;newlyConst;balcony;yearConstructed;scoutId;hasKitchen;courtage;cellar;houseNumber;livingSpace;zipCode;condition;parkingSpace;lift;streetPlain;typeOfFlat;geo_plz;noRooms;rented;floor;purchasePrice;numberOfFloors;regio3;URL;beschreibung;lastRefurbish;price_per_m2;useless
73;False;True;1919.0;116867762;False;False;True;73 A;145.0;10555.0;well_kept;no_information;False;Alt_Moabit;apartment;10555;6.0;False;1.0;695000.0;5.0;Tiergarten_Tiergarten;/expose/116867762;['Die zum 30.11.2020/21 bezugsfreie Eigentumswohnung befindet sich im 1.OG eines gepflegten Altbaus aus der Gründerzeit.\nMit einer Wohn und Nutzfläche von ca. 145 m², erstreckt sich die Altbauwohnung mit Balkon vom Vorderhaus bis hin zum Seitenflügel auf 5 Zimmer, Küche mit Abstellkammer und tagesbelichtete WC-Bäder. Gemäß Grundriss, ist der Umbau zur 6 Zimmerwohnung mit Bad und Gäste WC möglich. Hierzu haben wir einen möglichen Grundriss vorgezeichnet.\nAktuell wird die Wohnung als Büro genutzt und der Mietvertrag läuft bis zum 31.11.2021 mit einer Nettokaltmiete in Höhe von ca. 1880€.\nZu den Ausstattungsmerkmalen der Stuckaltbauwohnung zählen:\n\nHohe Decken mit Stuckelementen\nHolzdielen, und Parkettböden\nKlassische Holzdoppelfenster und Holzkassettentüren \nErkerzimmer\nBerliner Zimmer mit prächtigen Stuckelementen \nBalkon / Loggia\n2. Fluchtweg/ Wohnungseingang im Seitenflügel\nVariable Grundrissumgestaltung zur 6 Zimmerwohnung möglich\n\nGerne stimmen wir einen Besichtigungstermin mit Ihnen ab, damit Sie sich einen ersten Eindruck vor Ort machen.', '- Aufgeteilt in Wohneigentum im Jahr 2019\r- Mietvertrag läuft bis zum 31.11.2021\r- Gepflegter Altbau mit frischem Fassadenanstrich\r- Anbau eines Balkons zur Hofseite gemäß Teilungserklärung\r- Vollunterkellert \r- Gepflegter begrünter Innenhof\r- Begehrte und zentrale Wohnlage in direkter Nähe zu Charlottenburg, Wedding und Tiergarten', 'Die bezugsfreie Eigentumswohnung befindet sich in einer zentralen und lebendiegen Kiez-Lage von Berlin-Moabit/ Tiergarten.\rDie Bushaltestelle für die Linien 101, 106 und 245 sind quasi vor der Haustür, womit man bequem zum U-Bahnhof Turmstraße (U9) oder zum S-Bahnhof Beusselstraße (Ringbahn) gelangen kann. Die Autobahnauffahrt (A100) Beusselstraße liegt ca. in 1 Kilometer entfernt.\r\rGeschäfte des täglichen Bedarfs sowie Schulen, Kitas und Ärzte sind in naher Umgebung zahlreich vorhanden und bieten eine optimale Infrastruktur. Erholung, Entspannung bieten die zahlreichen Grünanlagen entlang dem Spree-Ufer, welche sich auf der Parallelstraße zum Mehrfamilienhaus Alt-Moabit 73 befindet.', 'Aktuelle Nettokaltmiete ca. 1.880,00€\rBetriebs,- Heizkosten    ca. 406,00€\r\rWeitere Informationen finden Sie auf unserer Projektseite: www.homeestate.berlin/objekt-alt-moabit73 \rWeitere bezugsfreie Immobilien finden Sie unter: www.homeestate.de'];;4794.0;False
74;False;True;1908.0;117755375;True;True;True;no_information;179.0;12159.0;no_information;no_information;False;no_information;roof_storey;12159;4.0;False;;850000.0;;Friedenau_Schöneberg;/expose/117755375;['Hier wird eine sehr schöne und komfortable Dachgeschosswohnung mit einer großzügigen Wohnfläche von 179 m² angeboten.\n\nDie traumhafte und sonnige Südterrasse mit ca. 20 m² Grundfläche ist ein echtes Highlight und bietet einen unverwechselbaren Blick über die Dächer Berlins!\n\nDie exklusive und helle Eigentumswohnung befindet sich in einem sehr gepflegtem und geschmackvollem  fünfgeschossigem Wohnhaus, welches ca. 1908 errichtet wurde.\nDer artgerechte und anspruchsvolle Flair der Wohnung spiegelt sich im Baujahr wieder, sorgt für Individualität und besticht durch eine exklusive Wohnatmosphäre.\n\nDie Wohnung befindet sich in einem neuwertigen Zustand ohne Instandhaltungsstau.', 'Das Objekt ist sehr komfortabel und ausgesprochen qualitativ ausgestattet.\n\nDie großräumige Wohnfläche verteilt sich auf  den hellen Wohn- und Essbereich mit Kamin und 3 weiteren geräumigen Zimmern. Ein Abstellraum in der Wohnung ist ebenfalls vorhanden.\n\nInsgesamt verfügt die schöne Wohnung über 4  Zimmer (siehe Grundriss).\nDesweiteren über eine sehr neuwertige und ansprechende Einbauküche, ein geräumiges und geschmackvolles Badezimmer mit  Wanne und Fußbodenheizung, Dusche und Sauna, sowie ein attraktives Gäste-WC mit Dusche, sodass auch bei Besuchen die Privatsphäre gewährleistet ist.\n\nIm Wohn- und Essbereich wurde hochwertiges Echtholzparkett verlegt, sowie attraktive Fliesen und ansprechende Teppichböden in den Schlafzimmern.\n\nHervorzuheben ist, dass in den 3 Schlafzimmern jeweils eine komfortable Klimaanlage verbaut ist.\n\nErst bei einer Besichtigung vor Ort kommt der Flair, die Individualität und das geschmackvolle Ambiente voll und ganz zur Geltung.', 'Die Eigentumswohnung befindet sich in einem schönen Gründerzeitaltbau  in Berlin-Friedenau in Top Lage und liegt in einer schönen ruhigen Straße (30-Zone) unweit von 4 traditionellen Friedenauer Plätzen.\n\nDie Verkehrsanbindungen sind ideal und zahlreiche Einkaufs- und Erholungsmöglichkeiten erreichen Sie in wenigen Gehminuten.', 'EnEV liegt vor und wird bei Besichtigung ausgehändigt.\nWir bitten um Ihr Verständnis, dass nur Anfragen mit vollständigen Kontaktdaten (Name, Anschrift und Telefonnummer) berücksichtigt werden können.\n\nAlle Angaben zu Daten und Fakten, entsprechen der Aussage des Eigentümers. Für eventuelle Abweichungen wird von der Firma Wüstenrot Immobilien GmbH keine Haftung übernommen.'];;4749.0;False
75;False;True;1900.0;118632631;True;True;True;no_information;149.0;10715.0;well_kept;no_information;False;no_information;no_information;10715;4.0;False;3.0;695000.0;5.0;Wilmersdorf_Wilmersdorf;/expose/118632631;['+++   Link zum 360° -Rundgang: https://app.immoviewer.com/portal/tour/1803885?accessKey=5e9a   +++\n\nIn begehrter und hervorragend angebundener Wohnlage in Berlin-Wilmersdorf, befindet sich diese großzügige Eigentumswohnung mit Balkon, die auf einer Wohnfläche von rund 149 m² 4 freundliche Zimmer bietet. Die Immobilie ist unbefristet zu einer Jahresnettokaltmiete in Höhe von 17.000 € vermietet. \n\nDas Objekt befindet sich in der 3. Etage eines um 1900 erbauten Mehrparteienhauses und präsentiert sich insgesamt in einem gepflegten Zustand. Die Altbau-Wohnung überzeugt zudem durch charakteristische Deckenhöhen und hochwertige Parkettböden.\n\nHier befinden sich ein helles und geräumiges Wohnzimmer mit schönem Lichterker sowie 3 Schlafzimmer. Eines der Schlafzimmer verfügt über einen Balkon. Die große Wohnküche bietet ausreichend Platz für einen Esstisch und ist mit einer modernen und vollständigen Einbauküche in zeitlosem Weiß versehen. Ein modern gefliestes Badezimmer ist mit einer Duschbadewanne ausgestattet und ein Gäste-Bad mit Dusche sorgt für zusätzlichen Komfort. \n\nDer Energieausweis ist beantragt und liegt bis spätestens zur Besichtigung vor.\n\nObjektnr.: 1023291', '+ Großzügige Eigentumswohnung\n+ Anlageobjekt\n+ Unbefristet vermietet\n+ JNKM: 17.000 €\n+ Vorteilhafter Grundriss\n+ Balkon\n+ Wohnküche mit moderner Einbauküche\n+ 2 Bäder\n+ Holzparkett\n+ Ideale Verkehrsanbindung in beliebter Wohngegend', 'Die Immobilie befindet sich in gefragter Lage von Wilmersdorf, einem Ortsteil im Berliner Bezirk Charlottenburg-Wilmersdorf, dessen Straßenbild geprägt ist von zahlreichen repräsentativen Jugendstilgebäuden und Altbauten im wilhelminischen Stil sowie durch eine ruhige Wohnatmosphäre. Gelegenheit zur Erholung im Grünen bietet der nur etwa 200 m entfernte Rudolph-Wilde-Park und im angrenzenden Bayerischen Viertel sowie im Güntzelkiez genießen Sie eine gepflegte Wohngegend, die mit kleinen, inhabergeführten Läden sowie einer Vielzahl an einladenden Restaurants und charmanten Cafés zu überzeugen weiß.\n\nIn einem Umkreis von ca. 900 m befinden sich verschiedene Supermärkte, Bioläden, Bäckereien sowie Restaurants und Imbisse. Für Ihre medizinische Versorgung stehen Arztpraxen verschiedener Fachrichtungen und Apotheken im nahen Umfeld bereit. Ein facettenreiches Shopping-Angebot erwartet Sie in Form exklusiver Geschäfte, bekannter Modelabels und schicker Designerläden am Kurfürstendamm, den Sie mit der U-Bahn in nur ca. 5 Minuten erreichen.\n\nDie nächste Bushaltestelle befindet sich direkt vor der Haustür und dank des nur ca. 5 Gehminuten entfernten Bahnhofs “Bundesplatz”, an dem sowohl S-Bahn- als auch U-Bahnlinien verkehren, sind Sie hervorragend an das öffentliche Nahverkehrsnetz angebunden. In komfortabler Reichweite verläuft zudem die A100.', 'Vereinbaren Sie noch heute einen Besichtigungstermin!\n_____________________________________________________\n\nAlle Angaben sind ohne Gewähr und basieren ausschließlich auf Informationen, die uns von unserem Auftraggeber zur Verfügung gestellt wurden. Wir übernehmen keine Gewähr für die Vollständigkeit, Richtigkeit und Aktualität der Angaben.\n    '];;4665.0;False
76;False;True;1902.0;117046610;False;True;True;29;109.36;12161.0;well_kept;no_information;False;Taunusstraße;raised_ground_floor;12161;4.0;False;0.0;510000.0;5.0;Friedenau_Schöneberg;/expose/117046610;['Es handelt sich um einen aufwendig snierten Stuckaltbau in verkehrsgünstiger Friedenlage.\nDie Wohnung ist vermietet. Ohne Sperrfrist !', 'Die Wohnung liegt ruhig und gut verkehrsangebunden. \nDie Einheit hat einen sehr schönen Eingang und einen schönen Grünblick.\nDie Räumlichkeiten verfügen über:\n\n- Parkettfußböden in den vorderen Räumen\n- Dielenfußboden in dem hinteren Bereich\n- zwei Balkone (einer zur Strasse und einer zum Hof)\n- Gasetagenheizung\n- gefl. Wannenbad\n- zwei Räume zur Straße\n\n-etc.', 'Das Haus liegt fußläufig des Bundesplatzes mit U-Bahnanschluß und diversen Bus-Linien.\n\nVerkehrsverbindungen:\n — Bus 101, 186, 246 \n— U‑Bahn 3 Rüdesheimer Platz, U‑Bahn 9 Friedrich-Wilhelm-Platz \n— Zone A U‑Bahn 9 Bundesplatz ♿ — S‑Bahn 41, 42, 46 Bundesplatz ♿', 'Die Wohnung ist vermietet.\n\nFür weitere Fragen oder einen Besichtigungstermin stehen wir Ihnen gerne zur Verfügung.'];2008.0;4664.0;False
77;False;True;1902.0;118177821;False;True;True;29;109.36;12161.0;well_kept;no_information;False;Taunusstraße;raised_ground_floor;12161;4.0;False;0.0;510000.0;5.0;Friedenau_Schöneberg;/expose/118177821;['Es handelt sich um einen aufwendig snierten Stuckaltbau in verkehrsgünstiger Friedenlage.\nDie Wohnung ist vermietet. Ohne Sperrfrist !', 'Die Wohnung liegt ruhig und gut verkehrsangebunden. \nDie Einheit hat einen sehr schönen Eingang und einen schönen Grünblick.\nDie Räumlichkeiten verfügen über:\n\n- Parkettfußböden in den vorderen Räumen\n- Dielenfußboden in dem hinteren Bereich\n- zwei Balkone (einer zur Strasse und einer zum Hof)\n- Gasetagenheizung\n- gefl. Wannenbad\n- zwei Räume zur Straße\n\n-etc.', 'Das Haus liegt fußläufig des Bundesplatzes mit U-Bahnanschluß und diversen Bus-Linien.\n\nVerkehrsverbindungen:\n — Bus 101, 186, 246 \n— U‑Bahn 3 Rüdesheimer Platz, U‑Bahn 9 Friedrich-Wilhelm-Platz \n— Zone A U‑Bahn 9 Bundesplatz ♿ — S‑Bahn 41, 42, 46 Bundesplatz ♿', 'Die Wohnung ist vermietet.\n\nFür weitere Fragen oder einen Besichtigungstermin stehen wir Ihnen gerne zur Verfügung.'];2008.0;4664.0;False
78;False;True;1919.0;115988179;False;True;True;73;144.58;10555.0;well_kept;no_information;False;Alt-Moabit;apartment;10555;5.0;False;1.0;668975.0;6.0;Tiergarten_Tiergarten;/expose/115988179;['Es handelt sich bei diesem Objekt um einen Altbau aus dem Jahre 1919 in einem, für diese Zeit typischen, Mix aus Wohnungen und Gewerbe. So findet man hier ein Vorderhaus mit 2 Seitenflügeln und einem Hinterhaus, die den 1. Innenhof umschließen. Hier gibt es Wohnungen und im EG Gewerbeflächen. Errichtet wurden ein Erdgeschoss, 4 Obergeschosse und ein teilweise ausgebautes Dach mit Terrassen. An der Straßenseite des Vorderhauses gibt es Balkone, die anderen Gebäudeteile haben zumeist einen französischen Balkon. \r\rDanach folgt ein 2. Hof und dahinter ein ehemaliges Fabrikgebäude das gewerblich genutzt wird. Dieses ist bereits vollständig verkauft. ', 'Diese Wohnung ist seit 2016 als Büro vermietet und befindet sich im 1. OG des Vorderhauses. Es verfügt neben einem großen Durchgangszimmer über 4 weitere Büroräume, einer Küche, 2 getrennte WCs und 2 Abstellkammern. Ein Zimmer hat einen Balkon, ein weiteres einen Erker. Diese Einheit hat den klassischen Schnitt einer Altbauwohnung, der nur im Sanitärbereich auf die Bürosituation angepasst wurde. Die typischen charakteristischen Merkmale eines Altbaus aus der Gründerzeit sind bewahrt worden. \r\rDas Büro wird vermietet als Kapitalanlage angeboten mit aktuell 3,3% Rendite, und hat einen Gewerbemietvertrag aktuell bis zum 30.11.2021. In der Teilungserklärung ist diese Einheit nun als Wohnung ausgewiesen, eine Nutzung zu Eigenbedarfszwecken (als Wohnung) ist nach Ablauf der Mietzeit möglich.\r\rWeitere Details auf Anfrage. ', 'Berlin-Tiergarten-Mitte - Unterhalb der Turmstraße zwischen Spree und Ottopark gelegen. Von hier aus gelangt man schnell in die Innenstadt, zur Universität und auch zum Reichstag. \rDie Straße Alt-Moabit ist die nach der Turmstraße zweitwichtigste und wohl lebendigste Geschäftsstraße Moabits. Die zentrale Lage bietet zwar keine Ruhe wie in ländlicher Abgeschiedenheit, aber durch diese sind zum Beispiel sämtliche Einkäufe fußläufig zu erledigen, und auch Busse und die U-Bahnlinie U9 schnell erreicht. Die größtenteils sanierten hübschen Jugendstilbauten in der Umgebung bieten eine sehr angenehme Wohnlage, und das Bundestagsufer in der Nähe einen tollen Spreeblick zur Naherholung.', 'Der Käufer hat bei Abschluss des Kaufvertrages eine Provision in Höhe von 7,14 % inkl. Mehrwertsteuer vom Kaufpreis an uns zu zahlen. Verdient und fällig bei Beurkundung. Alle Angaben sind ohne Gewähr und nach den Unterlagen des Eigentümers erstellt. Irrtümer und Änderungen vorbehalten. Bei aller Sorgfalt können wir keine Garantie dafür übernehmen, dass alle Angaben richtig sind, und das Objekt im Augenblick des Zugangs der Offerte noch verfügbar ist. \r\rBei Anfragen bitten wir um vollständige Absenderangaben. \r\rGerne zeigen wir Ihnen das Objekt, und freuen uns auf einen persönlichen Termin mit Ihnen. \r\rSie erreichen uns wie folgt:\rRüdiger Wilkanowski Immobilien\rIn Kooperation mit:\r\rJohannes Rudert Immobilien\rTelefon: 0174-9542360\rFax: 030 / 85605613\r\rGerne zeigen wir Ihnen das Objekt, und freuen uns auf einen persönlichen Termin mit Ihnen. \r\rWeitere interessante Angebote finden Sie auch im Internet unter www.wilkanowski-immobilien.de.\r\rSie wollen Ihre Immobilie verkaufen ?\r \rWir suchen im Stadtgebiet von Berlin Immobilien (freie Eigentumswohnungen, Mehrfamilienhäuser und Einfamilienhäuser). Sprechen sie uns gerne an oder vereinbaren Sie einen persönlichen Termin mit uns: 030-85605612.'];;4628.0;False
79;False;True;1912.0;116323228;False;True;False;no_information;170.0;10707.0;negotiable;no_information;True;no_information;apartment;10707;4.0;False;4.0;780000.0;;Wilmersdorf_Wilmersdorf;/expose/116323228;['Es handelt sich hierbei um einen wunderschönen und sehr repräsentativen Altbau, welcher sich in ein Vorder-/ Gartenhaus, mit 28 Einheiten aufteilt.', 'Diese Wohnung befindet sich im 4. OG, des Vorderhauses. Sie besteht derzeit aus vier Zimmer, ein Gäste-WC, ein Wannenbad, eine Küche, eine Kammer und ein Balkon. Sie muss vom zukünftigen Erwerber saniert werden. Hier eröffnen sich natürlich auch viele Möglichkeiten. Der Grundriss könnte verändert werden und somit eine 5 Zimmerwohnung entstehen.', 'Dias Haus befindet sich in der Düsseldorfer Str., ca. 400 m vom Oliver Platz und ca. 700 m vom Kurfürsten Damm entfernt. Die ruhige und doch sehr zentrale Lage zeichnen dieses Objekt aus.\r\n\r\n\r\nDer Bezirk Wilmersdorf gehört zu einer der besten Wohngegenden in Berlin.', 'Hier können Sie sich schon einmal ein Bild dieser Immobilie verschaffen. Einfach den Link kopieren und in den Browser einfügen.\r\n\r\nhttps://www.youtube.com/watch?v=FT2JTRxoTk4'];;4589.0;False
80;False;True;1918.0;115409595;False;True;True;3;145.82;10823.0;well_kept;no_information;False;Klixstraße;apartment;10823;5.0;False;4.0;669000.0;5.0;Schöneberg_Schöneberg;/expose/115409595;['Das Mehrfamilienhaus mit der Adresse, Klixstraße 3, 10823 Berlin/ Schöneberg wurde im Jahr 1918 erbaut.\nDie Eigentumswohnung befindet sich im Vorderhaus, 4.Obergeschoss und verfügt über eine äußerst großzügige Wohnfläche von etwa 145,82 m².\nDas Gemeinschaftseigentum würde saniert.\nDas Gewerbe ist vermietet.\nLeider liegen uns auf Grund des vermieteten Zustands keine Informationen zu genauen Ausstattungsdetails vor.\nAlternativ können Sie sich auch direkt ein Bild vor Ort machen. Wir vereinbaren gern einen Besichtigungstermin für Sie.', 'Die hier angebotene Immobilie befindet sich in einem Vorderhausim beliebten Berliner Stadtteil Schöneberg.\nDie Umgebung ist geprägt durch Wohnhäuser, Restaurants und Geschäfte des täglichen Bedarfs sowie diverse Möbelmärkte. Mehrere Grün- und Parkanlagen im Ortsteil bieten sich als Naherholungsgebiete an.\nEine reichhaltige Auswahl an Restaurants, Bars und netten Cafés findet man im fußläufig erreichbaren Szeneviertel rund um den Akazien-Kiez. Viele Geschäfte des täglichen Bedarfs sowie Apotheken, Kitas und Schulen sind in unmittelbarer Nähe vorhanden und lassen nichts zu wünschen übrig. Die hervorragende Verkehrsanbindung rundet das Angebot ab. Der U- Bahnhof Eisenacher Straße, sowie diverse Buslinien befinden sich in unmittelbarer Umgebung. Mit dem öffentlichen Personennahverkehr oder dem Pkw sind Bewohnerinnen und Bewohner perfekt angebunden.'];;4588.0;False
81;False;True;1900.0;116423741;False;True;True;55;138.18;14057.0;no_information;no_information;False;Dernburgstraße;ground_floor;14057;5.0;False;0.0;631000.0;5.0;Charlottenburg_Charlottenburg;/expose/116423741;['Auf 138 Quadratmeter verteilen sich großzügig fünf Wohnräume, eine geräumige Küche, ein Badezimmer und ein Gäste-WC jeweils mit viel Tageslicht. Hinzu kommt genügend Stauraum durch ein Abstellzimmer sowie zwei Kammern. Ihre besondere Atmosphäre erhält die Immobilie durch die vielen geschmackvollen Details der Bauzeit, wie Echtholzböden mit Dielen oder Fischgrätparkett, Flügeltüren mit schicken Messingbeschlägen, Holzfenster sowie dezent verspielter Stuck. Also ganz im Charlottenburger Sinne: Wohnen mit Stil.\r\n \r\nBeim 5-geschossigen Haus in der Dernburgstraße 55 handelt es sich um einen sehr gut erhaltenen Altbau mit Seitenflügel sowie gepflegtem Innenhof. Das Baujahr ist ca. 1900. Ein visuelles Highlight ist der repräsentative Eingangsbereich. \r\nFür die Heizung wird Fernwärme genutzt, die Warmwasseraufbereitung erfolgt zentral im Haus.\r\n\r\nSie interessieren sich für diese Immobilie, haben Fragen zur Finanzierung oder wünschen einen Besichtigungstermin? Das ZIEGERT-Team steht Ihnen immer gern zur Verfügung!\r\n', '+ sofort bezugsfertig\r\n\r\n+ Balkon\r\n\r\n+ Echtholzdielen und Fischgrätparkett\r\n\r\n+ viele Altbaudetails (u.a. Stuck, Kassettentüren, Flügeltüren)\r\n\r\n+ 3,30 m Deckenhöhe\r\n\r\n+ Duschbad mit Tageslicht\r\n\r\n+ Rollläden an den straßenseitigen Fenstern\r\n\r\n+ Abstellraum mit Fenster, 2 Kammern mit Tageslicht\r\n\r\n+ hohe und helle Räume\r\n\r\n+ Kellerraum\r\n\r\n+ Seenähe\r\n\r\n+ perfekte Anbindung an öffentlichen Nahverkehr', 'Bürgerlich Wohnen in der City-West: Die verkehrsberuhigte Dernburgstraße in Berlin-Charlottenburg ist eine klassische Wohnlage mit mehrstöckigen Altbauten wo große Bäume säumen die Straße säumen. Wichtigster Pluspunkt ist die Nähe zum beliebten Lietzensee. In nur 5 Gehminuten erreicht man diese grüne Oase und kann dort perfekt entspannen. Urbaner Bezugspunkt ist die Neue Kantstraße bzw. die Kantstraße. Zahlreiche Geschäfte, Restaurants und Bars stehen hier zur Auswahl. Ein EDEKA Supermarkt befindet sich nur 2 Minuten entfernt. Die Kantstraße führt am Savignyplatz vorbei schließlich zum Bahnhof Zoo und zu den Shopping-Angeboten rund um die Gedächtniskirche.\r\n\r\nDie nächste S-Bahnstation ICC/Messe Nord erreicht man in nur 2 Minuten: Mit der Ringbahn lässt sich von hier ganz Berlin schnell und bequem erschließen.', '++++++++++++++++++++++++++++++++++++++++++++\r\n\r\nUnser Verkaufsbüro in der Schlüterstraße 54 hat wieder geöffnet. Besuchen Sie uns Dienstags, Mittwochs oder Donnerstags zwischen 14 und 18 Uhr. Unsere Berater freuen sich auf Sie!\r\n\r\n++++++++++++++++++++++++++++++++++++++++++++\r\n\r\nSie wollen sich vergrößern oder verändern? Zögern Sie nicht und fragen Sie unsere Experten, welchen Wert Ihre Immobilie aktuell hat.\r\n\r\n++++++++++++++++++++++++++++++++++++++++++++\r\r\n'];;4567.0;False
82;False;True;1968.0;118351483;True;True;False;no_information;122.0;10627.0;no_information;no_information;False;no_information;apartment;10627;4.0;False;11.0;550000.0;;Charlottenburg_Charlottenburg;/expose/118351483;"[""Eigentumswohnung, Baujahr: ca. 1968, Aufteilungsplan: 1102, Miteigentumsanteil: 0.92%, 11. Etage, Wohnfläche: 122m², Zimmer: 4, Küche, Bad, Gäste WC('s), Dachterrasse"", 'Die Versteigerung findet am zuständigen Amtsgericht statt. Der ausgewiesene Kaufpreis ist der Verkehrswert. Dieser wurde vom Gericht aufgrund eines vom amtlich bestellten Sachverständigen erstellten Gutachtens festgesetzt.\nEin Zuschlag ist gegebenenfalls schon ab 50% (bei Zweitterminen auch darunter) des Verkehrswertes möglich. Zudem entfallen für Sie die Makler- und Notarkosten, die je nach Bundesland bis zu 8,5% ausmachen können.\nDies ist eine von bundesweit über 80.000 Immobilien, die wir in unserem monatlich erscheinenden Versteigerungskalender schon ab 99,--€ für 3 Monate veröffentlichen. Zudem erhalten Sie bei uns einen Onlinezugang, mit dem Sie bis zu einem Jahr im Voraus Zwangsversteigerungsangebote sehen, die uns schon bekannt sind. Damit haben Sie zusätzlich die Chance bereits im Vorfeld einer Versteigerung mit dem Gläubiger in Kontakt zu treten. Eventuell können Sie die Immobilie auch vor der Versteigerung kaufen und haben damit Ihr Ziel noch schneller erreicht.\nBei weiteren Fragen rufen Sie uns gerne an. Wir sind telefonisch für Sie von Montags bis freitags von 9.00 - 20.00 Uhr und samstags von 10.00 - 16.00 Uhr unter 02102-711711 erreichbar.\nSeit über 30 Jahren sind wir der führende Informationsdienst für Zwangsversteigerungen. Unser Know How, die Daten bundesweit komplett zu recherchieren, kommt unseren Kunden zu Gute, da keine Versteigerung verpasst wird. Sie finden alle Versteigerungstermine und die relevanten Daten zu den einzelnen Häusern, Mehrfamilienhäusern, Wohnungen, Grundstücken sowie Gewerbeobjekten und landwirtschaftlichen Immobilien. Die Daten und die ggf. vorliegenden Exposés oder amtlichen / von Gerichten zur Verfügung gestellten Gutachten wurden von uns nicht auf Richtigkeit geprüft. Eine Haftung ist deshalb ausgeschlossen. Irrtum oder Zwischenverkauf vorbehalten.\nEin Energieausweis liegt z.Z. nicht vor und ist im Zuge des Erwerbs in der Zwangsversteigerung nicht erforderlich.']";;4509.0;True
83;False;True;1919.0;115641707;False;True;False;no_information;122.0;10555.0;no_information;no_information;True;no_information;apartment;10555;4.0;False;;549000.0;6.0;Tiergarten_Tiergarten;/expose/115641707;"['Klasse Haus, tolle Wohnung. Hell, großzügig, mit Balkon und Aufzug.\nSchöne zentrale Lage. Ideale Wohnungsvorsorge. \nDie Wohnung hat typische Altbaudetails wie hohe Decken, Stuck und Holzböden. \nGut vermietet als Kapitalanlage oder für später zum Selbstbewohnen.\n\n\n\n\n\n\n\n\n\n\n\n.', 'Saniertes historisches Fabrikgebäude\nLoftarchitektur trifft hier auf moderne Bürowelten\nModerner, offener Eingangsbereich\nLastenaufzug / Aufzug\n\nGegensprechanlage\nNiedrige Betriebskosten durch modernste Haustechnik\nOptimiertes Facility Management', 'Schöne Lage in Moabit.\nDer sozial intakte und lebendige Kiez Alt-Moabit wird seit der Wende mit neuer Kraft aus Kultur, Wissenschaft und Wirtschaft befruchtet. Eine sehr gute Nahversorgung mit vielen, auch hochwertigen Geschäften und gastronomischen Einrichtungen, grünen Erholungsbereichen, mit Spreeanbindung und einer quirligen Kulturszene sorgen für eine sehr lebenswerte und angenehme Mischung.\nDer Markt hat diese Standortqualitäten seit geraumer Zeit entdeckt: In der Gotzkowskystrasse sind hochwertige Luxusappartements vom In-Büro Graft (""Brad Pitt"") gestaltet worden. \n1,5 km zum Ernst Reuter Platz\n0,7 km zur U Bahn Turmstrasse.', 'Zusammenfassung:\nStatus:           Vermietet\nLage              VH 4 OG\nm2                  122\nZimmer              4\nNKM:                 €1.022,08\nBetriebskosten  €   135,42\nHeizkosten        €   189,05\nGesamtmiete:   € 1.346,55\n----------------------------------\nWohngeld:        €   352,04\n\nIrrtümer und Änderungen vorbehalten.\nAlle Angaben entstammen den Informationen des Eigentümers. Bei aller Sorgfalt können wir keine Garantie dafür übernehmen, dass alle Angaben richtig sind und das Objekt im Augenblick des Zugangs der Offerte noch verfügbar ist.\nAlle Flächen sind ca. Angaben.\nAlle Verkaufspreise zzgl. 5,95 % Maklerprovision.\n\nSiehe unsere AGB´s und die Widerrufsbelehrung für Verbraucher.']";;4500.0;False
84;False;True;1968.0;117778592;False;False;False;xxxx;122.51;10627.0;no_information;no_information;False;Bismarckstraße;no_information;10627;4.0;False;;550000.0;;Charlottenburg_Charlottenburg;/expose/117778592;['Sie erreichen uns von Mo. - So. unter der Telefonnummer 0221-974597-69.\n\nMaisonette-Wohnung Nr. 1102 im 11. und 12. OG (Penthouse), 122,51 m² Wfl., bestehend aus 4 Zimmern, Küche, Diele, Flur, Abstellkammer, Bad, WC und Dachterrasse, Bj. 1968/69\n\n\nBitte kontaktieren Sie uns bei weiteren Fragen telefonisch, von Montag - Sonntag von 08:00 - 20:00 Uhr, unter der Telefonnummer 0221-974597-69.\n\n\nDieses Objekt wird beim zuständigen Amtsgericht versteigert.\n\n\nVerkehrswert: 550.000,00 EUR.\n\n\nSichern Sie sich unter Umständen 30 % Nachlass auf den Verkehrswert und zahlen Sie somit für die oben genannte Immobilie nur 385.000,00 EUR. Ebenso entfallen Notarkosten und Maklercourtage.\n\n\nDies ist eine von bundesweit 25.000 interessanten Immobilien, die wir in der aktuellen, monatlichen Ausgabe unseres kostengünstigen IMMOBILIENVERSTEIGERUNGS-KATALOGES veröffentlichen. Sichern Sie sich jetzt diese Informationen um Ihre Wunschimmobilie preisgünstig zu erwerben.\n\n\nKataloginfos:\nTelefonnummer 0221-974597-69.', 'Die AZ Agentur für Zwangsversteigerungsinformationen GmbH ist der führende Herausgeber von Informationen zu dem Thema Zwangsversteigerungen von Immobilien. Bei uns finden Sie alle Versteigerungstermine und alle wichtigen Daten zu den einzelnen Immobilien, Häusern, Wohnungen.\n\n\nDie in diesem Expose verarbeiteten Daten wurden uns von Dritten übermittelt, bzw. dem gerichtsbestellten Gutachten entnommen und konnten von uns nicht geprüft werden. Eine Haftung kann daher nicht übernommen werden. Irrtum und Zwischenverkauf vorbehalten.\n\n\nZusätzliche Informationen:\nMontags - Sonntags von 08:00 - 20:00 Uhr unter der Telefonnummer 0221-974597-69.'];;4490.0;True
