timestamp;obj_regio1;obj_heatingType;obj_cId;obj_newlyConst;obj_balcony;obj_picture;obj_picturecount;obj_pricetrend;obj_yearConstructed;obj_pricetrendbuy;obj_scoutId;obj_firingTypes;obj_hasKitchen;obj_ExclusiveExpose;obj_courtage;geo_bln;obj_cellar;obj_purchasePriceRange;obj_yearConstructedRange;obj_houseNumber;obj_energyType;obj_pricetrendrent;obj_livingSpace;geo_krs;obj_zipCode;obj_condition;obj_interiorQual;ga_cd_cxp_historicallisting;obj_parkingSpace;obj_street;obj_lift;obj_streetPlain;obj_typeOfFlat;geo_plz;obj_noRooms;obj_thermalChar;obj_assistedLiving;obj_ityp;geo_land;ga_cd_via;obj_immotype;obj_rented;obj_floor;obj_cwId;obj_purchasePrice;ga_cd_application_requirements;obj_noRoomsRange;ga_cd_maillead_default_shown;obj_garden;evt_count_pm_sig;obj_barrierFree;obj_international;obj_regio3;obj_objectnumber;obj_livingSpaceRange;obj_regio2;URL;beschreibung;obj_telekomTvOffer;obj_telekomUploadSpeed;obj_telekomTrackingGroup;obj_telekomInternetTechnology;obj_telekomInternetType;obj_telekomInternetProductName;obj_rentSubsidy;obj_energyEfficiencyClass;obj_telekomDownloadSpeed;obj_telekomInternetUrlMobile;obj_telekomInternetUrl;obj_telekomHdTelephone;obj_telekomInternet;obj_telekomInternetServices;obj_telekomInternetProductAvailable;obj_galleryAd;obj_noParkSpaces;obj_numberOfFloors;obj_lastRefurbish;ga_cd_via_qualified;obj_groupnumber;obj_usableArea;ga_cd_developer_virtualreality
2020-05-24 21:10:44.975213;Berlin;central_heating;523356;n;y;https://pictures.immobilienscout24.de/listings/8891c270-c9e3-464b-b6bf-2ee805565412-1308396965.jpg/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;15;10.74;1912;10.74;112621992;district_heating;y;false;y;Berlin;y;5;1;43 D;energy_required;5.44;57;Berlin;12524;mint_condition;sophisticated;false;no_information;"Preussenstra&szlig;e";n;Preussenstraße;maisonette;12524;3;129.5;n;2,active;Deutschland;top;wohnung_kauf;y;0;001.523356;222000;profile0;3;true;y;showqualicontactform;n;n;Altglienicke_Treptow;PS/W 2.5;2;Berlin;/expose/112621992;"['Ein Juwel unter den Gartenstädten: die ""Preussensiedlung"" in Alt-Glienicke! Erschaffen von berühmten Baumeistern war sie einst Wegweiser für viele Vorhaben des Reformwohnungsbaus - nun erstrahlt sie im neuen Glanze! Mit Privatgärten, Terrassen und Wohnküchen und einer vor allem effizienten Nutzung der Wohnfläche sind naturnahe, im ""malerischen Landhausstil"", aber dennoch moderne Häuser geschaffen worden. Genießen Sie Gartenstadtromantik in Ihrer eigenen grünen Oase!', 'Wohnen in einem Denkmal-Haus im Grünen mit dem technischen Luxus des 21. Jahrunderts! Lassen Sie sich von den ""Raumwundern"" begeistern: Die Dielenböden in allen Wohnräumen wurden aufgearbeitet bzw. neu verlegt, in den Designer-Bädern sind - passend zur Gartenstadt - zartgrüne Fliesen eingebaut worden. Die Außenfassade wurde mit einer speziellen Putzrezeptur versehen, die eine energetisch hocheffiziente Mineralfaserdämmung auf dem Bestandmauerwerk umhüllt. Zu dem Haus gehört ein Keller. Genießen Sie die Sonne auf der Süd-Gartenterrasse oder im Privat-Garten!', 'Rund um die Preussensiedlung findet man diverse Einkaufsmöglichkeiten; Schulen, Restaurants und Cafe`s sind nur wenige Minuten fußläufig entfernt. Ausgezeichnet ist die Anbindung an die öffentlichen Verkehrsmittel wie S-Bahn und Flughafen Schönefeld.', 'Die Einbauküche ist Bestandteil des Kaufpreises.']";ONE_YEAR_FREE;40 MBit/s;telekom_layer_magenta_l;über VDSL;REGULAR;MagentaZuhause L;265;;100 MBit/s;https://padlock.link/ioml;https://padlock.link/ml;true;100 MBit/s;web,email,bank,music,dl-ul,game,sd,mltstr,hd,fast-ul-dl;true;;;2;2011;;5;;
2020-05-24 21:10:45.331449;Berlin;no_information;116879;n;y;https://pictures.immobilienscout24.de/listings/964376f3-2590-45ad-bdda-eaf6c817387c-1349172924.jpg/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;5;10.94;;10.94;115594058;no_information;n;false;n;Berlin;y;10;;no_information;;5.34;142.8;Berlin;12249;no_information;sophisticated;false;no_information;no_information;y;no_information;no_information;12249;4.5;;n;2,active;Deutschland;standard;wohnung_kauf;n;2;001.116879;761300;profile0;4;true;n;showqualicontactform;y;n;Lankwitz_Steglitz;P766;6;Berlin;/expose/115594058;['Diese intelligent geschnittene Familienwohnung können Sie als 4 oder 5 Zimmerwohnung ausgestalten. Fussbodenheizung, Parkett, bodentiefe, dreifach verglaste Fenster mit elektrischen Rollläden, Markensanitärausstattung in den Bädern und ein Stellplatz in der Tiefgarage versprechen einen Wohnkomfort, der kaum Wünsche offen lässt. Die Fertigstellung dieser Wohnung ist für März 2023 geplant, auf die Grundrisse können Sie somit noch Einfluss nehmen. ', '- Fussbodenheizung\n- 2 Balkone\n- bodentiefe Fenster mit elektrischen Rolläden\n- Parkettböden in den Wohn- und Schlafräumen\n- Stellplatz in der Tiefgarage', 'In grüner, sehr angenehmer Wohnlage offerieren wir Ihnen dieses Immobilienangebot, unweit des S- und Regionalbahnhofes Lichterfelde Ost. Der nahegelegene Kranoldplatz bietet Ihnen diverse Einkaufsmöglichkeiten, z.B. Butter Lindner, Biomarkt, mehrere Supermärkte und diverse Fachgeschäfte. Auch Ärzte, Optiker und Bankfilialen sind hier angesiedelt. Damit haben Sie eine nahezu vollständie Versorgungsinfrastruktur fussläufig entfernt. Mit der Regionalbahn erreichen Sie den Potsdamer Platz in ca. 12, den Hauptbahnhof in ca. 15 Minuten.'];;;;;;;;;;;;;;;false;;1;3;;;;;
2020-05-24 21:10:45.781198;Berlin;central_heating;15766852;n;y;https://pictures.immobilienscout24.de/listings/ead2a742-8cd4-4d48-9fdd-eb34c2531834-1370988701.jpg/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;25;11.25;1929;11.25;87173235;natural_gas_heavy;y;false;n;Berlin;y;5;1;12;energy_required;5.97;53;Berlin;12459;first_time_use_after_refurbishment;normal;false;no_information;"Pl&ouml;nzeile";n;Plönzeile;apartment;12459;2;;n;2,active;Deutschland;standard;wohnung_kauf;n;2;001.15660520;214900;profile0;2;true;y;;n;n;Oberschöneweide_Köpenick;9e631d34-e290-4c4f-a469-9855c1cccba7;2;Berlin;/expose/87173235;['Bezugsfreie & Provisonsfreie -- Helle & Ruhige Zweizimmerwohnung im 2-OG mit 3.3m² Balkon - in Plönzeile 12 12459 Berlin-Oberschöneweide (600m zum HTW-Campus)\n\nBitte keine Makleranfragen!\n\nBesichtigungstermin: am Dienstag, dem 26. Mai um 17-18 Uhr.\nBitte Ihre Teilnahme ankündigen !\n\nProvisionsfrei vom Eigentümer! ( ca. 15.350€ Maklerprovision erspart! )\n\nWohngeld beträgt 181€ monatlich, inkl. Fernwarmwasser & Fernwärme.\n\nDie Wohnung besteht aus einem großen Wohnzimmer (20m²) zur Straßenseite mit französischem Balkon und einem Schlafzimmer (13.3m² zur Hofseite mit 3.3m² Balkon, einem Badezimmer/WC mit Badewanne und Waschmaschinenanschluß und einem Keller.\n\nDer Fußboden wurde frisch renoviert. Das bisherige Laminat wurde entfernt, die darunterliegenden Dielenbretter wurden abgeschliffen und geölt. Die Bilder werden entsprechend aktualisiert. \n\nBitte keine Makleranfragen!\n', 'Besichtigungstermin: am Dienstag, dem 26. Mai um 17-18 Uhr.\nBitte Ihre Teilnahme ankündigen !'];ONE_YEAR_FREE;40 MBit/s;telekom_layer_magenta_l;über VDSL;REGULAR;MagentaZuhause L;;C;100 MBit/s;https://padlock.link/ioml;https://padlock.link/ml;true;100 MBit/s;web,email,bank,music,dl-ul,game,sd,mltstr,hd,fast-ul-dl;true;;;3;;;;;
2020-05-24 21:10:46.122375;Berlin;central_heating;523356;n;y;https://pictures.immobilienscout24.de/listings/e14566ca-0c6f-4362-8028-2513ba4084b9-1349265447.png/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;22;10.47;1874;10.47;115602372;district_heating;n;false;y;Berlin;y;11;1;27;energy_required;6.36;197;Berlin;13187;mint_condition;luxury;false;underground_garage;"Neue Sch&ouml;nholzer Stra&szlig;e";y;Neue_Schönholzer_Straße;loft;13187;2.5;78.2;n;2,active;Deutschland;standard;wohnung_kauf;y;4;001.523356;1085000;profile0;2;true;y;showqualicontactform;y;n;Pankow_Pankow;AM/1.16;7;Berlin;/expose/115602372;"['Aus der ""Alten Mälzerei"" in Pankow wurden - neben den ""Hesperidenhöfen"" und Floratürmen"" - auch die ""Minervasuiten"": Hinter Zinnen, Rundbögen und Arkaden sind traumhafte Wohnräume geschaffen worden! Deutsche Geschichte wurde mit der griechischen Mythologie, traditioneller Baukunst und modernster Technik raffiniert verbunden.', 'Tauchen Sie in die Leichtigkeit des Südens ein: Über die Freitreppe, vorbei am Amphitheater und durch den privaten Loungebereich, erreicht man per Fahrstuhl bequem das großzügige Loft: In allen Wohnräumen ist klassisches Echtholzparkett in Eiche verlegt, in den Bädern elegante Natursteinfliesen. Sensationell ist die Wellness-Kuppel mit Traum-Badezimmer, Ankleideraum und einer im Schlafzimmer frei stehender Badewanne! Einzigartig ist der offene Wohnbereich mit Galerieebene und dem Rundgewölbe eines ehemaligen Schornsteins der Mälzerei. Genießen Sie von Ihrer großen West-Dachterrasse den Blick über Pankow!', 'Ruhig und grün gelegen, eingebettet in eine\numfangreiche Infrastruktur mit diversen\nEinkaufsmöglichkeiten, Cafes, Restaurants, Schulen, Kindergärten, Parkanlagen usw.! Innerhalb weniger Minuten erreicht man fußläufig S- und U-Bahn, der ABahnanschluß A 114 ist nur 2 km entfernt.', 'Hinweis: der TG-Stellplatz ist nicht im Kaufpreis enthalten. Das Hausgeld für den TG-Stellplatz beträgt 29 €/Monat.']";ONE_YEAR_FREE;40 MBit/s;telekom_layer_magenta_l;über VDSL;REGULAR;MagentaZuhause L;521;;100 MBit/s;https://padlock.link/ioml;https://padlock.link/ml;true;100 MBit/s;web,email,bank,music,dl-ul,game,sd,mltstr,hd,fast-ul-dl;true;;1;4;2010;;;;
2020-05-24 21:10:46.455350;Berlin;central_heating;14544073;n;y;https://pictures.immobilienscout24.de/listings/3b363001-272e-4d7b-a62d-d9a13ea53eed-1349169873.jpg/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;1;11.35;1912;11.35;115593696;gas;n;false;y;Berlin;y;7;1;.;energy_required;7.53;62;Berlin;10245;need_of_renovation;no_information;false;no_information;"Modersohnstra&szlig;e";n;Modersohnstraße;apartment;10245;2;145.7;n;2,active;Deutschland;standard;wohnung_kauf;n;3;002.01000690340;372000;profile0;2;true;n;showqualicontactform;n;n;Friedrichshain_Friedrichshain;224+;3;Berlin;/expose/115593696;['Das Wohnhaus befindet sich nahe dem Rudofplatz.\n\nDiverse Einkaufsmöglichkeiten sind in der Umgebung vorhanden.', '- Naturdielen\n- Wannenbad\n- Balkon \n- Kellerraum', '- der S-U-Bahnhof Warschauer Straße ist ca. 10 Minuten entfernt'];;;;;;;;;;;;;;;;;;;;;;;
2020-05-24 21:10:46.780808;Berlin;self_contained_central_heating;18433339;n;y;https://pictures.immobilienscout24.de/listings/7bd4eab5-b0f2-463a-818d-8fbb03f76ad8-1349398770.jpg/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;4;10.18;1929;10.18;115614417;oil;y;false;n;Berlin;y;8;1;no_information;energy_consumption;5.21;95;Berlin;12205;well_kept;sophisticated;false;no_information;no_information;n;no_information;terraced_flat;12205;3;210;n;2,active;Deutschland;top;wohnung_kauf;n;1;009.470b08ab-efcc-4974-b271-29bce5919d9a;480000;profile0;3;true;n;showqualicontactform;n;n;Lichterfelde_Steglitz;8dde2a3d-427b-4731-aca5-87c7a7d5b3f3;4;Berlin;/expose/115614417;['Ab sofort können Sie diese attraktive, gepflegte Terrassenwohnung im ersten OG erwerben. Die Wohnung verfügt über drei schöne Zimmer und bietet damit ausreichend Platz für Ihre Familie oder eine Wohngemeinschaft. Die Küche können Sie so übernehmen oder vollständig mit neuen Küchenmobiliar ausstatten. Im geräumigen Wohn-/ Esszimmer (37,5m2) ist genügend Fläche für einen Essbereich und einen sehr komfortablen Wohnbereich. Vom Wohnraum aus gelangen Sie auf den großen Balkon, der durch seine Südlage zu jeder Tageszeit zum Essen und Chillen an der frischen Luft einlädt.\nDie zwei Schlafzimmer sind separat begehbar und können als Kinderzimmer, Büro, Freizeiträume oder was das Herz begehrt, genutzt werden. Das Wohn-/Esszimmer ist mit einem hellen Parkettboden versehen. Die anderen Zimmer sowie der Flur haben Dielenboden. \nMan Kann das Wohn-/Esszimmer wieder leicht in zwei Räume unterteilen, da es vorher zwei Räume waren und es vom Flur zwei Türen gibt. Dies würde die Wohnung ohne Probleme bei Bedarf in eine 4 Zimmerwohnung umgestalten lassen.\nDie Wohnung verfügt über ein Tageslichtbad, was von Ihnen individuell gestaltet werden kann.\nZu guter Letzt gibt es zusätzlichen Stauraum, da die Eigentumswohnung über einen sehr geräumigen Keller verfügt.\nEs fällt keine Provision an.\n', 'Parkett, Dielenboden', 'Umgeben von Grünflächen und Bäumen erwartet Sie eine gepflegte Wohnanlage in Lichterfelde-West (Schweizer Viertel). Sie profitieren von einer ausgezeichneten Infrastruktur: Egal ob Supermarkt, Apotheke, Drogeriemarkt, Konditorei, oder Restaurants / Cafés – Ihre neue Nachbarschaft bietet Ihnen alles für den täglichen Bedarf. Sie finden auch zahlreiche Schulen und Kindergärten in Ihrer unmittelbaren Nähe. Außerdem sind Sie mit den öffentlichen Verkehrsmitteln gut angebunden, denn in der Nähe befinden sich mehrere Bushaltestellen. Die Schloßstraße, die wichtigste Einkaufsstraße im Südwesten Berlins und mit 200.000 Quadratmetern Verkaufsfläche Berlins größter Einzelhandelsstandort, erreichen Sie mit dem Auto in 12 Minuten oder 24 Minuten mit den ÖVB. Das Schweizer Viertel begeistert auch mit seiner lebenswerten Nachbarschaft: Der nahe gelegene Parkfriedhof Lichterfelde lädt zu gemütlichen Spaziergängen ein, am Teltowkanal können Sie den Blick über das Wasser schweifen lassen. Kurze Wege ins Grüne nach Zehlendorf und Wannsee runden die attraktive Lage des Schweizer Viertels ab.', 'Provisionsfrei direkt vom Verkäufer'];ONE_YEAR_FREE;40 MBit/s;telekom_layer_magenta_l;über VDSL;REGULAR;MagentaZuhause L;200;NO_INFORMATION;100 MBit/s;https://padlock.link/ioml;https://padlock.link/ml;true;100 MBit/s;web,email,bank,music,dl-ul,game,sd,mltstr,hd,fast-ul-dl;true;;;3;;;;;
2020-05-24 21:10:47.162186;Berlin;central_heating;164338;n;y;https://pictures.immobilienscout24.de/listings/e871b172-7ebe-4727-93a6-7ca9bbaaadea-1366662361.jpg/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;9;9.73;1913;9.73;115614100;gas;y;false;y;Berlin;y;11;1;no_information;energy_consumption;3.74;265;Berlin;14195;first_time_use;luxury;false;outside;no_information;y;no_information;roof_storey;14195;6;118.2;n;2,active;Deutschland;premium;wohnung_kauf;n;2;001.164338;1895000;profile0;5;true;y;showqualicontactform;n;n;Dahlem_Zehlendorf;AIB11836;7;Berlin;/expose/115614100;"['Es handelt sich um eine exklusive & großzügige 6-Zimmer-Dachgeschossmaisonette, gelegen im Obergeschoss und Dachgeschoss einer herrschaftlichen Altbauvilla aus dem Jahre 1913.\n\nDie gesamte Villa wurde hochwertig, umfangreich und sehr luxuriös im Zeitraum von 2019-2020 saniert, so dass es sich um einen Erstbezug nach Modernisierung handelt.\n\nObergeschoss:\neinladende Diele, erstklassiges Speisezimmer, repräsentatives Wohnzimmer, exklusive Küche im Wert von Euro 100.000,- mit Zugang zur Sonnenterrasse und zum Sonnenbalkon, modernes Schlafzimmer mit angrenzendem, exklusivem Bad en Suite\n\nDachgeschoss:\ngroßzügiger Flur, Hauswirtschaftsraum, 2 geräumige Abstellräume, modernes Gästezimmer, 2 großzügige Kinderzimmer und ein exklusives Badezimmer\n\nZu den besonderen Ausstattungsmerkmalern gehören: hochwertige Gesamtausstattung, erstklassige Parkettböden, exklusive Designer-Bäder, große Sonnenterrasse und großer Sonnenbalkon, moderne Gegensprechanlage mit Videoüberwachung, Entkalkungsanlage für Trinkwasser, hochwertige Stuckarbeiten, sehr gepflegter Gemeinschaftsgarten mit Springbrunnen. \n\nDie Heizungs- und Warmwasserversorgung erfolgt über eine Gaszentralheizung.\nDer Energieverbrauchskennwert beträgt 118,2 kWh/(qm a).\n\nDer Erwerb eines Stellplatzes ist möglich.', 'Eine ausgezeichnete Lage im begehrten Stadtteil Dahlem – dicht am Berliner Grunewald! Öffentliche Verkehrsmittel und Einkaufsmöglichkeiten befinden sich fußläufig in unmittelbarer Nähe.', 'Unser Service für Eigentümer\rWir stehen Ihnen bei dem Verkauf Ihrer Immobilie vom Anfang bis zum fertigen Abschluss diskret und kompetent zur Verfügung. \rJeder Schritt erfolgt nach Absprache mit Ihnen. \rSie entscheiden über die Verkaufsstrategie Ihres Objektes, ob diskret und ""off-market"" oder eine qualifizierte Vermarktung in Print- sowie Onlinemedien. \rWir verfügen immer über den richtigen Käufer. \rZudem bewerten wir Ihre Immobilie kostenfrei, entsprechend dem aktuellen Marktwert.\rGerne beraten wir Sie kostenlos persönlich in unserem Büro, per Telefon oder per E-Mail!\rWir freuen uns von Ihnen zu hören!\rwww.immo-boerse.com']";ONE_YEAR_FREE;40 MBit/s;telekom_layer_magenta_l;über VDSL;REGULAR;MagentaZuhause L;850;D;100 MBit/s;https://padlock.link/ioml;https://padlock.link/ml;true;100 MBit/s;web,email,bank,music,dl-ul,game,sd,mltstr,hd,fast-ul-dl;true;;1;2;2020;true;;280;
2020-05-24 21:10:47.516452;Berlin;self_contained_central_heating;12186575;n;y;https://pictures.immobilienscout24.de/listings/3bdb2070-cc7f-4714-8224-0896fe7bb4be-1349170079.jpg/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;3;12.86;1918;12.86;115593667;natural_gas_heavy;n;false;n;Berlin;n;5;1;80;energy_consumption;6.82;70;Berlin;13409;well_kept;sophisticated;false;no_information;Letteallee;n;Letteallee;ground_floor;13409;3;142;n;2,active;Deutschland;standard;wohnung_kauf;y;0;001.12186575;249000;profile0;3;true;n;showqualicontactform;n;n;Reinickendorf_Reinickendorf;LET80B;3;Berlin;/expose/115593667;['Ruhige Straße.\nDer Wohnung befindet sich 2 Terrassen (Sondernutzungsrecht).', 'Berlin vor der Tür!'];ONE_YEAR_FREE;40 MBit/s;telekom_layer_magenta_l;über VDSL;REGULAR;MagentaZuhause L;179;;100 MBit/s;https://padlock.link/ioml;https://padlock.link/ml;true;100 MBit/s;web,email,bank,music,dl-ul,game,sd,mltstr,hd,fast-ul-dl;true;;;4;;;;68;
2020-05-24 21:10:47.902806;Berlin;central_heating;16123617;n;n;https://pictures.immobilienscout24.de/listings/ab270b89-d76a-4b44-9b8c-6cb046d2ac4e-1367173776.jpg/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;9;11.12;1955;11.12;115616231;oil;y;true;y;Berlin;y;4;2;no_information;energy_consumption;6.13;35;Berlin;14050;modernized;no_information;false;no_information;no_information;n;no_information;apartment;14050;1;132.1;n;2,active;Deutschland;premium;wohnung_kauf;n;;002.01006554579;169000;profile0;1;true;n;showqualicontactform;n;n;Charlottenburg_Charlottenburg;DC-BER5803;1;Berlin;/expose/115616231;['Die hier zum Kauf angebotene Wohnung befindet sich im schönen Berlin Westend und liegt im Erdgeschoss eines ca. 1955 errichten Mehrfamilienwohnhauses. Im Rahmen der umfassenden Renovierung im Jahr 2010 wurde die Wohnung aufgearbeitet und neugestaltet. Das Apartment überzeugt mit seinem klaren und sehr praktischen Grundriss sowie seiner geschmackvollen Einrichtung, welche optional übernommen werden kann.\n\nDie Wohnung betreten Sie über einen kleinen Flur, von dem aus Sie das großzügige Wohn- und Schlafzimmer, die Küche und das Badezimmer erreichen. \n\nDieses sehr helle, voll möblierte City-Apartment ist für Singles und Paare bestens geeignet.', '• 1 Zimmer \n• Optional voll möbliert\n• Einbauküche\n• Duschbadezimmer\n• Einbauschränke\n• Holz- Doppelkastenfenster\n• Hauswirtschaftsraum\n• Kellerabteil', 'Westlich an Charlottenburg und nördlich direkt an den Grunewald anschließend, besticht Westend durch unauffällige Gelassenheit und dezenten Komfort. Angelehnt an das edle Londoner Vorbild, beherbergt Westend vor allem gepflegte Altbauten und noble Villen. \n\nDas infrastrukturelle Herz dieses Ortsteils bildet die am Theodor-Heuss-Platz beginnende Reichsstraße mit ihren vielen Einkaufsläden, Bars und Restaurants. Nur einen Steinwurf entfernt befindet sich das Messegelände am Funkturm mit seinen internationalen Ausstellungen und Messen. Wer sportlich-kulturelle Veranstaltungen mag, besucht das Olympiastation gleich gegenüber der Heerstraße, um live die Spiele des Fußball-Bundesligisten Hertha BSC, Europa- und Weltmeisterschaften oder die Freiluftkonzerte der Rolling Stones und anderer Bands von Weltrang zu verfolgen. Passend in das exquisite Refugium Westends fügt sich am Spandauer Damm die Park-ähnlich angelegte DRK-Klinik Berlin Westend mit ihren höchsten Standards entsprechenden medizinischen Abteilungen ein.\n\nInsgesamt bietet Westend aufgrund seiner zwar ruhigen Lage, aber gleichzeitigen Nähe zur Berliner City beste Voraussetzungen für hochwertiges Wohnen, gepaart mit einer unaufdringlichen Prise Entschleunigung und Noblesse. U- und S-Bahn sowie verschiedene Buslinien ermöglichen einen raschen und unkomplizierten Zugang zu allen anderen Berliner Gegenden, mit dem PKW gelangt man über die Heerstraße als Zubringer bequem zur Stadtautobahn oder auch zur westlichen Stadtgrenze.'];ONE_YEAR_FREE;40 MBit/s;telekom_layer_magenta_l;über VDSL;REGULAR;MagentaZuhause L;195;D;100 MBit/s;https://padlock.link/ioml;https://padlock.link/ml;true;100 MBit/s;web,email,bank,music,dl-ul,game,sd,mltstr,hd,fast-ul-dl;true;disabled;;4;;true;;35;true
2020-05-24 21:10:48.245625;Berlin;;5418748;n;n;https://pictures.immobilienscout24.de/listings/21d1731b-70fb-4d34-951e-61b3e989ec95-1362569077.jpg/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;10;16.53;2018;16.53;115613345;combined_heat_and_power_fossil_fuels;y;false;y;Berlin;y;3;9;no_information;energy_required;9.26;20;Berlin;12049;well_kept;luxury;false;no_information;no_information;y;no_information;apartment;12049;1;40;n;2,active;Deutschland;top;wohnung_kauf;n;3;001.5418748;133500;profile0;1;true;n;showqualicontactform;n;n;Neukölln_Neukölln;1592;1;Berlin;/expose/115613345;"['Sie haben hier die Gelegenheit, eine Wohnung in einer der gefragtesten Gegenden Berlins mit einem der höchsten Wachstumspotenziale der Stadt zu erwerben.\r\n\r\nDie Wohnung wurde fertiggestellt im Jahr 2018, mit neuer Küche und einem Marmorbad mit Dusche. Hinzu kommen moderne Annehmlichkeiten wie ein Video-Concierge-System, elektrische Jalousien und raumhohe Fenster. Die Wohnung wurde eingerichtet, um die Funktionalität auf kleinem Raum zu maximieren.\r\nSie verfügt über ein Doppelbett, einen Kleiderschrank, einen Esstisch mit Stühlen, mehrere Regale sowie einen Wandspiegel und integrierte Beleuchtung.\r\n\r\nArchitektonisch ist das Gebäude auf dem neuesten Stand und die Innenausstattung steht in nichts nach. \r\n\r\nBesuchen Sie uns auch auf unserer Internetseite für weitere Informationen und Angebote: https://blacklabelimmobilien.de/', 'Möbel:\r\n- Esstisch & Stühle\r\n- Klappbett\r\n- Kommode\r\n- Regale\r\n- Fernseher\r\n- Sofa\r\nEinbauküche:\r\n- Herd\r\n- Ofen\r\n- Kühlschrank mit Gefrierfach\r\n- Mikrowelle', 'Die Wohnung befindet sich im sogenannten ""Kreuzkölln"", welches den nördlichsten Teil von Neukölln und den südlichen Teil von Kreuzberg umfasst. Es ist eines der am schnellsten wachsenden Gebiete Berlins und zieht vor allem junge Leute an, die nach Berlin ziehen um Start-ups zu gründen oder zu studieren, sowie Künstler und Musiker.\r\n\r\nMit einer Fülle an internationalen Restaurants, trendigen Bars und Cafés, Kunstgalerien und diversen Vintage-Läden steckt Kreuzkölln voller Vielfalt und Kultur.\r\n\r\nDer U-Bahnhof Boddinstraße (U8) ist nur 2 Gehminuten von der Wohnung entfernt und verbindet Sie problemlos mit dem Rest der Stadt. Den Alexanderplatz erreichen Sie so in 12 Minuten. \r\n\r\nZum berühmten Tempelhofer Feld sind es nur zehn Minuten zu Fuß.', 'Das Team von Black Label Immobilien bietet Ihnen Unterstützung in allen Bereichen rund um den Kauf einer Immobilie. Unser internationales Team spricht fließend Englisch, Deutsch, Französisch und Mandarin, zudem arbeiten wir mit einem Team aus mehrsprachigen Anwälten, Notaren und Finanzierungsberatern zusammen.\r\n\r\nUm Ihren persönlichen Ansprüchen gerecht werden zu können, bieten wir Ihnen eine große Auswahl an verschiedenen Immobilien. Senden Sie uns einfach ihre Suchkriterien inklusive:\r\n\r\n    - Art der gesuchten Immobilie\r\n    - Ihr Budget\r\n    - Bevorzugter Standort\r\n    - Suchen Sie eine Immobilie als Investment oder zum Eigenbedarf?\r\n\r\nFür Unterstützung bei der Finanzierung Ihrer Immobilie vermitteln wir Ihnen gern einen Finanzierungspartner.\r\n\r\nSind Sie an einer Vermietung Ihrer neuen Immobilie interessiert? Hierfür bietet Black Label ein Verwaltungs-Paket sowohl für unmöblierte als auch möblierte Vermietungen, sowie einen kompletten Design- und Möblierungsservice, angepasst an ihre persönlichen Vorstellungen. Kontaktieren Sie uns, oder besuchen Sie uns in unserem Büro, um mehr Informationen zu erhalten.']";ONE_YEAR_FREE;40 MBit/s;telekom_layer_magenta_l;über VDSL;REGULAR;MagentaZuhause L;;;100 MBit/s;https://padlock.link/ioml;https://padlock.link/ml;true;100 MBit/s;web,email,bank,music,dl-ul,game,sd,mltstr,hd,fast-ul-dl;true;disabled;;5;2018;;;;
