timestamp;obj_regio1;obj_heatingType;obj_cId;obj_newlyConst;obj_balcony;obj_picture;obj_picturecount;obj_pricetrend;obj_yearConstructed;obj_pricetrendbuy;obj_scoutId;obj_hasKitchen;obj_ExclusiveExpose;obj_courtage;geo_bln;obj_cellar;obj_purchasePriceRange;obj_yearConstructedRange;obj_rentSubsidy;obj_houseNumber;obj_pricetrendrent;obj_livingSpace;geo_krs;obj_zipCode;obj_condition;obj_interiorQual;ga_cd_cxp_historicallisting;obj_parkingSpace;obj_street;obj_lift;obj_streetPlain;obj_typeOfFlat;geo_plz;obj_noRooms;obj_assistedLiving;obj_ityp;geo_land;ga_cd_via;obj_immotype;obj_rented;obj_floor;obj_telekomInternetProductAvailable;obj_cwId;obj_purchasePrice;ga_cd_application_requirements;obj_numberOfFloors;obj_noRoomsRange;ga_cd_maillead_default_shown;obj_garden;evt_count_pm_sig;obj_barrierFree;obj_international;obj_regio3;obj_objectnumber;obj_livingSpaceRange;obj_regio2;URL;beschreibung;obj_telekomTvOffer;obj_telekomUploadSpeed;obj_telekomTrackingGroup;obj_telekomInternetTechnology;obj_telekomInternetType;obj_firingTypes;obj_telekomInternetProductName;obj_telekomDownloadSpeed;obj_telekomInternetUrlMobile;obj_telekomInternetUrl;obj_telekomHdTelephone;obj_telekomInternet;obj_telekomInternetServices;obj_energyType;obj_thermalChar;obj_energyEfficiencyClass;obj_groupnumber;obj_usableArea;obj_lastRefurbish;obj_noParkSpaces;ga_cd_developer_virtualreality;obj_galleryAd
2020-05-24 21:16:46.764376;Berlin;no_information;16048948;n;y;https://pictures.immobilienscout24.de/listings/1cd23020-b591-47e8-b5dc-bbe156b9c406-1332658745.jpg/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;1;11.3;1911;11.3;114394310;y;false;y;Berlin;y;11;1;450;no_information;5.73;140;Berlin;10629;no_information;no_information;false;no_information;no_information;y;no_information;apartment;10629;4;n;2,active;Deutschland;top;wohnung_kauf;y;2;true;001.15850880;1150000;profile0;5;4;true;y;showqualicontactform;n;n;Charlottenburg_Charlottenburg;114394310;6;Berlin;/expose/114394310;['Die Wohnung überzeugt mit einem weitläufigen Wohnzimmer mit Südlicht, an den sich eine halboffene Küche schließt. Schön ist es, dass sich die privaten Räume davon etwas separieren.\n\nDie Wohnung ist langfristig vermietet.', 'Das Haus befindet sich direkt an der Stadtautobahn und erreicht ideal Berlin und sein Umland. Der U-Bhf Bismarkstraße liegt fast vor der Haustür.\n\nHaupbahnhof und Flughaften Tegel in jeweils rund 15 Minuten zu errechen', 'Großer Wohn-Essbereich     \n\nWannenduschbad\n\nTerrasse und Privatgarten\n\nFlur mit Tageslicht'];ONE_YEAR_FREE;40 MBit/s;telekom_layer_magenta_l;über VDSL;REGULAR;;MagentaZuhause L;100 MBit/s;https://padlock.link/ioml;https://padlock.link/ml;true;100 MBit/s;web,email,bank,music,dl-ul,game,sd,mltstr,hd,fast-ul-dl;;;;;130;2014;;;
2020-05-24 21:16:47.115637;Berlin;no_information;16048948;n;y;https://pictures.immobilienscout24.de/listings/6e4fb433-8cf6-49d6-8b86-bc9925d2e4d2-1332627768.jpg/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;1;11.3;1995;11.3;114392640;y;false;y;Berlin;y;7;5;250;no_information;5.73;45;Berlin;10627;modernized;no_information;false;no_information;no_information;y;no_information;apartment;10627;1;n;2,active;Deutschland;top;wohnung_kauf;y;3;true;001.15850880;320000;profile0;6;1;true;n;showqualicontactform;y;n;Charlottenburg_Charlottenburg;114392640;2;Berlin;/expose/114392640;['Die Wohneinheit hat ein offenes Wohn-/Koch und Esszimmer und ein Bad mit Badewanne. Die Loggia befindet sich an der Südseite des Hauses. Einbauküche ist im Angebot inbegriffen.', 'Die Wohnung befindet sich zwischen der Bismarckstraße und dem Einkaufszentrum Arcadia. In der Nähe gibt es eine Vielzahl von Geschäften, Restaurants und allem, was zum Leben nötig ist.', 'Balkon/ Loggia\noffener Wohn-/ Koch- und Essbereich\nEinbauküche\nBad mit Badewanne\nAufzug\nvermietet'];ONE_YEAR_FREE;40 MBit/s;telekom_layer_magenta_l;über VDSL;REGULAR;;MagentaZuhause L;100 MBit/s;https://padlock.link/ioml;https://padlock.link/ml;true;100 MBit/s;web,email,bank,music,dl-ul,game,sd,mltstr,hd,fast-ul-dl;;;;;40;;;;
2020-05-24 21:16:47.583945;Berlin;no_information;97549;n;y;https://pictures.immobilienscout24.de/listings/61f2e3a0-f5ef-40cd-b3c8-6b796ef24400-1332648469.jpg/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;4;10.47;1906;10.47;114396018;n;false;y;Berlin;y;9;1;;19 B;6.36;141;Berlin;13187;no_information;no_information;false;no_information;"Kavalierstra&szlig;e";n;Kavalierstraße;raised_ground_floor;13187;5;n;2,active;Deutschland;top;wohnung_kauf;y;0;true;001.97549;639000;profile0;;5;true;y;showqualicontactform;n;n;Pankow_Pankow;Kavalier19B_1;6;Berlin;/expose/114396018;['Der Altbau wurde ca. 1906 erbaut.\n\nDie Wärmeversorgung erfolgt über eine Gasheizung.', '- Vorgarten\n- Balkon und Loggia\n- teilweise Stuck\n- Altbaufenster, Altbautüren\n- Dielen, Parkett\n- 2 Bäder mit Fenster (Dusche/ Wanne)\n- Hochparterre', 'Die S-Bahn- und U-Bahn-Station „Pankow“ ist zu Fuß erreichbar.\n\nIm Umfeld gibt es diverse Geschäfte sowie Restaurants und Cafés.\nUnweit befinden sich die Volkshochschule Pankow, ein Krankenhaus, der Schlosspark mit dem Sommerbad Pankow sowie der Bürgerpark Pankow.', 'Die monatliche Nettokaltmieteinnahme beträgt 1.148 €.\n\nEine Garage oder ein Stellplatz im Nachbarhaus kann optional dazu gekauft werden.'];ONE_YEAR_FREE;40 MBit/s;telekom_layer_magenta_l;über VDSL;REGULAR;gas;MagentaZuhause L;100 MBit/s;https://padlock.link/ioml;https://padlock.link/ml;true;100 MBit/s;web,email,bank,music,dl-ul,game,sd,mltstr,hd,fast-ul-dl;energy_consumption;148.6;E;0;;;;;
2020-05-24 21:16:48.066449;Berlin;floor_heating;15787026;n;y;https://pictures.immobilienscout24.de/listings/c9ae5b5a-7575-4490-948c-a2631d14be3f-1332620378.jpg/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;26;10.77;2012;10.77;114393388;y;false;y;Berlin;y;11;8;331.1;8;5.67;121;Berlin;10117;mint_condition;luxury;false;underground_garage;Seydelstr.;y;Seydelstr.;penthouse;10117;3;n;2,active;Deutschland;top;wohnung_kauf;n;7;true;001.15677351;1399000;profile0;7;3;true;y;showqualicontactform;y;n;Mitte_Mitte;14;6;Berlin;/expose/114393388;['Die hochwertig ausgestattete und gepflegte 3-Zimmer-Penthousewohnung wurde im Jahr 2013/2014 fertig gestellt. Sie befindet sich im 7. OG des Gebäudes. Mit dem Fahrstuhl gelangen Sie direkt vor Ihre eigene Wohnungstür. Das helle Wohnzimmer mit offener Wohnküche, bietet Zugang zur großen Dachterrasse mit südwestlicher Ausrichtung. \nDie moderne und luxuriöse Poggenpohl-Einbauküche im Neuwert von TEU 60,5 bietet einen gehobenen Standard. \nDas Objekt kann kurzfristig bezogen werden.  \nDie Wohnung ist vollständig möbliert. Die Einrichtung kann vom Käufer übernommen werden.\nDer Safretti Kaminofen sorgt für eine angenehme Atmosphäre.\nDie 3 Tiefgaragenstellplätze in der hauseigenen Tiefgarage befinden sich in der Nähe vom Fahrstuhl.', 'Die hochwertige Poggenpohl Einbauküche mit allen Geräten (Miele Herd, Mikrowelle, Kaffeevollautomat, Tellerwärmer, Dunstabzugshaube und Siemens Cerankochfeld) verfügt über eine großzügige Mittelinsel mit Cerankochfeld. Parkettfußboden liegt in den Zimmern. \nDas Bad verfügt über einen gefliesten Fußboden und teilverflieste Wände, sowie eine barrierefreie Dusche mit Dampfbadkabine. Zusätzlich ist eine Badewanne vorhanden. Dass WC bietet eine elektrische Bidetfunktion. Die Badausstattung ist von Villeroy & Boch. Das Waschbecken mit Unterschrank und der große Spiegel gehören auch zum Inventar.\nDas zusätzliche Gäste-WC verfügt über eine Toilette und ein Waschbecken.\nAlle Räume haben Fußbodenheizung. Die Heizung und Warmwasserversorgung erfolgen zentral über Fernwärme.\nDie hintere Dachterrasse bietet einen Blick auf den Garten.\nVon der Küche und dem Schlafzimmer gibt es einen Zugang zur vorderen Dachterrasse.\nDie Wohnung und der Hauseingang sind barrierefrei.\nDer Miele Waschtrockner befindet sich im Hauswirtschaftsraum innerhalb der Wohnung.\nGegensprechanlage mit Videotechnik.\nDas Objekt ist vollständig möbliert. Die Einrichtung (Leolux Ledersitzgruppe, 2 Fernsehsessel, Esstisch mit 4 Stühlen, TV, Schreibtisch mit Stuhl, Kleiderschrank, Bett, Sofa usw. -Aufzählung nicht abschließend-) kann gerne vom Käufer übernommen werden.\nAlle Fenster verfügen über elektrische Rollos.\nKeller vorhanden. Ein Fahrradkeller steht der Eigentümergemeinschaft zur Verfügung. Spielplatz im Garten.', 'Die Lage der Wohnung bietet eine perfekte lokale Infrastruktur mit einer sehr guten Verkehrsanbindung. Der U-Bahnhof Spittelmarkt ist praktisch vor der Haustür. Der Alexanderplatz, der Kupfergraben, der historische Berliner Hafen und das rote Rathaus befinden sich in der Nähe.\nHier sind großstädtisches Flair, Kiezgefühl, Unterhaltung, Entspannung und Kultur zuhause. \nEinkaufsmöglichkeiten für den täglichen Bedarf, ein vielseitiges Angebot an Cafés und Restaurants, sowie Unterhaltungsmöglichkeiten sind leicht zu Fuß zu erreichen und verleihen dem Standort zusätzliche Attraktivität. Mit dem nahe gelegenen Alexanderplatz sind alle wichtigen Nahversorgungseinrichtungen in wenigen Gehminuten erreicht. \nTrotz zentraler Lage, ist das Objekt sehr ruhig.', 'Wohngeld pro Tiefgaragenstellplatz € 32,77 p. M. = insg. € 98,31 p. M. ist dem Wohngeld der Wohnung in Höhe von € 331.10 p. M. hinzuzurechnen.'];ONE_YEAR_FREE;40 MBit/s;telekom_layer_magenta_l;über VDSL;REGULAR;district_heating;MagentaZuhause L;100 MBit/s;https://padlock.link/ioml;https://padlock.link/ml;true;100 MBit/s;web,email,bank,music,dl-ul,game,sd,mltstr,hd,fast-ul-dl;energy_required;69;;;0;;3;;
2020-05-24 21:16:48.442834;Berlin;floor_heating;16376858;n;y;https://pictures.immobilienscout24.de/listings/1b3a140b-5ea2-4002-af46-48d8959e07f4-1369574603.jpg/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;16;11.37;1897;11.37;114391591;y;false;y;Berlin;y;11;1;385.32;no_information;5.8;263;Berlin;10777;mint_condition;luxury;false;no_information;no_information;y;no_information;apartment;10777;6;n;2,active;Deutschland;top;wohnung_kauf;n;;true;002.01007247960;2965000;profile0;6;5;true;n;showqualicontactform;n;n;Wilmersdorf_Wilmersdorf;19331026;7;Berlin;/expose/114391591;['Diese Immobilie ist eine Wohnung für Individualisten, die eine geschmackvolle Gestaltung in perfekter Lage und ausreichend Platz zu schätzen wissen.\n\nBei der Modernisierung des ca. 263 m² großen Appartements, das sich in der Beletage eines 1897 erbauten Hauses befindet, haben die Eigentümer keine Kosten und Mühen gescheut, um die 6 Zimmer in einen Neubauzustand zu versetzen.\n\nSämtliche Leitungen wurden ausgetauscht, alle Fenster überarbeitet, Bäder neu gestaltet, Räume geöffnet, der Grundriss optimiert, so dass ein neuwertiges Atelier entstanden ist, welches Seinesgleichen sucht. \n\nDie daraufhin neu entstandenen Räume, mit ihren attraktiven Deckenhöhen, bieten vielfältige Nutzungsmöglichkeiten. \n\nÜber den sich an den offenen Eingangsbereich anschliessenden langen Flur lassen sich alle Räume erreichen.\n\nAktuell werden die vorderen Räume als Wohn- Ess- und Loungezimmer genutzt. Von diesen Zimmern gelangt man auf zwei der drei Balkone, die einen schönen Blick auf die attraktive Nachbarbebauung freigeben.\n\nWeiterhin schliessen sich ein Arbeitszimmer mit dem dritten Balkon und das Ankleidezimmer an.\n\nDas Bad und das Ankleidezimmer lassen sich durch das luftige Schlafzimmer direkt begehen.\n\nDer Badezimmerbereich lässt keine Wünsche offen. In Marmor gehalten verfügt es über zwei Duschen und eine separate Toilette.\n\nDie Küche ist mit Einbaugeräten namhafter Hersteller ausgestattet, so dass auch hier keine Wünsche offen bleiben.\n\nIn allen Räumen befinden sich hochwertigen Einbaumöbel, die sich perfekt anpassen und im Appartement verbleiben.\n\nDie Gästetoilette lässt sich zum Gästebad ausbauen. Der Hauswirtschaftsraum ist mit einer separaten kleinen Waschküche ausgestattet.\n\nSelbstverständlich lassen sich die Rollläden und Beleuchtung ferngesteuert regeln. Die Alarmanlage ist obligatorisch.\n\nZur Wohnung gehört ein Keller. Ein Stellplatz kann angemietet werden. \n\nEine Besichtigung wird noch weitere faszinierende Details zeigen. \nWir freuen uns auf Ihre Kontaktaufnahme.', 'Dokumentierte Komplettsanierung 2015, \nWohnung im Neubauzustand\n\n- Neues Fischgrätparkett\n\n- Fußbodenheizung\n\n- Einbaumobiliar\n\n- Designertüren\n\n- Architektonisch gestaltete Türrahmen\n\n- Beleuchtungssystem in der abgehängten Decke\n\n- automatische Beschattungsrollos\n\n- Neue Gastherme\n\n- Bad mit 2 Duschen und separater Toilette\n\n- Gästetoilette\n\n- Alarmanlage\n\n- drei Balkone\n\n- hochwertiger Marmorboden in Küche und Bädern\n\n- Hauswirtschaftsraum\n\n- Keller\n\n- Ein Stellplatz ist aktuell angemietet und kann bei Bedarf weitergemietet werden', 'Dieses einzigartige, moderne Appartement befindet sich im Herzen Berlins, im bayerischen Viertel des Bezirks Schöneberg.\n\nDie fußläufigen Anbindung zu den U-Bahnhöfen Viktoria-Luise-Platz, Augsburger Straße und Spichernstraße ermöglichen schnellstmögliche Verbindungen in alle Himmelsrichtungen. Westlich nach Spandau, nördlich nach Pankow, östlich nach Friedrichshain-Kreuzberg und südlich nach Steglitz-Zehlendorf.\n\nDas elegante Kaufhaus des Westens lässt sich in weniger als 10 Minuten zu Fuß erreichen. Die vielen Cafés in der Motzstraße bieten Erholung und eine Vielzahl an köstlichen Getränken und Speisen. Die Grünanlagen rundum laden zu entspannenden Spaziergängen ein.\n\nMehrere qualifizierte und gefragte Schulen, darunter die Sophie-Scholl-Schule, sowie die Werbellinsee-Grundschule,  lassen sich innerhalb von 10 Minuten mit dem Auto erreichen. \nDer Flughafen Tegel lässt sich innerhalb von 20 Minuten und der Flughafen Schönefeld innerhalb von 30 Minuten mit dem Auto erreichen.', 'Unser Service für Sie als Eigentümer: Wir bewerten gern kostenfrei Ihre Immobilie entsprechend dem aktuellen Marktwert, entwickeln eine Ihrem Objekt angepasste Verkaufsstrategie und stehen Ihnen bis zum erfolgreichen Verkauf zur Verfügung. VON POLL IMMOBILIEN steht als Maklerunternehmen mit seinen Mitarbeitern und Kollegen für die Werte Seriosität, Zuverlässigkeit und Diskretion. Unser bundesweites und internationales Netzwerk ermöglicht es uns, Verkäufer bzw. Vermieter und Interessenten bestmöglich zusammenzuführen. Wir können Ihnen bereits in den ersten Gesprächen mitteilen, wie viele vorgemerkte Suchinteressenten wir haben. Kommen Sie einfach bei uns vorbei, rufen Sie uns an oder senden Sie uns eine E-Mail – wir freuen uns, Sie kennen zu lernen.\n\nWir weisen darauf hin, dass die von uns weitergegebenen Objektinformationen, Unterlagen, Pläne etc. vom Veräußerer bzw. Vermieter stammen. Eine Haftung für die Richtigkeit oder Vollständigkeit der Angaben übernehmen wir daher nicht. Es obliegt daher unseren Kunden, die darin enthaltenen Objektinformationen und Angaben auf ihre Richtigkeit hin zu überprüfen.\n\nIm Fall des Kaufs/Anmietung der Immobile, hat der Käufer/Mieter die ortsübliche Provision an die von Poll Immobilien GmbH zu zahlen. Die Provision ist mit Wirksamwerden des Hauptvertrages fällig.\n\nWir bitten Sie um Verständnis, dass wir die vollständigen Angaben zur Immobilie nur übermitteln können, wenn uns alle Kontaktdaten des Interessenten (Wohnanschrift, Telefon, …) vorliegen'];ONE_YEAR_FREE;40 MBit/s;telekom_layer_magenta_l;über VDSL;REGULAR;gas;MagentaZuhause L;100 MBit/s;https://padlock.link/ioml;https://padlock.link/ml;true;100 MBit/s;web,email,bank,music,dl-ul,game,sd,mltstr,hd,fast-ul-dl;energy_required;156.6;E;;;2015;;true;disabled
2020-05-24 21:16:48.825122;Berlin;district_heating;371010;n;y;https://pictures.immobilienscout24.de/listings/443617cc-913f-4755-a335-abfe9302fd05-1370174075.jpg/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;11;10.82;1914;10.82;114400205;n;false;y;Berlin;n;6;1;;no_information;6.25;54.5;Berlin;12159;no_information;no_information;false;no_information;no_information;n;no_information;apartment;12159;2;n;2,active;Deutschland;standard;wohnung_kauf;n;;true;001.371010;269000;profile0;5;2;true;n;showqualicontactform;n;n;Friedenau_Schöneberg;145;2;Berlin;/expose/114400205;['tolle Wohnung, tolles Haus, gut vermietet als Kapitalanlage.\nSehr schöne Jugendstil-Altbau-Wohnung aus der Gründerzeit.\nKlassisch, hell und ruhig gelegen im 1.OG des Gartenhauses.\nIm besten Friedenau.\nIdealer Grundriss mit 2 schönen Zimmern\n\nHier wohnt man wirklich gerne!\n\nDie Wohnung ist vermietet und somit eine ausgezeichnete Kapitalanlage.\n\nFordern Sie einfach weitere Unterlagen an und einen Besichtigungstermin.', '- ca. 54,50 m²\n- 2 Zimmer\n- Balkon', 'Berlin! Friedenau! Besser geht´s nicht:\nRuhig gelegen, im schönen Friedenau, in einer kleinen, ruhigen Wohnstrasse.\n\nDie Verkehrsanbindung ist optimal. Die naheliegende Rheinstrasse bietet alles was das Herz begehrt. \n\nZur U. und S. Bahn gelangen Sie in wenigen Minuten.', '- vermietet\n- 1. OG mit Balkon\n\n- NKM:        469,90 €\n- HK:             35,00 €\n- Betr.kosten 95,38 € \n\n- BKM:         565,28 €\n\n\nIrrtümer und Änderungen vorbehalten.\nAlle Angaben entstammen den Informationen des Eigentümers. Bei aller Sorgfalt können wir keine Garantie dafür übernehmen, dass alle Angaben richtig sind und das Objekt im Augenblick des Zugangs der Offerte noch verfügbar ist.\nAlle Flächen sind ca. Angaben.\nAlle Verkaufspreise zzgl. 5,95 % Maklerprovision.\n\nSiehe unsere AGB´s und die Widerrufsbelehrung für Verbraucher.'];ONE_YEAR_FREE;40 MBit/s;telekom_layer_magenta_l;über VDSL;REGULAR;district_heating;MagentaZuhause L;100 MBit/s;https://padlock.link/ioml;https://padlock.link/ml;true;100 MBit/s;web,email,bank,music,dl-ul,game,sd,mltstr,hd,fast-ul-dl;energy_consumption;141.3;;;;;;;
2020-05-24 21:16:49.151686;Berlin;no_information;16048948;n;y;https://pictures.immobilienscout24.de/listings/28100491-04ed-40bd-bc70-85033c36712c-1332622554.jpg/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;2;11.3;;11.3;114393807;y;false;y;Berlin;n;7;;190;no_information;5.73;42;Berlin;10629;no_information;no_information;false;no_information;no_information;n;no_information;apartment;10629;1;n;2,active;Deutschland;top;wohnung_kauf;y;1;true;001.15850880;320000;profile0;6;1;true;n;showqualicontactform;n;n;Charlottenburg_Charlottenburg;114393807;2;Berlin;/expose/114393807;['Die kleine 1-Zimmerwohnung befindet sich in einem ruhigen Hinterhof des Mehrfamilienhauses in der Mommsenstrasse. \n\n1 Wohnzimmer + eine grosse getrennte Küche mit genügend Platz für einen Tisch. Der Balkon geht in den Innenhof. \n\nVermietet. Mieteinnahmen 700 euro kalt!'];ONE_YEAR_FREE;40 MBit/s;telekom_layer_magenta_l;über VDSL;REGULAR;;MagentaZuhause L;100 MBit/s;https://padlock.link/ioml;https://padlock.link/ml;true;100 MBit/s;web,email,bank,music,dl-ul,game,sd,mltstr,hd,fast-ul-dl;;;;;;;;;
2020-05-24 21:16:49.497648;Berlin;district_heating;446752;n;n;https://pictures.immobilienscout24.de/listings/db468a38-3d9d-4a5f-a742-6e6532311922-1332646843.jpg/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;4;11.3;1907;11.3;114395967;n;false;y;Berlin;y;5;1;168;no_information;5.73;47.75;Berlin;14059;fully_renovated;normal;false;no_information;no_information;n;no_information;apartment;14059;1;n;2,active;Deutschland;top;wohnung_kauf;y;1;true;001.446752;219000;profile0;4;1;true;n;;n;n;Charlottenburg_Charlottenburg;114395967;2;Berlin;/expose/114395967;['Die zum Verkauf stehenden Eigentumswohnungen befinden sich im Berliner Stadtteil Charlottenburg. Unweit der Wohnungen befindet sich der Kaiserdamm. Dort findet man Einkaufsmöglichkeiten für den alltäglichen Bedarf. Ärzte, Schulen und Kitas sind bequem zu Fuß erreichbar.', 'Sollten Sie als Firma, Immobilienmakler, Investment- /Immobilienfirma anfragen, machen Sie das bitte mit Ihren richtigen Kontaktdaten (Telefon, E-Mail, Webseite etc.) und Ihrer Firmierung kenntlich.'];ONE_YEAR_FREE;40 MBit/s;telekom_layer_magenta_l;über VDSL;REGULAR;district_heating;MagentaZuhause L;100 MBit/s;https://padlock.link/ioml;https://padlock.link/ml;true;100 MBit/s;web,email,bank,music,dl-ul,game,sd,mltstr,hd,fast-ul-dl;energy_consumption;137;;;47.75;;;;
2020-05-24 21:16:49.832121;Berlin;oil_heating;15775007;n;y;https://pictures.immobilienscout24.de/listings/876cc259-a22e-4460-9750-b833d356c63c-1332415126.jpeg/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;2;11.73;1930;11.73;93846690;n;false;y;Berlin;y;11;1;;no_information;5.75;200;Berlin;12163;no_information;no_information;false;no_information;no_information;y;no_information;no_information;12163;4;n;2,active;Deutschland;top;wohnung_kauf;n;5;true;001.15667404;1199000;profile0;;4;true;n;;n;n;Steglitz_Steglitz;93846690;7;Berlin;/expose/93846690;['EXPOSE AUF ANFRAGE !', 'Leben in Berlin Wilmersdorf-Steglitz bedeutet ruhiges und grünes Wohnen bei gleichzeitiger Anbindung an die Stadt. Öffentliche Verkehrsmittel sowie Einkaufsmöglichkeiten befinden sich in unmittelbarer Nähe.', 'Südwest Immobilien ist auf die Vermittlung von hochwertigen Villen, Einfamilienhäusern, Grundstücken sowie Eigentumswohnungen spezialisiert. \n\n\nIn den letzten Jahren ist es uns durch stetige Marktbeobachtung gelungen, den schnell wachsenden Berliner Markt zu erschließen und ein breites Spektrum an Anlageimmobilien anbieten zu können. Unser Kundenklientel besteht vor allem aus Privatpersonen, u.a. auch Personen des öffentlichen Lebens. \n\n\nDa wir international aufgestellt sind, können wir auch französisch, englisch-sprechende und vor allem russische Kunden individuell ansprechen und betreuen. \n\n\nVertrieb ist für uns mehr als nur Verkaufen. Wir sind es gewohnt, unsere Kunden individuell anzusprechen und partnerschaftlich langfristig mit ihnen zusammenzuarbeiten. Im Vordergrund steht für uns stets die Suche nach dem Mehrwert für beide Partner.'];ONE_YEAR_FREE;40 MBit/s;telekom_layer_magenta_l;über VDSL;REGULAR;oil;MagentaZuhause L;100 MBit/s;https://padlock.link/ioml;https://padlock.link/ml;true;100 MBit/s;web,email,bank,music,dl-ul,game,sd,mltstr,hd,fast-ul-dl;;;;;;;;;
2020-05-24 21:16:50.340851;Berlin;no_information;16048948;n;y;https://pictures.immobilienscout24.de/listings/e85cccb7-882a-4611-bba0-15185ac3e4ec-1332620406.jpg/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;1;11.3;;11.3;114393581;y;false;y;Berlin;y;9;;343;no_information;5.73;80;Berlin;10629;no_information;no_information;false;no_information;no_information;n;no_information;no_information;10629;3;n;2,active;Deutschland;top;wohnung_kauf;y;1;true;001.15850880;590000;profile0;5;3;true;n;showqualicontactform;n;n;Charlottenburg_Charlottenburg;114393581;3;Berlin;/expose/114393581;"['Die vermietete 3 Zimmerwohnung befindet sich in der TOP - Lage Berlins! Nur 5 min bis zu Kurfürstendamm, eine Kapitalanlage mit sehr guten Perspektiven! Die Wohnung wurde 2015 frisch saniert und befindet sich in sehr gutem Zustand. Neue EBK, im Bad wurden neue Sanitäranlagen installiert. \n\nBalkon 4 qm.\n\nMieteinnahmen 1400 euro kalt', ""Ku'damm / U-Adenauerplatz""]";ONE_YEAR_FREE;40 MBit/s;telekom_layer_magenta_l;über Glasfaser;REGULAR;;MagentaZuhause L;100 MBit/s;https://padlock.link/ioml;https://padlock.link/ml;true;100 MBit/s;web,email,bank,music,dl-ul,game,sd,mltstr,hd,fast-ul-dl;;;;;;;;;
