timestamp;obj_regio1;obj_heatingType;obj_telekomTvOffer;obj_cId;obj_newlyConst;obj_balcony;obj_picture;obj_picturecount;obj_pricetrend;obj_telekomUploadSpeed;obj_telekomTrackingGroup;obj_telekomInternetTechnology;obj_yearConstructed;obj_telekomInternetType;obj_pricetrendbuy;obj_scoutId;obj_firingTypes;obj_hasKitchen;obj_ExclusiveExpose;obj_telekomInternetProductName;obj_courtage;geo_bln;obj_cellar;obj_purchasePriceRange;obj_yearConstructedRange;obj_houseNumber;obj_energyType;obj_pricetrendrent;obj_livingSpace;geo_krs;obj_zipCode;obj_condition;obj_interiorQual;obj_energyEfficiencyClass;ga_cd_cxp_historicallisting;obj_telekomDownloadSpeed;obj_parkingSpace;obj_street;obj_lift;obj_telekomInternetUrlMobile;obj_telekomInternetUrl;obj_streetPlain;obj_typeOfFlat;geo_plz;obj_noRooms;obj_thermalChar;obj_assistedLiving;obj_groupnumber;obj_ityp;obj_telekomHdTelephone;geo_land;ga_cd_via;obj_telekomInternet;obj_immotype;obj_rented;obj_floor;obj_telekomInternetServices;obj_telekomInternetProductAvailable;obj_cwId;obj_purchasePrice;ga_cd_application_requirements;obj_numberOfFloors;obj_noRoomsRange;ga_cd_maillead_default_shown;obj_garden;evt_count_pm_sig;obj_barrierFree;obj_international;obj_regio3;obj_objectnumber;obj_livingSpaceRange;obj_regio2;URL;beschreibung;ga_cd_via_qualified;obj_galleryAd;obj_lastRefurbish;obj_rentSubsidy;obj_usableArea
2020-05-24 21:24:18.773880;Berlin;self_contained_central_heating;ONE_YEAR_FREE;97549;n;n;https://pictures.immobilienscout24.de/listings/9586a5cd-e032-4647-bf7a-87285453ccfc-1260053029.jpg/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;9;11.35;10 MBit/s;telekom_layer_magenta_m;über VDSL;1900;REGULAR;11.35;108897816;gas;n;false;MagentaZuhause M;y;Berlin;n;7;1;43;energy_required;7.53;96.59;Berlin;10245;no_information;no_information;E;false;50 MBit/s;no_information;"Corinthstra&szlig;e";n;https://padlock.link/iomm;https://padlock.link/mm;Corinthstraße;apartment;10245;3;159.8;n;0;2,active;true;Deutschland;top;50 MBit/s;wohnung_kauf;y;1;web,email,bank,music,dl-ul,game,sd,mltstr,hd,fast-ul-dl;true;001.97549;389000;profile0;;3;true;n;showqualicontactform;n;n;Friedrichshain_Friedrichshain;Corinth43_14;4;Berlin;/expose/108897816;"['Der Berliner Altbau wurde ca. 1900 gebaut.', '- Altbautüren\n- Altbau-Dielen\n- Bad mit Wanne und Fenster', 'Das Objekt liegt Nähe des Lasker-Sportplatzes und die Spree mit dem Monumentalwerk ""Molecule Men"" ist in wenigen Minuten erreichbar.', 'Die monatliche Nettokaltmiete beträgt 714,92 €.']";;;;;
2020-05-24 21:24:19.132518;Berlin;self_contained_central_heating;ONE_YEAR_FREE;4677501;n;n;https://pictures.immobilienscout24.de/listings/602e69ca-9a2d-4ee8-b6e5-504906faf139-1258523493.jpg/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;15;14.32;40 MBit/s;telekom_layer_magenta_l;über VDSL;1913;REGULAR;14.32;108796000;natural_gas_light;n;false;MagentaZuhause L;y;Berlin;y;9;1;no_information;energy_required;8.36;129;Berlin;13347;well_kept;no_information;;false;100 MBit/s;no_information;no_information;n;https://padlock.link/ioml;https://padlock.link/ml;no_information;ground_floor;13347;5;148.6;n;;2,active;true;Deutschland;standard;100 MBit/s;wohnung_kauf;y;0;web,email,bank,music,dl-ul,game,sd,mltstr,hd,fast-ul-dl;true;001.4677501;519920;profile0;5;5;true;n;showqualicontactform;n;n;Wedding_Wedding;ASR_2N;6;Berlin;/expose/108796000;['Das Gebäude wurde im Jahr 1910 erbaut und in den 90er Jahren teilweise kernsaniert und aufgestockt. In den vergangenen Jahren wurden weitere Sanierungsmaßnahmen an den Treppenhäusern sowie der Frontfassade vorgenommen. Bis heute sind viele typische Elemente für Berliner Altbauten erhalten. wie ein großzügig gestalteter Eingangsbereich und einzelne Stuckverzierungen und teilweise Parkettfussböden in den Wohnungen.', 'Die 5-Zimmer-Wohnung liegt im EG des Vorderhauses. Die Wohnung ist eine perfekte Investitionsanlage für die Zukunft.\n\nDie Wohnung wird als Kapitalanlage verkauft. Kündigungssperrfrist für Mieter beträgt 10 Jahre und beginnt mit dem Kauf der Wohnung. \nMehr dazu https://www.stadtentwicklung.berlin.de/wohnen/mieterfibel/de/mf_umwandlung.shtml.', 'Das Objekt liegt im Berliner Bezirk Wedding, an der Grenze zum Bezirk Mitte, unweit des Volkspark Humboldthain, welcher für viele Berliner als Naherholungsfläche und für sportliche Aktivitäten genutzt wird. Außerdem befindet sich die belebte Müllerstraße um die Ecke, welche durch zahlreiche Einkaufsmöglichkeiten sowie Cafés und Restaurants geprägt ist. In direkter Nähe verläuft die Panke, die zu einem Spaziergang durch den Kiez einlädt. Spielplätze, Schulen und kulturelle Einrichtungen befinden sich ebenfalls in der nahen Umgebung.\n\n\nErreichbarkeit: In unmittelbarer Umgebung befinden sich die U-Bahnstationen Wedding und Reinickendorfer Straße (U6) sowie die S-Bahnstationen Wedding (S 41/42) und Humboldthain (S1/2/25/26). Für den Nah-und Fernverkehr liegen der Hauptbahnhof sowie Gesundbrunnen eine ca. 15 minütige Fahrt mit dem Auto oder Bus entfernt. Der Bahnhof Gesundbrunnen kann zu Fuß in ca. 20 Minuten erreicht werden.', 'In Dokumenten ist die aktuelle Verkaufsliste von allen Wohnungen in dem Objekt zu finden.\n\nBitte beachten Sie: Die Objektinformationen haben wir unsererseits vom jeweiligen Objektinhaber (Eigentümer, Vermieter) oder dessen Beauftragten erhalten. Wir können die Vollständigkeit, Richtigkeit und Aktualität dieser Informationen nicht überprüfen und haften daher nicht für etwaige Unvollständigkeiten, Fehler oder Nichtaktualität der uns vom Objektinhaber oder dessen Beauftragten zugeleiteten Informationen. Es obliegt dem Kunden selbst, die Informationen sorgfältig zu prüfen und bei Bedarf weitere Unterlagen oder Nachweise anzufordern.\n\nPlease be aware that we received this information from the owner and are not able to proof the correctness of the information provided.'];;;;;
2020-05-24 21:24:19.531247;Berlin;central_heating;ONE_YEAR_FREE;97549;n;y;https://pictures.immobilienscout24.de/listings/a883f7bd-7833-455b-89fc-4ebbc40b88e2-1261017336.jpg/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;11;12.1;40 MBit/s;telekom_layer_magenta_l;über VDSL;1918;REGULAR;12.1;108964696;oil;n;false;MagentaZuhause L;y;Berlin;y;9;1;3;energy_consumption;7.07;148.7;Berlin;10823;no_information;no_information;;false;100 MBit/s;no_information;"Klixstra&szlig;e";n;https://padlock.link/ioml;https://padlock.link/ml;Klixstraße;apartment;10823;4.5;125.8;n;0;2,active;true;Deutschland;top;100 MBit/s;wohnung_kauf;y;2;web,email,bank,music,dl-ul,game,sd,mltstr,hd,fast-ul-dl;true;001.97549;669000;profile0;5;4;true;n;showqualicontactform;n;n;Schöneberg_Schöneberg;Klix3_6;6;Berlin;/expose/108964696;"['Der gepflegte, denkmalgeschützte Stuckaltbau aus der Gründerzeit ist sehr gut erhalten. Der Eingangsbereich und die Treppenhäuser sind edel ausgestattet. Der Innenhof ist begrünt und ebenfalls gepflegt.', '- Loggia\n- Altbautüren\n- Fischgrätparkett\n- 2 Originalkamine\n- 2 Bäder mit Fenster\n- vermietet', 'Die Klixstraße liegt im Akazienkiez mit vielen Geschäften und guten Restaurants in der Nähe der Apostel-Paulus-Kirche.\n\nZum U-Bahnhof ""Eisenacher Straße"" kann man bequem laufen.', 'Die monatliche Bruttomiete beträgt 905,37 €.']";;;;;
2020-05-24 21:24:19.877017;Berlin;district_heating;ONE_YEAR_FREE;15754699;n;n;https://pictures.immobilienscout24.de/listings/add533da-0b24-4eec-9bbf-5fdd50d72150-1350898545.jpg/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;21;11.3;40 MBit/s;telekom_layer_magenta_l;über VDSL;1900;REGULAR;11.3;109130212;district_heating;y;false;MagentaZuhause L;y;Berlin;n;6;1;24;energy_consumption;5.73;62.21;Berlin;14059;no_information;no_information;;false;100 MBit/s;no_information;Wundtstr.;n;https://padlock.link/ioml;https://padlock.link/ml;Wundtstr.;apartment;14059;2;137;n;;2,active;true;Deutschland;top;100 MBit/s;wohnung_kauf;n;;web,email,bank,music,dl-ul,game,sd,mltstr,hd,fast-ul-dl;true;001.15650116;269000;profile0;;2;true;n;;n;n;Charlottenburg_Charlottenburg;6036;3;Berlin;/expose/109130212;['Das Gebäude in der Wundtstraße besteht aus Vorderhaus und Seitenflügel und verfügt rückseitig über einen ruhigen und gemütlich gestalteten Innenhof.\nTypisch für das Altbaugebäude sind die Wohneinheiten mit hohen Decken und hübschen Altbaudetails und der ansehnlich dekorierte Hauseingang mit originalen und detailgetreuen Jugendstilmerkmalen. \n\nDie hier angebotene 2 Zimmer Wohnung befindet sich im Erdgeschoss des Vorderhauses. Insgesamt ist die Wohneinheit sehr gepflegt.\nNeben einer geräumigen Wohnküche bietet die Einheit ein schönes weiß gefliestes Badezimmer und eine komfortable Abstellkammer. Die Zimmer sind großzügig geschnitten. \n\n*Erwähnenswert: Die Fassade des Hauses wird momentan von dem derzeitigen Eigentümer überarbeitet. \n', 'Tolle Lage nahe Kaiserdamm und Lietzensee.\nDie Lage sowie die Verkehrsanbindung sind optimal. Nur wenige Fahrminuten von der Stadtautobahn und dem Kurfürstendamm entfernt.\n\nMitten in der City-West gibt es ein vielfältiges Angebot an Aktivitäten. Besonders hervorzuheben sind natürlich der nahegelegene Lietzensee mit seinen idyllischen Uferwegen sowie der Schlosspark des Charlottenburger Schlosses, der zu ausgiebigen Spaziergängen oder Joggingrunden einlädt.'];;disabled;;207.93;
2020-05-24 21:24:20.260056;Berlin;self_contained_central_heating;ONE_YEAR_FREE;4677501;n;n;https://pictures.immobilienscout24.de/listings/b43cafec-17ff-4bfe-b150-6e3563fef1e9-1258577917.jpg/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;20;14.32;40 MBit/s;telekom_layer_magenta_l;über VDSL;1913;REGULAR;14.32;108800623;natural_gas_light;n;false;MagentaZuhause L;y;Berlin;y;6;1;no_information;energy_required;8.36;60;Berlin;13347;well_kept;no_information;;false;100 MBit/s;no_information;no_information;n;https://padlock.link/ioml;https://padlock.link/ml;no_information;apartment;13347;2;214.1;n;;2,active;true;Deutschland;standard;100 MBit/s;wohnung_kauf;y;3;web,email,bank,music,dl-ul,game,sd,mltstr,hd,fast-ul-dl;true;001.4677501;270000;profile0;5;2;true;n;showqualicontactform;n;n;Wedding_Wedding;ASR_24N;2;Berlin;/expose/108800623;['Das Gebäude wurde im Jahr 1910 erbaut und in den 90er Jahren teilweise kernsaniert und aufgestockt. In den vergangenen Jahren wurden weitere Sanierungsmaßnahmen an den Treppenhäusern sowie der Frontfassade vorgenommen. Bis heute sind viele typische Elemente für Berliner Altbauten erhalten. wie ein großzügig gestalteter Eingangsbereich und einzelne Stuckverzierungen und teilweise Parkettfussböden in den Wohnungen.', 'Die 2-Zimmer-Wohnung liegt im 3.OG des Gartenhauses.', 'Das Objekt liegt im Berliner Bezirk Wedding, an der Grenze zum Bezirk Mitte, unweit des Volkspark Humboldthain, welcher für viele Berliner als Naherholungsfläche und für sportliche Aktivitäten genutzt wird. Außerdem befindet sich die belebte Müllerstraße um die Ecke, welche durch zahlreiche Einkaufsmöglichkeiten sowie Cafés und Restaurants geprägt ist. In direkter Nähe verläuft die Panke, die zu einem Spaziergang durch den Kiez einlädt. Spielplätze, Schulen und kulturelle Einrichtungen befinden sich ebenfalls in der nahen Umgebung.\n\n\nErreichbarkeit: In unmittelbarer Umgebung befinden sich die U-Bahnstationen Wedding und Reinickendorfer Straße (U6) sowie die S-Bahnstationen Wedding (S 41/42) und Humboldthain (S1/2/25/26). Für den Nah-und Fernverkehr liegen der Hauptbahnhof sowie Gesundbrunnen eine ca. 15 minütige Fahrt mit dem Auto oder Bus entfernt. Der Bahnhof Gesundbrunnen kann zu Fuß in ca. 20 Minuten erreicht werden.', 'Bitte beachten Sie: Die Objektinformationen haben wir unsererseits vom jeweiligen Objektinhaber (Eigentümer, Vermieter) oder dessen Beauftragten erhalten. Wir können die Vollständigkeit, Richtigkeit und Aktualität dieser Informationen nicht überprüfen und haften daher nicht für etwaige Unvollständigkeiten, Fehler oder Nichtaktualität der uns vom Objektinhaber oder dessen Beauftragten zugeleiteten Informationen. Es obliegt dem Kunden selbst, die Informationen sorgfältig zu prüfen und bei Bedarf weitere Unterlagen oder Nachweise anzufordern.\n\nPlease be aware that we received this information from the owner and are not able to proof the correctness of the information provided.'];;;;;
2020-05-24 21:24:20.751876;Berlin;central_heating;ONE_YEAR_FREE;97549;n;y;https://pictures.immobilienscout24.de/listings/7b643fe0-fdd3-4c59-9ed2-33db943943d5-1261234255.jpg/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;11;12.1;40 MBit/s;telekom_layer_magenta_l;über VDSL;1918;REGULAR;12.1;108978927;oil;n;false;MagentaZuhause L;y;Berlin;y;9;1;3;energy_consumption;7.07;118.7;Berlin;10823;no_information;no_information;;false;100 MBit/s;no_information;"Klixstra&szlig;e";n;https://padlock.link/ioml;https://padlock.link/ml;Klixstraße;apartment;10823;4;125.8;n;0;2,active;true;Deutschland;top;100 MBit/s;wohnung_kauf;y;2;web,email,bank,music,dl-ul,game,sd,mltstr,hd,fast-ul-dl;true;001.97549;539000;profile0;5;4;true;n;showqualicontactform;n;n;Schöneberg_Schöneberg;Klix3_18;5;Berlin;/expose/108978927;"['Der gepflegte, denkmalgeschützte Stuckaltbau aus der Gründerzeit ist sehr gut erhalten. Der Eingangsbereich und die Treppenhäuser sind edel ausgestattet. Der Innenhof ist begrünt und ebenfalls gepflegt.', '- vermietet\n- Loggia\n- West-Balkon\n- Bad und Gäste-WC\n- Gartenhaus\n- ca. 1,92 % Rendite', 'Die Klixstraße liegt im Akazienkiez mit vielen Geschäften und guten Restaurants in der Nähe der Apostel-Paulus-Kirche.\n\nZum U-Bahnhof ""Eisenacher Straße"" kann man bequem laufen.', 'Die monatliche Nettokaltmiete beträgt 860,72 €.']";;;;;
2020-05-24 21:24:21.242647;Berlin;central_heating;ONE_YEAR_FREE;16996761;n;y;https://pictures.immobilienscout24.de/listings/acacf69d-8e1d-4df1-97f1-ed8e49e8bb1c-1260352903.jpg/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;40;12.24;40 MBit/s;telekom_layer_magenta_l;über VDSL;1894;REGULAR;12.24;108916900;gas;n;false;MagentaZuhause L;y;Berlin;y;9;1;3;energy_consumption;6.53;148.75;Berlin;10823;well_kept;normal;;false;100 MBit/s;no_information;"Klixstra&szlig;e";n;https://padlock.link/ioml;https://padlock.link/ml;Klixstraße;apartment;10823;4.5;125.8;n;;2,active;true;Deutschland;standard;100 MBit/s;wohnung_kauf;y;2;web,email,bank,music,dl-ul,game,sd,mltstr,hd,fast-ul-dl;true;002.01007786323;669000;profile0;5;4;true;n;showqualicontactform;n;n;Schöneberg_Schöneberg;03WE06;6;Berlin;/expose/108916900;['Es handelt sich hierbei um eine sehr gut vermietet wunderschöne Gründerzeit Altbauwohnung in einem der am besten erhaltenen Häusern in Schöneberg. Die Wohnung hat 148,75m² und liegt im Vorderhaus und Seitenflügel im 2.OG in einer der schönsten Ecken von Berlin- Schöneberg dem Akazienkiez. Das Denkmalgeschützte Gebäude Baujahr 1894 unterscheidet sich von vielen anderen Häuser damit, das auch der Seitenflügel und das Gartenhaus im gleichen Stil hergerichtet sind wie das Vorderhaus. Der Eingangsbereich sowie das Treppenhaus sind edel ausgestattet und unterstreichen das Gesamte Erscheinungsbild des Gebäudes. Der Hof wird liebevoll gepflegt und ist begrünt.', 'Die Wohnung befindet sich in einem wunderschönen Stuckaltbau aus der Gründerzeit mit Parkett, Holzdielen bzw. Fischgrätenparkett, Stuckelementen, schönen Altbautüren, einem Balkon. Die Wohnung verfügt über einen überbauten Balkon, man kann von diesen den ganzen Bereich in die Klixstraße  und Grunewaldstraße Straße überschauen. Die Wohnung verfügt über vier sehr geräumige Zimmer, zwei Kammern, zwei Fluren sowie einem Bad, Gäste WC und Küche. Eine Besonderheit sind die sehr gur erhaltenen Kamine. Die Wohnung ist über eine Gasetagenheitung versorgt. Bitte beachten Sie die PDF mit den Fotos der Wohnung, die anderen zeigen eine Wohnung eine Etage darüber um einen Eindruck der Ausstattung hinsichtlich Fußböden und Stuckelemente o.ä. zu erhalten.', 'Das Objekt Klixstraße befindet sich unweit dem u-Bhf. Eisennacher Str. und dem Kleist Park mit sehr guter Anbindung an Bus, S-Bahn und U-Bahn. Die Gegend ist infrastrukturell ausgezeichnet versorgt mit hervorragenden Restaurants, Cafés und Einkaufsmöglichkeiten, die man alle Fußläufig erreicht.', 'Besichtigungstermine sind nach vorheriger Absprache jederzeit möglich.'];;;2011;339.39;148.75
2020-05-24 21:24:21.616817;Berlin;self_contained_central_heating;ONE_YEAR_FREE;97549;n;n;https://pictures.immobilienscout24.de/listings/70fdaf9e-89bc-40c1-aa0b-698e71df89d7-1260079375.jpg/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;10;11.35;10 MBit/s;telekom_layer_magenta_m;über VDSL;1900;REGULAR;11.35;108899364;gas;n;false;MagentaZuhause M;y;Berlin;y;6;1;43;energy_required;7.53;96.59;Berlin;10245;no_information;no_information;E;false;50 MBit/s;no_information;"Corinthstra&szlig;e";n;https://padlock.link/iomm;https://padlock.link/mm;Corinthstraße;apartment;10245;2;159.8;n;0;2,active;true;Deutschland;top;50 MBit/s;wohnung_kauf;y;4;web,email,bank,music,dl-ul,game,sd,mltstr,hd,fast-ul-dl;true;001.97549;299000;profile0;;2;true;n;showqualicontactform;n;n;Friedrichshain_Friedrichshain;Corinth43_20;4;Berlin;/expose/108899364;"['Der Berliner Altbau wurde ca. 1900 gebaut.', '- Altbaufenster\n- Kachelofen\n- Bad mit Wanne, Dusche und Fenster\n- Gäste-WC', 'Das Objekt liegt Nähe des Lasker-Sportplatzes und die Spree mit dem Monumentalwerk ""Molecule Men"" ist in wenigen Minuten erreichbar.', 'Die monatliche Nettokaltmiete beträgt 370,55 €.']";;;;;
2020-05-24 21:24:21.977831;Berlin;central_heating;ONE_YEAR_FREE;16996761;n;y;https://pictures.immobilienscout24.de/listings/8a2a5f8e-84ae-4984-82bf-68e839889b73-1260382601.jpg/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;28;12.24;40 MBit/s;telekom_layer_magenta_l;über VDSL;1894;REGULAR;12.24;108919087;gas;y;false;MagentaZuhause L;y;Berlin;y;8;1;3;energy_consumption;6.53;94.58;Berlin;10823;well_kept;normal;;false;100 MBit/s;no_information;"Klixstra&szlig;e";n;https://padlock.link/ioml;https://padlock.link/ml;Klixstraße;apartment;10823;2;125.8;n;;2,active;true;Deutschland;standard;100 MBit/s;wohnung_kauf;y;5;web,email,bank,music,dl-ul,game,sd,mltstr,hd,fast-ul-dl;true;002.01007786323;459000;profile0;5;2;true;n;showqualicontactform;n;n;Schöneberg_Schöneberg;03WE13;4;Berlin;/expose/108919087;['Es handelt sich hierbei um eine sehr gut vermietete DG Wohnung in einem wunderschönem Gründerzeit Haus in einem der am besten erhaltenen Häusern in Schöneberg mitten im Akazienkiez. Die Wohnung hat 94,58m² und liegt im Vorderhaus im DG in einer der schönsten Ecken von Berlin- Schöneberg dem Akazienkiez. Das Denkmalgeschützte Gebäude Baujahr 1894 unterscheidet sich von vielen anderen Häuser damit, das auch der Seitenflügel und das Gartenhaus im gleichen Stil hergerichtet sind wie das Vorderhaus. Der Eingangsbereich sowie das Treppenhaus sind edel ausgestattet und unterstreichen das Gesamte Erscheinungsbild des Gebäudes. Der Hof wird liebevoll gepflegt und ist begrünt. Es sind noch die gleichen Mieter wie nach dem Erstbezug im Jahr 1998.', 'Die Wohnung befindet sich in einem wunderschönen Dachgeschossausbau mit großen Lichtdurchflutenen Räumen. Die Wohnung verfügt über eine sehr große Terrasse in den ruhigen Innenhof. Man kann von der Vorderseite den ganzen Bereich in die Klixstraße  und Grunewaldstraße Straße überschauen. Die Wohnung verfügt über zwei sehr geräumige Zimmer, einer großen Kammer, einer Diele sowie einem Bad und Küche.', 'Das Objekt Klixstraße befindet sich unweit dem u-Bhf. Eisennacher Str. und dem Kleist Park mit sehr guter Anbindung an Bus, S-Bahn und U-Bahn. Die Gegend ist infrastrukturell ausgezeichnet versorgt mit hervorragenden Restaurants, Cafés und Einkaufsmöglichkeiten, die man alle Fußläufig erreicht.', 'Besichtigungstermine sind nach vorheriger Absprache jederzeit möglich. Leider dürfen wir aus Gründen der Privatsphäre derzeit keine Fotos veröffentlichen.'];;;2011;229.94;94.58
2020-05-24 21:24:22.338720;Berlin;self_contained_central_heating;ONE_YEAR_FREE;4677501;n;n;https://pictures.immobilienscout24.de/listings/16adee02-d558-473f-a690-ececbbfac50c-1258549815.jpg/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;15;14.32;40 MBit/s;telekom_layer_magenta_l;über VDSL;1913;REGULAR;14.32;108798094;natural_gas_light;n;false;MagentaZuhause L;y;Berlin;y;5;1;no_information;energy_required;8.36;50;Berlin;13347;well_kept;no_information;;false;100 MBit/s;no_information;no_information;n;https://padlock.link/ioml;https://padlock.link/ml;no_information;ground_floor;13347;2;214.1;n;;2,active;true;Deutschland;standard;100 MBit/s;wohnung_kauf;y;0;web,email,bank,music,dl-ul,game,sd,mltstr,hd,fast-ul-dl;true;001.4677501;203400;profile0;5;2;true;n;showqualicontactform;n;n;Wedding_Wedding;ASR_17N;2;Berlin;/expose/108798094;['Das Gebäude wurde im Jahr 1910 erbaut und in den 90er Jahren teilweise kernsaniert und aufgestockt. In den vergangenen Jahren wurden weitere Sanierungsmaßnahmen an den Treppenhäusern sowie der Frontfassade vorgenommen. Bis heute sind viele typische Elemente für Berliner Altbauten erhalten. wie ein großzügig gestalteter Eingangsbereich und einzelne Stuckverzierungen und teilweise Parkettfussböden in den Wohnungen.', 'Die 2-Zimmer-Wohnung liegt im EG des Gartenhauses.', 'Das Objekt liegt im Berliner Bezirk Wedding, an der Grenze zum Bezirk Mitte, unweit des Volkspark Humboldthain, welcher für viele Berliner als Naherholungsfläche und für sportliche Aktivitäten genutzt wird. Außerdem befindet sich die belebte Müllerstraße um die Ecke, welche durch zahlreiche Einkaufsmöglichkeiten sowie Cafés und Restaurants geprägt ist. In direkter Nähe verläuft die Panke, die zu einem Spaziergang durch den Kiez einlädt. Spielplätze, Schulen und kulturelle Einrichtungen befinden sich ebenfalls in der nahen Umgebung.\n\n\nErreichbarkeit: In unmittelbarer Umgebung befinden sich die U-Bahnstationen Wedding und Reinickendorfer Straße (U6) sowie die S-Bahnstationen Wedding (S 41/42) und Humboldthain (S1/2/25/26). Für den Nah-und Fernverkehr liegen der Hauptbahnhof sowie Gesundbrunnen eine ca. 15 minütige Fahrt mit dem Auto oder Bus entfernt. Der Bahnhof Gesundbrunnen kann zu Fuß in ca. 20 Minuten erreicht werden.', 'In Dokumenten ist die aktuelle Verkaufsliste von allen Wohnungen in dem Objekt zu finden.\n\nBitte beachten Sie: Die Objektinformationen haben wir unsererseits vom jeweiligen Objektinhaber (Eigentümer, Vermieter) oder dessen Beauftragten erhalten. Wir können die Vollständigkeit, Richtigkeit und Aktualität dieser Informationen nicht überprüfen und haften daher nicht für etwaige Unvollständigkeiten, Fehler oder Nichtaktualität der uns vom Objektinhaber oder dessen Beauftragten zugeleiteten Informationen. Es obliegt dem Kunden selbst, die Informationen sorgfältig zu prüfen und bei Bedarf weitere Unterlagen oder Nachweise anzufordern.\n\nPlease be aware that we received this information from the owner and are not able to proof the correctness of the information provided.'];;;;;
