timestamp;obj_regio1;obj_heatingType;obj_telekomTvOffer;obj_cId;obj_newlyConst;obj_balcony;obj_picture;obj_picturecount;obj_pricetrend;obj_telekomUploadSpeed;obj_telekomTrackingGroup;obj_usableArea;obj_telekomInternetTechnology;obj_yearConstructed;obj_telekomInternetType;obj_pricetrendbuy;obj_scoutId;obj_firingTypes;obj_hasKitchen;obj_ExclusiveExpose;obj_telekomInternetProductName;obj_courtage;geo_bln;obj_cellar;obj_purchasePriceRange;obj_yearConstructedRange;obj_rentSubsidy;obj_houseNumber;obj_pricetrendrent;obj_livingSpace;geo_krs;obj_zipCode;obj_condition;obj_interiorQual;ga_cd_cxp_historicallisting;obj_telekomDownloadSpeed;obj_parkingSpace;obj_street;obj_lift;obj_telekomInternetUrlMobile;obj_telekomInternetUrl;obj_streetPlain;obj_typeOfFlat;geo_plz;obj_noRooms;obj_assistedLiving;obj_lastRefurbish;obj_groupnumber;obj_ityp;obj_telekomHdTelephone;geo_land;ga_cd_via;obj_telekomInternet;obj_immotype;obj_rented;obj_floor;obj_telekomInternetServices;obj_telekomInternetProductAvailable;obj_cwId;obj_purchasePrice;ga_cd_application_requirements;obj_numberOfFloors;obj_noRoomsRange;ga_cd_maillead_default_shown;obj_garden;evt_count_pm_sig;obj_barrierFree;obj_international;obj_regio3;obj_objectnumber;obj_livingSpaceRange;obj_regio2;URL;beschreibung;obj_galleryAd;obj_noParkSpaces;obj_energyType;obj_energyEfficiencyClass;obj_thermalChar;ga_cd_via_qualified;ga_cd_developer_virtualreality
2020-05-24 20:51:26.197048;Berlin;central_heating;ONE_YEAR_FREE;15722541;n;y;https://pictures.immobilienscout24.de/listings/3fecc818-478c-4d22-b8c4-2718492f0b61-1367108950.jpg/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;22;11.37;10 MBit/s;telekom_layer_magenta_m;;über VDSL;1963;REGULAR;11.37;113980445;oil;n;false;MagentaZuhause M;n;Berlin;y;8;2;;19;5.8;71.96;Berlin;10709;need_of_renovation;normal;false;50 MBit/s;no_information;Johann-Georg-Str.;y;https://padlock.link/iomm;https://padlock.link/mm;Johann-Georg-Str.;apartment;10709;3;n;;;2,active;true;Deutschland;standard;50 MBit/s;wohnung_kauf;n;6;web,email,bank,music,dl-ul,game,sd,mltstr,hd,fast-ul-dl;true;001.15627550;427500;profile0;6;3;true;n;showqualicontactform;n;n;Wilmersdorf_Wilmersdorf;4adb8306-8b46-407a-b443-d998b3013b2d;3;Berlin;/expose/113980445;['Diese attraktive Wohnung im sechsten Stock steht ab sofort zum Verkauf. Die Wohnung verfügt über drei hübsche Zimmer. Die Immobilie ist bequem über einen Fahrstuhl zu erreichen. Das Objekt befindet sich in einem 1963 erbauten Haus und wird per Zentralheizung beheizt. Ein aktueller Energieausweis liegt vor. Besonders hervorzuheben ist auch der Balkon, auf dem es sich wunderbar vom Alltag erholen lässt. Der PKW-Stellplatz im Innenhof ist durch ein elektrisches Tor erreichbar. Ihnen steht außerdem ein Kellerraum zur Verfügung. Das Apartment kann provisionsfrei übernommen werden.', 'Die Böden und Wände sind bereits renoviert und somit vorbereitet für die persönliche weitere Umsetzung. Das Badezimmer und WC sind renovierungsbedürftig.', 'ruhige und grüne Einbahnstraße mit direkter Nähe zum Kurfürstendamm', 'Bitte keine Makleranfragen!'];;;energy_consumption;;170;;
2020-05-24 20:51:26.601998;Berlin;central_heating;ONE_YEAR_FREE;108757;n;n;https://pictures.immobilienscout24.de/listings/eed29cee-c700-4edf-8daf-07516af454c5-1367120811.jpg/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;14;10.64;40 MBit/s;telekom_layer_magenta_l;;über VDSL;1995;REGULAR;10.64;118030669;district_heating;n;false;MagentaZuhause L;y;Berlin;n;4;5;209;no_information;6.15;48.84;Berlin;13086;no_information;no_information;false;100 MBit/s;underground_garage;no_information;y;https://padlock.link/ioml;https://padlock.link/ml;no_information;apartment;13086;2;n;;;2,active;true;Deutschland;standard;100 MBit/s;wohnung_kauf;y;3;web,email,bank,music,dl-ul,game,sd,mltstr,hd,fast-ul-dl;true;001.108757;166775;profile0;;2;true;n;showqualicontactform;n;n;Weißensee_Weißensee;PPW-8;2;Berlin;/expose/118030669;['Gepflegtes Wohn- und Geschäftsensemble', 'Die Highlights des Objekts:\r\r- lichthelle Wohnung\r- Laminat und Fließenboden\xa0\r- Küche mit Fenster und Einbauten\r- innenliegendes Wannenbad\r- Keller\r- Tiefgarage Nr. 118 \xa0(vermietet für 35 € monatlich)\r\rDie Wohnung ist aktuell für 450 € Kalt / monatlich vermietet. (Mietbeginn August 2018 / Mietdauer 24 Monate)\xa0', 'Das Objekt befindet sich in Berliner Bezirk Pankow OT Heinersdorf. Die nächsten Bushaltestellen befinden sich in der Gustav-Adolf-Straße bzw. Am Steinberg. Hier verkehrt auch die Tramlinie M2 Richtung Alexanderplatz. Einkaufsmöglichkeiten des täglichen Bedarfs befinden sich im Objekt oder in der näheren Umgebung. Über die Autobahn A114 haben Sie eine schnelle Anbindung in das Berliner Umland.', 'Bei telefonischem kontakt geben Sie die Objektnummer PPW-8 an.\rSämtliche Objektangaben in diesem Exposé sind vom Eigentümer/Auftraggeber bereitgestellt. \xa0Für die Vollständigkeit und Richtigkeit aller Angaben übernehmen wir keine Haftung.'];disabled;1;energy_required;C;38.5;;
2020-05-24 20:51:26.952412;Berlin;self_contained_central_heating;ONE_YEAR_FREE;178772;n;y;https://pictures.immobilienscout24.de/listings/4558fec5-cba1-4f0c-9311-9b3142a301e3-1365657265.jpg/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;1;12.41;40 MBit/s;telekom_layer_magenta_l;;über VDSL;1911;REGULAR;12.41;117775175;gas;n;false;MagentaZuhause L;y;Berlin;y;4;1;150;no_information;6.33;64.64;Berlin;12103;well_kept;normal;false;100 MBit/s;no_information;no_information;n;https://padlock.link/ioml;https://padlock.link/ml;no_information;apartment;12103;2;n;1997;;2,active;true;Deutschland;standard;100 MBit/s;wohnung_kauf;y;2;web,email,bank,music,dl-ul,game,sd,mltstr,hd,fast-ul-dl;true;001.178772;199000;profile0;5;2;true;n;showqualicontactform;n;n;Tempelhof_Tempelhof;001680;3;Berlin;/expose/117775175;['Interssant geschnittene, im 2. OG gelegene Wohnung mit 2 Zimmern, Küche, Bad/WC, Flur, Abstellraum und Loggia. \n\nDie Wohnfläche beträgt gemäß Teilungserklärung 64,64 m².. Zur Wohnung gehört ein Keller-Abteil.', 'Zeitgemäße Standardausstattung in Küche und Bad.', 'Die Wohnung liegt In ruhiger Wohnstraße mit sehr guten Einkaufsmöglichkeiten. Durch die Nähe zur U-Bahn ist eine gute Verkehrsanbindung an die Zentren der Stadt gegeben.', 'Im Zuge einer 1997 durchgeführten Modernisierung erhielt die Wohnung ein gefliestes Bad, eine Gasetagenheizung, sowie neue Elektrik und z. T. neue Fenster. \n\nDie Wohnung ist unbefristet vermietet'];;;energy_consumption;;218.3;;
2020-05-24 20:51:27.305582;Berlin;gas_heating;ONE_YEAR_FREE;16257733;n;n;https://pictures.immobilienscout24.de/listings/deb95561-54ab-45f4-b5e4-6dd115f5b6ea-1367051580.jpg/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;10;10.37;40 MBit/s;telekom_layer_magenta_l;;über VDSL;1957;REGULAR;10.37;118022340;gas;y;false;MagentaZuhause L;y;Berlin;y;3;2;198.07;no_information;4.8;45.27;Berlin;12203;well_kept;no_information;false;100 MBit/s;no_information;no_information;n;https://padlock.link/ioml;https://padlock.link/ml;no_information;ground_floor;12203;2;n;;;2,active;true;Deutschland;top;100 MBit/s;wohnung_kauf;y;1;web,email,bank,music,dl-ul,game,sd,mltstr,hd,fast-ul-dl;true;001.15944898;135000;profile0;;2;true;y;;n;n;Lichterfelde_Steglitz;118022340;2;Berlin;/expose/118022340;['Es handelt sich bei diesem Objekt um eine 2 Zimmer Wohnung eines Hauses aus dem Jahre 1957. Das Haus und die Gartenanlage machen einen gepflegten Eindruck.', '- 2 Zimmer\n- Bad mit Fenster und Badewanne\n- Laminatböden\n- Einbauküche\n- Grüner und gepflegter Gemeinschaftsgarten\n- Kellerabteil', 'Das Objekt befindet sich in der Prausestraße, in der Nähe vom Viktoriaplatz. In der nahegelegenen Drakestraße befinden sich zahlreichen Einkaufsmöglichkeiten rund um den S-BH Lichterfelde-West (S1), dieser ist in wenigen Gehminuten erreichbar.\n\nEine Busverbindung bringt Sie direkt zum Rathaus Steglitz.', 'Besichtigungen nach Vereinbarung:\nAlexander Abel\nTel.: 0176-10428769\n\nBitte haben Sie dafür Verständnis, dass nur Anfragen \nmit kompletten Angaben zum Interessenten bearbeitet werden können.\nDie Angaben zum Objekt stammen direkt vom Eigentümer, eine Haftung für die Richtigkeit dieser kann nicht übernommen werden.'];;;energy_consumption;E;155.97;;
2020-05-24 20:51:27.709981;Berlin;;ONE_YEAR_FREE;18581436;n;y;https://pictures.immobilienscout24.de/listings/267b206b-6920-4f90-860d-78f7e5cb1c06-1351243639.jpg/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;7;11.12;40 MBit/s;telekom_layer_magenta_l;;über VDSL;2000;REGULAR;11.12;115764174;no_information;y;false;MagentaZuhause L;n;Berlin;y;7;5;180;13;6.13;45;Berlin;10623;mint_condition;sophisticated;false;100 MBit/s;underground_garage;Uhlandstrasse;y;https://padlock.link/ioml;https://padlock.link/ml;Uhlandstrasse;apartment;10623;1;n;;;2,active;true;Deutschland;standard;100 MBit/s;wohnung_kauf;n;4;web,email,bank,music,dl-ul,game,sd,mltstr,hd,fast-ul-dl;true;009.73567b7f-1e6e-4ace-b89b-05300e69eb5a;310000;profile0;6;1;true;n;showqualicontactform;y;n;Charlottenburg_Charlottenburg;1a95ce9d-0db8-4dad-a313-d425c2e5f39b;2;Berlin;/expose/115764174;['Modernes, helles und ruhiges Appartement mit großem Balkon, Keller und Tiefgarage in schöner Lage', 'Eichenparkett, bodentiefe Fenster, Einbauküche, Einbauschrank', 'Ruhige Lage zum Innehof'];;;;;;;
2020-05-24 20:51:28.112736;Berlin;central_heating;ONE_YEAR_FREE;18077109;n;y;https://pictures.immobilienscout24.de/listings/4280fbe2-6e66-4216-a445-0660e5eb4bb3-1367119421.jpg/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;15;14.43;40 MBit/s;telekom_layer_magenta_l;10;über VDSL;1910;REGULAR;14.43;118030364;district_heating;y;false;MagentaZuhause L;y;Berlin;y;6;1;159;20;7.95;60;Berlin;13357;modernized;sophisticated;false;100 MBit/s;no_information;Martin-Opitz-Str.;n;https://padlock.link/ioml;https://padlock.link/ml;Martin-Opitz-Str.;apartment;13357;2;n;2020;;2,active;true;Deutschland;standard;100 MBit/s;wohnung_kauf;n;2;web,email,bank,music,dl-ul,game,sd,mltstr,hd,fast-ul-dl;true;009.c0d443c0-8948-4b52-9331-73ebf89eab5f;299000;profile0;4;2;true;n;showqualicontactform;n;n;Wedding_Wedding;118030364;2;Berlin;/expose/118030364;['Die angebotene Altbauwohnung befindet sich im 2. OG eines sanierten Altbaus in Berlin-Wedding (Teil des Bezirks Berlin-Mitte). Die sehr helle, ruhige und großzügige 2-Zimmerwohnung mit ca. 60 QM Wohnfläche und großer Balkon-Loggia wurde komplett und anspruchsvoll renoviert. Die Wohnküche ist mit  einer kompletten Einbauküche der Premium-Marke Nobilia und einem Esstisch am Fenster ausgestattet. Das Bad ist hell und modern gefliest und mit einer großzügigen bodentiefen Dusche ausgestattet. \nDas Schlafzimmer ist rückseitig gelegen und daher schön ruhig. Die Kombination von hohen Decken mit schönen Stuck-Elementen, antiken Türen und Türrahmen sowie die traditionellen Holz-Kasten-Fenstern verleihen der Wohnung einen außerordentlich schönen Charme. Alle Wände sind tapetenlos glatt gespachtelt und in weiß gestrichen. \nDie Raumaufteilung bzw. der Grundriss sind optimal. Selbstverständlich gehört zur Wohnung auch ein großer Keller (ca. 10 QM). Die Besichtigung der schönen und bezugsfreien Wohnung wird Ihnen sehr gefallen.\n\nDie 2-Zimmerwohnung wurde im Jahr 2020 auf höchstem Niveau modernisiert.', 'HIGHLIGHTS:\n\n+ Begehrte Citylage in Berlin-Mitte (Wedding)!\n+ Aufwendig aufbereitete Dielenböden (abgeschliffen und anschließend mit Öl und Wachs behandelt)\n+ Einbauküche der Premium-Marke Nobilia mit Einbaugeräten von Bosch (Kühlschrank, Geschirrspüler, Spüle, Kühlschrank, Backofen, Induktionskochfeld, integrierte Waschmaschine, Dunstabzugshaube mit Beleuchtung, Arbeitsplatte und Unterschränke)\n+ Große, sonnige Balkon-Loggia\n+ Glatt gespachtelte Wände\n+ Modernes Bad\n+ Sanitärobjekte im Bad von Villeroy & Boch\n+ Historische Türen und Türrahmen\n+ Schöne und hochwertige Fliesen\n+ Isolierglasfenster\n+ Gegensprechanlage mit Türöffner\n+ Kabelanschluss vorhanden\n+ DSL verfügbar\n+ großer Keller (ca. 10 qm)\n+ Ruhiger Innenhof\n+ Hervorragende Verkehrsanbindung\n\nWohnzimmer ca. 22 qm, Schlafzimmer ca. 15 qm, Küche ca. 9 qm,  Bad ca. 6 qm, Flur ca.  6 qm, Balkon-Loggia ca. 2 qm (50% von 4 qm Gesamtfläche)\n\nZur Wohnung gehört auch ein Keller (ca. 10 qm).', 'Hervorragende Verbindungsmöglichkeiten durch unmittelbare Nähe von U-Bahn (U9) und\nBus sowie S-Bahn Gesundbrunnen. In wenigen Gehminuten erreichen Sie Ladengeschäfte sowie ein Einkaufszentrum. Das Objekt befindet sich in einer ruhigen Wohnstraße. PKW-Parkplätze finden Sie problemlos jederzeit vor dem Haus.\n\nDie Wohnung ist sehr zentral gelegen und ist ca. 10 Fahrminuten mit dem Auto vom Alexanderplatz entfernt.\n\nVerschiedene Einkaufsmöglichkeiten, Ärzte, Schulen, Kindertagesstätten sowie gastronomische Einrichtungen sichern eine hohe Wohnqualität. Mehrere U-, S-Bahn und Buslinien sowie die Nähe zum Fernbahnhof ermöglichen beste Fortbewegungen.', 'Den besten Eindruck vermittelt immer noch eine persönliche Besichtigung.\n\nBei Fragen zum Objekt oder zur Wohnungsbesichtigung kontaktieren Sie uns bitte per Kontakt-Formular. \n\nWohnungsbesichtigungen sind auch am Wochenende möglich.\n\nOnline-Besichtigung:\n\nhttps://virtualtours.immobilienscout24.de/portal/tour/1120240'];;;energy_consumption;NO_INFORMATION;103.3;;true
2020-05-24 20:51:28.490379;Berlin;central_heating;ONE_YEAR_FREE;485883;n;y;https://pictures.immobilienscout24.de/listings/9299afa5-ee41-4ab3-bee4-0d668eef83c2-1367119600.jpg/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;16;11.37;40 MBit/s;telekom_layer_magenta_l;117;über VDSL;1909;REGULAR;11.37;118030406;gas;y;false;MagentaZuhause L;y;Berlin;y;9;1;398;no_information;5.8;117;Berlin;10711;no_information;sophisticated;false;100 MBit/s;no_information;no_information;n;https://padlock.link/ioml;https://padlock.link/ml;no_information;apartment;10711;3;n;2016;1;2,active;true;Deutschland;standard;100 MBit/s;wohnung_kauf;n;2;web,email,bank,music,dl-ul,game,sd,mltstr,hd,fast-ul-dl;true;001.485883;559000;profile0;5;3;true;y;showqualicontactform;n;n;Wilmersdorf_Wilmersdorf;118030406;5;Berlin;/expose/118030406;['Die helle großzügige Wohnung besteht aus: \n-eine gr. Wohn-Essküche mit heller gepflegter EBK mit EL-Geräten\n-2 helle Zimmer mit großen Fensterfronten\n-2 Bäder - eins mit Wanne und eins mit Dusche, beide mit Fenster\n-gr. Ankleidezimmer mit vielen schönen Einbauschränken\n-sehr großes Wohnzimmer auch mit Platz für einen Esstisch und eine Sitzecke\n-Balkon\n-Wohngeld ca. 398,- € monatlich. \n-Heizung über eine gepflegte neuere Gaszentralheizung\n-Die Wohnung befindet sich in einem sehr guten Zustand\n-Bezugsfrei - Einzug sofort möglich\n-2. OG ohne Aufzug. \n-Das Objekt wurde saniert und befindet sich in einem sehr gepflegtem Zustand', 'Wohnen in der City-West, in zentraler Lage in Berlin-Wilmersdorf/Schmargendorf. \nDer naheliegende Kurfürstendamm ist in wenigen Gehminuten sehr gut erreichbar. Ebenfalls der Kiez um die Joachim-Friedrich-Straße und den Stuttgarter Platz mit den verschiedenen Restaurants, Cafés und Läden ist leicht erreichbar. \nDirekt in der nahe gelegenen Paulsborner Straße fahren div. Busse zum Kurfürstendamm und weiter. Am Kurfürstendamm haben Sie das Shoppingerlebnis pur mit allen namenhaften Designern und weiteren Geschäften. \nAber auch alle Geschäfte des täglichen Bedarfs und der „Wochenmarkt“ befinden sich in der nahen Umgebung, auch fußläufig erreichbar. \nZur Naherholung hat man 2 km entfernt den Grunewald mit seinem schönen See, der zum Spazierengehen und Entspannen einlädt. \nFerner ist der S-Bahnhof Halensee mit S41, S42 und S47 nur wenige Minuten fußläufig entfernt. \nEbenfalls für eine gute Auto-Verkehrsanbindung sorgt die nahegelegene Autobahn A 100, diese ist über die Abfahrt Hohenzollerndamm gut zu erreichen.', 'Bitte beachten Sie die Widerrufsbelehrung'];;;energy_required;;91;;
2020-05-24 20:51:28.839888;Berlin;;ONE_YEAR_FREE;5394580;n;y;https://pictures.immobilienscout24.de/listings/a438bf6e-8197-4fbc-ad17-4d3217bc48d0-1367145947.jpg/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;20;12.78;40 MBit/s;telekom_layer_magenta_l;;über VDSL;2010;REGULAR;12.78;118027822;gas;y;false;MagentaZuhause L;n;Berlin;y;11;7;800;7;7.25;124;Berlin;10785;mint_condition;no_information;false;100 MBit/s;underground_garage;"Clara-Wieck-Stra&szlig;e";y;https://padlock.link/ioml;https://padlock.link/ml;Clara-Wieck-Straße;apartment;10785;4;n;;;2,active;true;Deutschland;standard;100 MBit/s;wohnung_kauf;n;3;web,email,bank,music,dl-ul,game,sd,mltstr,hd,fast-ul-dl;true;001.5394580;1450000;profile0;;4;true;n;showqualicontactform;n;n;Tiergarten_Tiergarten;179738;6;Berlin;/expose/118027822;['Angeboten wird eine luxuriöse und sonnige Wohnung im Diplomatenpark Berlin. Die Wohnung befindet sich in einem edlen 5-Parteien-Haus. Es steht ein Doormanservice zur Verfügung und die Wohnung ist mit einem Sicherheitssystem ausgestattet.  Die Wohnung ist mit Parkettboden und bodentiefen Fenstern ausgestattet, die viel Licht in die Wohnung bringen. Die Wohnung und der Balkon sind Richtung Südwesten ausgerichtet. Der Stellplatz ist großzügig dimensioniert und gut anfahrbar. Es fällt keine Maklercourtage an. Ich freue mich auf Ihre Kontaktaufnahme.', 'Balkon, Keller, Fahrstuhl, Vollbad, Einbauküche, Gäste-WC, Parkett', 'Die Wohnung befindet sich im Diplomatenpark Berlin in unmittelbarer Nähe zum Tiergarten, der zahlreiche Sport- und Freizeitaktivitäten bietet. Der Kudamm und der Potsdamer Platz sind fußläufig erreichbar.\nInfrastruktur (im Umkreis von 5 km):\nApotheke, Lebensmittel-Discount, Allgemeinmediziner, Kindergarten, Grundschule, Hauptschule, Realschule, Gymnasium, Gesamtschule, Öffentliche Verkehrsmittel', 'Energieträger: Gas\nEnergieausweis nicht vorhanden\n\nMakleranfragen nicht erwünscht.'];disabled;1;;;;;
2020-05-24 20:51:29.195517;Berlin;self_contained_central_heating;ONE_YEAR_FREE;589889;n;n;https://pictures.immobilienscout24.de/listings/d43e9da0-ed4e-4bfb-9e3e-94454c75dd4f-1366967298.jpg/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;21;12.41;40 MBit/s;telekom_layer_magenta_l;;über VDSL;1908;REGULAR;12.41;118004980;natural_gas_light;y;false;MagentaZuhause L;y;Berlin;y;7;1;177;21;6.33;68.21;Berlin;12103;modernized;sophisticated;false;100 MBit/s;no_information;"Blumenthalstra&szlig;e";n;https://padlock.link/ioml;https://padlock.link/ml;Blumenthalstraße;apartment;12103;3;n;2018;1;2,active;true;Deutschland;standard;100 MBit/s;wohnung_kauf;y;1;web,email,bank,music,dl-ul,game,sd,mltstr,hd,fast-ul-dl;true;001.589889;310000;profile0;4;3;true;y;showqualicontactform;n;n;Tempelhof_Tempelhof;La 1500;3;Berlin;/expose/118004980;"['Im Hochparterre des Seitenflügels eines gepflegten Altberliner-Mehrfamilienhauses (Bj. 1908) möchten wir Ihnen eine im Jahr 2018 umfassend modernisierte Altbauwohnung mit einem großzügig geschnittenen Wohn-Küchenbereich, einem großen Wohn-Arbeitszimmer,  einem Schlafzimmer, einem neuen Wannenbad  und Flur zum Kauf anbieten. Alle Fenster der Wohnung zeigen zum schön begrünten Innenhof und sind nach Süden ausgerichtet.', 'abgezogene Dielenfußböden in allen Wohnräumen und im Flur, gespachtelte Wände in allen Räumen, Flügeltür, neue Fliesen und Sanitärobjekte im Bad, neu Elektrik mit modernem Stromzählerkasten, Holzinnentüren, Stuckverzierungern an der Decke im Wohn-Küchenbereich. Beheizt wird die Wohnung über eine moderne Gasetagenheizung (Therme). Der Wohnung wurde ein Kellerraum zugewiesen', 'In begehrter Tempelhoflage nahe dem ""Bosepark"" und dem ""Alten Park"" in einer ruhigen Anliegerstraße mit üppigem Baumbestand. Die Parks in der unmittelbaren Nachbarschaft bieten ideale Möglichkeiten zum Joggen und Spazierengehen, zudem bietet das Tempelhofer Feld ( der ehemalige Flughafen Tempelhof), das von der Wohnung mit dem Fahrrad in ca. 10 Minuten erreichbar ist, traumhafte Freizeitmöglichkeiten. Der U-Bahnhof ""Kaiserin-Augusta-Str"" der Linie U 6 (führt direkt bis zum Bahnhof Friedrichstraße) ist ebenso fußläufig erreichbar wie der Tempelhofer Damm mit seinen vielfältigen Geschäften und Restaurants. Kindergärten, Schulen und Tennisplätze befinden sich ebenfalls in unmittelbarer Nachbarschaft.']";;;energy_consumption;;105;;
2020-05-24 20:51:29.598816;Berlin;district_heating;ONE_YEAR_FREE;6873507;n;y;https://pictures.immobilienscout24.de/listings/430272bc-18e1-4e30-acd0-54f014a3b4fc-1367017295.jpg/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;15;11.14;40 MBit/s;telekom_layer_magenta_l;;über VDSL;1910;REGULAR;11.14;118015868;gas;y;false;MagentaZuhause L;y;Berlin;y;7;1;211;no_information;6.17;61.5;Berlin;10409;fully_renovated;normal;false;100 MBit/s;no_information;no_information;y;https://padlock.link/ioml;https://padlock.link/ml;no_information;apartment;10409;2;n;1998;;2,active;true;Deutschland;top;100 MBit/s;wohnung_kauf;n;3;web,email,bank,music,dl-ul,game,sd,mltstr,hd,fast-ul-dl;true;001.6873507;395000;profile0;4;2;true;n;showqualicontactform;n;n;Prenzlauer_Berg_Prenzlauer_Berg;CaB246;3;Berlin;/expose/118015868;['Die geräumige vollmöblierte Altbau-Wohnung befindet sich im Vorderhaus im 3. OG mit Fahrstuhl mit zwei Balkonen. \r\rDie hellen hohen Räume erreichen Sie vom Flur jeweils separat. Dem Eingang gegenüber befindet sich das modern Sanierte innenliegende Wannen-Badezimmer, wo auch der Anschluss für die Waschmaschine zu finden ist. \r\rLinks vom Flur gelangen Sie zum Wohnzimmer, welcher offen gehalten wurde zur Küche.\rDas Besondere hier, Sie können in der geräumigen Küche Essen und Kochen sowie an festlichen Abenden im Wohnbereich vor dem kleinen Balkon den Abend genießen. \r\rRechts vom Flur liegt das große Schlafzimmer, welches sogar noch Platz für ein Gästebett bietet. \rDer größere Balkon lädt zum morgendlichen Frühstücken ein. \r\rDie gesamte Wohnung ist mit originalen Holzdielen versehen und wurde 1996 kernsaniert. \r\rZur Einheit gehört mit Sondernutzungsrecht ein Keller, der sich im Vorderhaus befindet. ', 'Balkon, Einbauküche, Fahrstuhl, Keller, Möblierung', 'Die Wohnung finden Sie in der Naugarder Strasse, in Berlin- Prenzlauer Berg, ein Bezirk, der unter anderem wegen seines trendigen und entspannten Lebensstils gerade bei jungen Leuten sehr begehrt ist. Dementsprechend bietet die Umgebung, insbesondere die Danziger Strasse und Prenzlauer Allee, eine reiche Auswahl an Bars, Restaurants, Cafés und Clubs. Auch der beliebte „Kollwitzplatz“ mit seiner lebendigen Atmosphäre lädt Sie dazu ein, in einem der zahllosen Lokale das urbane Leben zu genießen. Jeweils donnerstags und samstags findet auf dem Kollwitzplatz ein Öko-Wochenmarkt statt, den es sich zu besuchen lohnt. Übrigens gibt es direkt in der Nachbarschaft, in der Naugarder Strasse, das Café „Eisundheiß“, wo Sie fantastisches Speiseeis essen können. Die Hauptsehenswürdigkeiten der Stadt, wie zum Beispiel das Brandenburger Tor, die Museumsinsel, der Berliner Dom usw. können Sie bequem und schnell mit öffentlichen Verkehrsmitteln erreichen.', 'Zwei Balkone sowie Gästebetten im Wohnzimmer und Schlafzimmer\rVollmöbliert '];disabled;;;;;;
