timestamp;obj_regio1;ga_cd_via_qualified;obj_telekomTvOffer;obj_cId;obj_newlyConst;obj_balcony;obj_picture;obj_picturecount;obj_pricetrend;obj_telekomUploadSpeed;obj_telekomTrackingGroup;obj_telekomInternetTechnology;obj_telekomInternetType;obj_galleryAd;obj_pricetrendbuy;obj_scoutId;obj_firingTypes;obj_hasKitchen;obj_ExclusiveExpose;obj_telekomInternetProductName;obj_courtage;geo_bln;obj_cellar;obj_purchasePriceRange;obj_rentSubsidy;obj_houseNumber;obj_energyType;obj_pricetrendrent;obj_livingSpace;geo_krs;obj_zipCode;obj_condition;obj_interiorQual;obj_energyEfficiencyClass;ga_cd_cxp_historicallisting;obj_telekomDownloadSpeed;obj_parkingSpace;obj_street;obj_lift;obj_telekomInternetUrlMobile;obj_telekomInternetUrl;obj_streetPlain;obj_typeOfFlat;geo_plz;obj_noRooms;obj_thermalChar;obj_assistedLiving;obj_ityp;obj_telekomHdTelephone;geo_land;ga_cd_via;obj_telekomInternet;obj_immotype;obj_rented;obj_floor;obj_telekomInternetServices;obj_telekomInternetProductAvailable;obj_cwId;obj_purchasePrice;ga_cd_application_requirements;obj_numberOfFloors;obj_noRoomsRange;ga_cd_maillead_default_shown;obj_garden;evt_count_pm_sig;obj_barrierFree;obj_international;obj_regio3;obj_objectnumber;obj_livingSpaceRange;obj_regio2;URL;beschreibung;obj_heatingType;obj_usableArea;obj_yearConstructed;obj_yearConstructedRange;obj_lastRefurbish;obj_groupnumber
2020-05-24 21:22:15.294666;Berlin;;ONE_YEAR_FREE;16649341;n;y;https://pictures.immobilienscout24.de/listings/8b882a24-796b-4215-b015-b6928bff26b4-1328839270.jpg/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;9;10.87;40 MBit/s;telekom_layer_magenta_l;über VDSL;REGULAR;disabled;10.87;112261173;no_information;n;false;MagentaZuhause L;y;Berlin;n;7;179;no_information;;5.63;80.8;Berlin;12161;no_information;no_information;;false;100 MBit/s;no_information;no_information;n;https://padlock.link/ioml;https://padlock.link/ml;no_information;raised_ground_floor;12161;3;;n;2,active;true;Deutschland;top;100 MBit/s;wohnung_kauf;y;0;web,email,bank,music,dl-ul,game,sd,mltstr,hd,fast-ul-dl;true;001.16215413;369000;profile0;;3;true;n;;n;n;Friedenau_Schöneberg;5310;3;Berlin;/expose/112261173;"['Das Mehrfamilienhaus wurde 1910 erbaut, steht unter Denkmalschutz und ist in ein Vorderhaus mit einem Seitenflügel aufgeteilt. \n\nStraßenseitig gibt es kleine Vorgärten, der Innenhof ist ebenfalls sehr grün, fast alle Wohnungen haben einen Balkon. \n\nBeheizung erfolgt über eine Gasetagenheizung.\n\nGebäude wurde 2018 in Eigentumswohnungen aufgeteilt. Die Wohnung ist seit 01.07.2013 zuverlässig vermietet. Nach Verkauf der Wohnung besteht eine 10-jährige Kündigungsschutzfrist für die aktuellen Mieter.\n\n- Nettokaltmiete: € 650,00\n- Betriebskosten: € 95,00\n- Bruttomiete: € 745,00', 'Die WE 02 befindet sich im Hochparterre des Vorderhauses.\n- 3 Zimmer\n- Bad mit Fenster und Dusche\n- Ost-Balkon\n- Küche\n- Flur', 'Eine gefragte Lage von Berlin-Friedenau! Gute Wohnqualität und bei allen beliebt!\n\nDie Wohnung befindet sich im Herzen Friedenaus - mit Schulen, Kitas, Spielplätzen und den kleinen geheimnisvollen Ecken eines der gefragtesten und beliebtesten Kiezes. \n\nZum Friedrich-Wilhelm-Platz mit der U-9 oder zum Rüdesheimer Platz mit der U-3 gelangt man in wenigen Minuten zu Fuß. \nEbenso ist eine der Haupteinkaufsstraßen Berlins, die Schloßstraße, nur wenige Hundert Meter entfernt. Dort stehen\ndas ""Forum Steglitz"", das Einkaufscenter ""Das Schloß"" und der ""Boulevard Berlin"" für Shopping Erlebnisse zur Auswahl. \n\nFerner ist die Auffahrt zum Berliner Stadtring nur einige Minuten entfernt. ', 'Alle Angaben beruhen auf den Auskünften des Eigentümers, wir übernehmen dafür keine Gewähr. Zwischenverkauf / Änderung / Irrtum vorbehalten.\n\nBei Anfragen bitten wir um Ihre vollständigen  Kontaktdaten.\n\nUm die Privatsphäre des Mieters zu schützen, werden keine Bilder veröffentlicht. \nDiese erhalten Sie gerne bei weiterem Interesse. \n\nGerne zeigen wir Ihnen das Objekt und freuen uns auf einen persönlichen Termin mit Ihnen.\n\nIhre\nIsabella v. Massenbach\nvon Massenbach Immobilien GmbH\n030 91566035 oder 0177 3600836\n\nWeitere interessante Angebote finden Sie auch im Internet unter www.massenbach-immobilien.de\n\nSie wollen Ihre Immobilie verkaufen ?\n\nWir suchen im Stadtgebiet von Berlin Immobilien (freie Eigentumswohnungen, Mehrfamilienhäuser und Einfamilienhäuser), auch zum eigenen Ankauf. Sprechen Sie uns gerne an oder vereinbaren Sie einen persönlichen Termin mit uns: 030-91566035']";self_contained_central_heating;;1910;1;;
2020-05-24 21:22:15.851170;Berlin;;ONE_YEAR_FREE;4338188;n;n;https://pictures.immobilienscout24.de/listings/9aee89d1-a591-47e2-aa3c-3fd8a28b5238-1302897327.jpg/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;5;12.09;40 MBit/s;telekom_layer_magenta_l;über VDSL;REGULAR;disabled;12.09;112172171;no_information;n;false;MagentaZuhause L;y;Berlin;y;11;;no_information;energy_required;8.21;380;Berlin;10965;no_information;no_information;;false;100 MBit/s;no_information;no_information;y;https://padlock.link/ioml;https://padlock.link/ml;no_information;no_information;10965;3;123;n;2,active;true;Deutschland;standard;100 MBit/s;wohnung_kauf;n;5;web,email,bank,music,dl-ul,game,sd,mltstr,hd,fast-ul-dl;true;001.4338188;3890000;profile0;;3;true;n;showqualicontactform;n;n;Kreuzberg_Kreuzberg;86571;7;Berlin;/expose/112172171;"['Der Sonne so nah wie sonst keiner! Statt in Kreuzberg shoppen zu gehen, schauen Sie dem bunten treiben von oben zu und genießen die Ruhe. \n\nDieses exklusive und einmalige Penthouse in Kreuzberg bietet Ihnen den idealen Rahmen für individuelles und luxuriöses Wohnen. \nDie lichtdurchfluteten Räumlichkeiten lässt viel Freiraum für die Innengestaltung. Hier werden Sie unvergessliche Sonnenaufgänge sowie Untergänge über den Dächern Berlins erleben.\n\nDie großzügige Dachterrasse bietet Ihnen viele Möglichkeiten diesen unwiderstehlichen Blick über Berlin zu genießen, ob bei einer Feier mit Freunden oder einem Glas Wein zu zweit. \n\nDas mit hochwertigsten Materialien 2000 erbaute Aufbau-Dachgeschoss mit fast 3 Metern Deckenhöhe verfügt dazu noch über eine Süd-Terrasse. \n\nHier bleiben keine Wünsche offen: Mit dem Aufzug gelangen Sie in Ihr neues Luxus-Zuhause - Einziehen und Wohlfühlen.\n\nHabe ich Sie neugierig gemacht?\n\nDaten zu dem Energieausweis:\nEnergiewert: 123,8 kWh (m²a), Gebäudeart: Wohngebäude; Klasse D; Baujahr 2000;\nAusweistyp: Energiebedarfsausweis; Energieträger: Gas; Energieverbrauch für Warmwasser enthalten: Ja.\n\n\nBegleiten Sie mich auf einem kleinen Rundgang durch Ihr neues Zuhause. Ich freue mich auf Ihren Anruf:  Sebastian Trommer\n\n\n\n\n', 'Gerade der Bergmannkiez ist besonders bei jungen Hauptstädtern beliebt. \nKleine, individuelle Boutiquen, erlesene Restaurants, gemütliche Bars und kreative Kulturschaffende beleben das Viertel. \n\nSportbegeisterte finden in den verschiedenen Parks ringsherum alle Möglichkeiten zu trainieren oder abzuschalten.']";central_heating;;2000;5;;
2020-05-24 21:22:16.262028;Berlin;;ONE_YEAR_FREE;97549;n;y;https://pictures.immobilienscout24.de/listings/41c4276d-2ebb-4dc2-a3e6-9e7fdfb9cc52-1303583377.jpg/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;3;10.87;40 MBit/s;telekom_layer_magenta_l;über VDSL;REGULAR;;10.87;112218886;gas;n;false;MagentaZuhause L;y;Berlin;n;7;;19;;5.63;78.99;Berlin;12161;no_information;no_information;;false;100 MBit/s;no_information;"Rheingaustra&szlig;e";n;https://padlock.link/ioml;https://padlock.link/ml;Rheingaustraße;raised_ground_floor;12161;2;;n;2,active;true;Deutschland;top;100 MBit/s;wohnung_kauf;y;1;web,email,bank,music,dl-ul,game,sd,mltstr,hd,fast-ul-dl;true;001.97549;369000;profile0;;2;true;y;showqualicontactform;n;n;Friedenau_Schöneberg;Rheingau19-4;3;Berlin;/expose/112218886;['Der Altbau ist denkmalgeschützt.', '- Ost-Balkon\n- Garten\n- Hochparterre\n- vermietet', 'Das Mehrfamilienhaus wurde ca. 1910 in gutbürgerlicher Lage in  Berlin-Schöneberg, Ortsteil Friedenau, an der Grenze zu Wilmersdorf erbaut. \n\nDie beiden U-Bahnhöfe „Friedrich-Wilhelm-Platz“ und „Rüdesheimer Platz“ sind bequem zu Fuß erreichbar.\nIm Umfeld gibt es zahlreiche Geschäfte und Einkaufsmöglichkeiten, Ärzte, Schulen, Kitas, diverse Restaurants und Cafés.\n\nUnweit befinden sich  das „Kleine Theater am Südwestkorso“, das „Zimmertheater Steglitz, das Kino „Cinema“, sowie das Kino „Titania Palast“ nahe der Schloßstraße.', 'Die monatliche Nettokaltmiete beträgt 614 €.'];self_contained_central_heating;;1910;1;;0
2020-05-24 21:22:16.630194;Berlin;true;ONE_YEAR_FREE;97549;n;n;https://pictures.immobilienscout24.de/listings/e0464e0f-4f8c-447c-8198-a5aa1102b9e2-1358376778.jpg/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;15;11.3;40 MBit/s;telekom_layer_magenta_l;über VDSL;REGULAR;;11.3;112166006;gas;n;false;MagentaZuhause L;y;Berlin;y;8;;27;energy_required;5.73;77.36;Berlin;10789;no_information;no_information;F;false;100 MBit/s;no_information;"N&uuml;rnberger Stra&szlig;e";n;https://padlock.link/ioml;https://padlock.link/ml;Nürnberger_Straße;apartment;10789;2.5;172.5;n;2,active;true;Deutschland;premium;100 MBit/s;wohnung_kauf;n;4;web,email,bank,music,dl-ul,game,sd,mltstr,hd,fast-ul-dl;true;001.97549;469000;profile0;5;2;true;n;showqualicontactform;n;n;Charlottenburg_Charlottenburg;Nürnberger27_14;3;Berlin;/expose/112166006;"['- Seitenflügel\n- 4. Obergeschoss', ""Der Altbau befindet sich im Zentrum des ehemaligen West-Berlins in der Nähe der S- und U-Bahn-Station Zoologischer Garten mit Anbindungen zu mehreren Regionalbahnen, Bussen sowie S- und U-Bahnen.\n\nUnweit befindet sich der Kurfürstendamm (Ku'damm), die Kaiser-Wilhelm-Gedächtnis-Kirche,  das Kaufhaus des Westens (KaDeWe), das berühmte Café Kranzler mit Terrasse und der Zoologische Garten mit Aquarium.""]";self_contained_central_heating;;1933;1;;3
2020-05-24 21:22:17.019138;Berlin;;ONE_YEAR_FREE;16996761;n;y;https://pictures.immobilienscout24.de/listings/60ca7c1e-d333-4693-bd0e-f66957d90fdf-1302871180.jpg/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;44;12.24;40 MBit/s;telekom_layer_magenta_l;über VDSL;REGULAR;;12.24;112169957;gas;y;false;MagentaZuhause L;y;Berlin;y;9;284.09;3;energy_consumption;6.53;121.35;Berlin;10823;well_kept;normal;;false;100 MBit/s;no_information;"Klixstra&szlig;e";n;https://padlock.link/ioml;https://padlock.link/ml;Klixstraße;apartment;10823;4.5;125.8;n;2,active;true;Deutschland;standard;100 MBit/s;wohnung_kauf;y;0;web,email,bank,music,dl-ul,game,sd,mltstr,hd,fast-ul-dl;true;002.01007786323;639000;profile0;5;4;true;y;showqualicontactform;n;n;Schöneberg_Schöneberg;03WE03;6;Berlin;/expose/112169957;['Es handelt sich hierbei um eine sehr gut vermietet wunderschöne Gründerzeit Altbauwohnung in einem der am besten erhaltenen Häusern in Schöneberg. Die Wohnung hat 121,35m² und liegt im Vorderhaus im EG in einer der schönsten Ecken von Berlin- Schöneberg. Das Denkmalgeschützte Gebäude Baujahr 1894 unterscheidet sich von vielen anderen Häuser damit, das auch der Seitenflügel und das Gartenhaus im gleichen Stil hergerichtet sind wie das Vorderhaus. Der Eingangsbereich sowie das Treppenhaus sind edel ausgestattet und unterstreichen das Gesamte Erscheinungsbild des gebäudes. Der Hof wird liebevoll gepflegt und ist begrünt. Zum Ankauf gehört noch ein separiertes aber angrenzendes Gewerbezimmer mit dazu, dieses hat ca. 15m²', 'Die Wohnung befindet sich in einem wunderschönen Stuckaltbau aus der Gründerzeit mit Parkett, Holzdielen bzw. Fischgrätenparkett, Stuckelementen, schönen Altbautüren, einem Balkon. Die Wohnung verfügt über einen überbauten Balkon, man kann von diesen den ganzen Bereich in die Klixstraße  und Grunewaldstraße Straße überschauen. Die Wohnung verfügt über 4 sehr geräumige Zimmer, zwei Kammern, einem sehr großen Flur sowie einem Bad und Küche.', 'Das Objekt Klixstraße befindet sich unweit dem u-Bhf. Eisennacher Str. und dem Kleist Park mit sehr guter Anbindung an Bus, S-Bahn und U-Bahn. Die Gegend ist infrastrukturell ausgezeichnet versorgt mit hervorragenden Restaurants, Cafés und Einkaufsmöglichkeiten, die man alle Fußläufig erreicht.', 'Besichtigungstermine sind nach vorheriger Absprache jederzeit möglich.'];central_heating;121.35;1894;1;2011;
2020-05-24 21:22:17.362460;Berlin;;ONE_YEAR_FREE;16649341;n;y;https://pictures.immobilienscout24.de/listings/212b5929-4137-4f4f-b5d3-c58a1e0c590b-1326755801.jpg/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;10;10.87;40 MBit/s;telekom_layer_magenta_l;über VDSL;REGULAR;disabled;10.87;112261169;no_information;n;false;MagentaZuhause L;y;Berlin;n;7;171;no_information;;5.63;82;Berlin;12161;no_information;no_information;;false;100 MBit/s;no_information;no_information;n;https://padlock.link/ioml;https://padlock.link/ml;no_information;apartment;12161;3;;n;2,active;true;Deutschland;top;100 MBit/s;wohnung_kauf;y;2;web,email,bank,music,dl-ul,game,sd,mltstr,hd,fast-ul-dl;true;001.16215413;389000;profile0;;3;true;n;;n;n;Friedenau_Schöneberg;5320;4;Berlin;/expose/112261169;"['Das Mehrfamilienhaus wurde 1910 erbaut, steht unter Denkmalschutz und ist aufgeteilt in ein Vorderhaus mit Seitenflügel.\n\nStraßenseitig gibt es kleine Vorgärten, der Innenhof ist ebenfalls sehr grün, fast alle Wohnungen haben einen Balkon. \n\nBeheizung erfolgt über eine Gasetagenheizung.\n\nGebäude wurde 2018 in Eigentumswohnungen aufgeteilt. Die Wohnung ist seit 01.11.1990 zuverlässig vermietet. Nach Verkauf der Wohnung besteht eine 10-jährige Kündigungsschutzfrist für die aktuellen Mieter.\n\nBruttokaltmiete: € 501,71 \nHausgeld: € 171,27', '- 3 Zimmer\n- Bad mit Dusche\n- Ost-Loggia\n- Küche\n- Abstellraum\n- Flur', 'Eine gefragte Lage von Berlin-Friedenau! Gute Wohnqualität und bei allen beliebt!\n\nDie Wohnung befindet sich im Herzen Friedenaus - mit Schulen, Kitas, Spielplätzen und den kleinen geheimnisvollen Ecken in einem der gefragtesten und beliebtesten Kiezen.\n\nZum Friedrich-Wilhelm-Platz mit der U-9 oder zum Rüdesheimer Platz mit der U-3 gelangt man in wenigen Minuten zu Fuß. \nEbenso ist eine der Haupteinkaufsstraßen Berlins, die Schloßstraße, nur wenige hundert Meter entfernt. Dort stehen\ndas ""Forum Steglitz"", das Einkaufscenter ""Das Schloß"" und der ""Boulevard Berlin"" für Shopping Erlebnisse zur Auswahl. \n\nFerner ist die Auffahrt zum Berliner Stadtring nur einige Minuten entfernt. ', 'Alle Angaben beruhen auf den Auskünften des Eigentümers, wir übernehmen dafür keine Gewähr. Zwischenverkauf / Änderung / Irrtum vorbehalten.\n\nBei Anfragen bitten wir um Ihre vollständigen  Kontaktdaten.\n\nGerne zeigen wir Ihnen das Objekt und freuen uns auf einen persönlichen Termin mit Ihnen.\n\nIhre\nIsabella v. Massenbach\nvon Massenbach Immobilien GmbH\n030 91566035 oder 0177 3600836\n\nWeitere interessante Angebote finden Sie auch im Internet unter www.massenbach-immobilien.de\n\nSie wollen Ihre Immobilie verkaufen ?\n\nWir suchen im Stadtgebiet von Berlin Immobilien (freie Eigentumswohnungen, Mehrfamilienhäuser und Einfamilienhäuser), auch zum eigenen Ankauf. Sprechen Sie uns gerne an oder vereinbaren Sie einen persönlichen Termin mit uns: 030-91566035']";self_contained_central_heating;;1910;1;;
2020-05-24 21:22:17.957230;Berlin;;ONE_YEAR_FREE;97549;n;y;https://pictures.immobilienscout24.de/listings/7748b436-d569-41e8-926a-cd7880dadfd7-1302832358.jpg/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;10;11.48;40 MBit/s;telekom_layer_magenta_l;über VDSL;REGULAR;;11.48;112167425;gas;n;false;MagentaZuhause L;y;Berlin;y;9;;8;energy_required;7.14;149.44;Berlin;10245;no_information;no_information;F;false;100 MBit/s;no_information;Knorrpromenade;n;https://padlock.link/ioml;https://padlock.link/ml;Knorrpromenade;raised_ground_floor;10245;5.5;192;n;2,active;true;Deutschland;top;100 MBit/s;wohnung_kauf;y;;web,email,bank,music,dl-ul,game,sd,mltstr,hd,fast-ul-dl;true;001.97549;569000;profile0;;5;true;n;showqualicontactform;n;n;Friedrichshain_Friedrichshain;Knorrprom8_1+4;6;Berlin;/expose/112167425;['Der gepflegte Altbau liegt in zentraler Lage in Berlin-Friedrichshain nahe Boxhagener Platz.', '- Loggia\n- 2 Gärten\n- Bad mit Fenster\n- Gäste-WC\n- Hochparterre und Souterrain', 'In der Nähe befinden sich der S- und U-Bahnhof „Warschauer Straße“, der U-Bahnhof „Samariterstraße“ sowie der S- und Regional-Bahnhof „Ostkreuz“.\n\nIm Umfeld befinden sich  verschiedene Einkaufsmöglichkeiten, Restaurants und Cafés sowie Sportplätze und Schulen.', 'Die monatliche Nettokaltmiete beträgt 1.071,77 €.\n\nEs besteht kein 10-jähriger Kündigungsschutz.'];no_information;;1910;1;;0
2020-05-24 21:22:18.305841;Berlin;;ONE_YEAR_FREE;16649341;n;y;https://pictures.immobilienscout24.de/listings/8e35d9e5-cc70-45d0-82a2-e7983a04ef51-1326755915.jpg/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;7;11.3;40 MBit/s;telekom_layer_magenta_l;über VDSL;REGULAR;disabled;11.3;112149135;district_heating;n;false;MagentaZuhause L;y;Berlin;y;8;358;no_information;energy_consumption;5.73;116;Berlin;14059;no_information;no_information;E;false;100 MBit/s;no_information;no_information;n;https://padlock.link/ioml;https://padlock.link/ml;no_information;apartment;14059;4;137;n;2,active;true;Deutschland;top;100 MBit/s;wohnung_kauf;n;4;web,email,bank,music,dl-ul,game,sd,mltstr,hd,fast-ul-dl;true;001.16215413;489000;profile0;;4;true;n;;n;n;Charlottenburg_Charlottenburg;5314;5;Berlin;/expose/112149135;"['Das zentral gelegene Mehrfamilienhaus wurde im Jahr 1900 erbaut und verfügt über insgesamt 17 Wohn- sowie vier Gewerbeeinheiten. \n\n- diese Wohnung liegt im 4. OG des Vorderhauses , ist in einem guten Zustand und langjährig vermietet\n\n- begrünter Innenhof \n\n- Kellerabteile stehen zur Verfügung\n\n- die Aufteilung des Hauses war Anfang 2018. Bei Verkauf hat der Mieter ein Vorkaufsrecht; übt er dieses nicht aus, so gilt für diesen Mieter eine 10-jährige Mietkündigungsfrist.\n\n- Nettokaltmiete: 580,75 €\n- Betriebs- und Heizkosten: 277,27 €\n- Bruttomiete: 858,02 €', '- 4 Zimmer\n- Bad mit Fenster\n- Küche\n- Diele\n- Loggia Südost\n\nHinweis: Die Wohnung ist aktuell vermietet.', '- schnelle Anbindung an den öffentlichen Nahverkehr: U-Bahnhof Sophie-Charlotte-Platz (U2) sowie mehrere Buslinien \n\n- Objekt befindet sich zwischen dem wunderschönen Lietzensees (4 Gehmin.) und dem Schloß Charlottenburg\n\n- auch der Klausener Platz als auch der Schustehruspark liegen in unmittelbarer Nähe\n\n- Geschäfte und Dienstleistungen des täglichen Bedarfs und ein vielfält\xadiges gastronomisches Angebot sind fußläufig erreichbar.\n\n- unweit des Kurfürstendamm mit seinen Geschäften, Cafés und Restaurants\n', 'Alle Angaben beruhen auf den Auskünften des Eigentümers, wir übernehmen dafür keine Gewähr. Zwischenverkauf / Änderung / Irrtum vorbehalten.\n\nBei Anfragen bitten wir um vollständige Kontaktdaten.\n\nGerne zeigen wir Ihnen das Objekt und freuen uns auf einen persönlichen Termin mit Ihnen.\n\nIhre\nIsabella v. Massenbach\nvon Massenbach Immobilien GmbH\n030 91566035 oder 0177 3600836\n\nWeitere interessante Angebote finden Sie auch im Internet unter www.massenbach-immobilien.de\n\nSie wollen Ihre Immobilie verkaufen ?\n\nWir suchen im Stadtgebiet von Berlin Immobilien (freie Eigentumswohnungen, Mehrfamilienhäuser und Einfamilienhäuser), auch zum eigenen Ankauf. Sprechen Sie uns gerne an oder vereinbaren Sie einen persönlichen Termin mit uns: 030-91566035']";central_heating;;1900;1;;
2020-05-24 21:22:18.677361;Berlin;true;ONE_YEAR_FREE;362872;n;n;https://pictures.immobilienscout24.de/listings/9a42f56f-3cc7-488a-988d-3e926724c3b2-1370050962.jpg/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;12;12.01;40 MBit/s;telekom_layer_magenta_l;über VDSL;REGULAR;disabled;12.01;112253810;gas;n;true;MagentaZuhause L;y;Berlin;n;4;178;2;energy_consumption;7.88;48;Berlin;10967;well_kept;no_information;C;false;100 MBit/s;no_information;Graefestr.;n;https://padlock.link/ioml;https://padlock.link/ml;Graefestr.;no_information;10967;2;94.6;n;2,active;true;Deutschland;premium;100 MBit/s;wohnung_kauf;y;3;web,email,bank,music,dl-ul,game,sd,mltstr,hd,fast-ul-dl;true;001.362872;192000;profile0;6;2;true;n;showqualicontactform;n;n;Kreuzberg_Kreuzberg;3321/WE21;2;Berlin;/expose/112253810;"['Das 4-geschossige Wohn- und Geschäftshaus wurde 1890 erbaut und präsentiert sich in einem gepflegten Zustand. Markante Stilelemente prägen das Erscheinungsbild des Vorderhauses und Seitenflügels: Der Eingangsbereich ist durch hohe Decken mit Stein-Ornamenten gekennzeichnet; das Treppenhaus durch Holztreppen und -geländer sowie massive Holz-Kassettentüren. Dieser Altbaucharakter setzt sich ebenfalls in den Einheiten fort. Hohe Decken mit Stuckverzierungen und Dielenböden sind häufig stilgebend. Die Wohnungen im Vorderhaus verfügen zudem alle über einen Balkon. Zusätzlich profitieren die Bewohner hier von einem außenliegenden Aufzug. Alle 18 vermieteten und bezugsfreien Wohn- und Gewerbeeinheiten werden im IST-Zustand veräußert. Ein ruhiger Innenhof und ein Fahrradraum komplettieren das Angebot. Dieses ruhige, im 3. OG des Seitenflügels gelegene Apartment ist dank des kompakten Grundrisses ein ideales Zuhause für Paare und Singles. Die Wohnfläche erstreckt sich über zwei miteinander verbundene Zimmer, einer Küche und einem Badezimmer, die alle zum Innenhof ausgerichtet sind.\nDie Wohnung ist seit dem 01.03.2006 vermietet. Eine Kündigung der Wohnung auf Eigenbedarf ist frühestens nach Ablauf einer Sperrfrist von 10 Jahren unter Einhaltung der gesetzlichen Kündigungsfrist möglich. Die monatliche Nettokaltmiete 250,00 EUR. \n\n', 'gepflegtes Wohn- und Geschäftshaus\naus dem Jahr 1890\nSüd-Ausrichtung\nattraktiver Grundriss\nunrenovierter Zustand\nruhiger Innenhof \nFahrradraum\nvermietet seit 01.03.2006\nkein Vorkaufsrecht \n', 'Lebendig, bunt und vielfältig – so präsentiert sich die durch herrschaftliche Gründerzeitarchitektur geprägte Graefestraße, die Namensgeber für den gesamten Kiez unterhalb des Landwehrkanals ist. Der Graefekiez avancierte in den letzten Jahren zu einer der beliebtesten Wohnlagen Berlins - in den Seitenstraßen prägen vor allem gut erhaltene, weitestgehend sanierte Altbauten das Straßenbild. Vielfalt zeichnet auch das gastronomische Angebot aus: die Restaurants rund um das Planufer bieten Kulinarisches aus aller Welt, Cafés und Eisdielen locken mit hausgemachten Spezialitäten und in den unzähligen Bars ist oftmals kein freier Platz zu finden. Am nahegelegenen Maybachufer kann man das bunte Treiben auf einem der bekanntesten Wochenmärkte Berlins erleben. Der Landwehrkanal liegt einem zudem direkt zu Füßen. Zahlreiche Spielplätze, Kindercafés und die Nähe zum Böcklerpark sowie zum Volkspark Hasenheide machen die Lage auch für junge Familien attraktiv. Durch die U-Bahn-Station Schönleinstraße ist eine gute Verkehrsanbindung gesichert.']";;;1890;1;;
2020-05-24 21:22:19.134582;Berlin;true;ONE_YEAR_FREE;97549;n;y;https://pictures.immobilienscout24.de/listings/a983f333-d13c-4ffb-bffb-14d36a78d2b2-1368014154.jpg/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;19;11.12;40 MBit/s;telekom_layer_magenta_l;über VDSL;REGULAR;;11.12;112166471;gas;n;false;MagentaZuhause L;y;Berlin;y;9;;27;energy_required;6.13;112;Berlin;10789;no_information;no_information;F;false;100 MBit/s;no_information;"N&uuml;rnberger Stra&szlig;e";n;https://padlock.link/ioml;https://padlock.link/ml;Nürnberger_Straße;apartment;10789;3;172.5;n;2,active;true;Deutschland;premium;100 MBit/s;wohnung_kauf;n;4;web,email,bank,music,dl-ul,game,sd,mltstr,hd,fast-ul-dl;true;001.97549;679000;profile0;5;3;true;n;showqualicontactform;n;n;Charlottenburg_Charlottenburg;Nürnberger27_12;5;Berlin;/expose/112166471;"['- Balkon\n- Flügeltür, Altbautüren\n- Vorderhaus\n- 4. Obergeschoss', ""Der Altbau befindet sich im Zentrum des ehemaligen West-Berlins in der Nähe der S- und U-Bahn-Station Zoologischer Garten mit Anbindungen zu mehreren Regionalbahnen, Bussen sowie S- und U-Bahnen.\n\nUnweit befindet sich der Kurfürstendamm (Ku'damm), die Kaiser-Wilhelm-Gedächtnis-Kirche,  das Kaufhaus des Westens (KaDeWe), das berühmte Café Kranzler mit Terrasse und der Zoologische Garten mit Aquarium.""]";no_information;;1933;1;;3
