timestamp;obj_regio1;obj_heatingType;obj_telekomTvOffer;obj_cId;obj_newlyConst;obj_balcony;obj_picture;obj_picturecount;obj_pricetrend;obj_telekomUploadSpeed;obj_telekomTrackingGroup;obj_telekomInternetTechnology;obj_yearConstructed;obj_telekomInternetType;obj_pricetrendbuy;obj_scoutId;obj_firingTypes;obj_hasKitchen;obj_ExclusiveExpose;obj_telekomInternetProductName;obj_courtage;geo_bln;obj_cellar;obj_purchasePriceRange;obj_yearConstructedRange;obj_houseNumber;obj_energyType;obj_pricetrendrent;obj_livingSpace;geo_krs;obj_zipCode;obj_condition;obj_interiorQual;obj_energyEfficiencyClass;ga_cd_cxp_historicallisting;obj_telekomDownloadSpeed;obj_parkingSpace;obj_street;obj_lift;obj_telekomInternetUrlMobile;obj_telekomInternetUrl;obj_streetPlain;obj_typeOfFlat;geo_plz;obj_noRooms;obj_thermalChar;obj_assistedLiving;obj_groupnumber;obj_ityp;obj_telekomHdTelephone;geo_land;ga_cd_via;obj_telekomInternet;obj_immotype;obj_rented;obj_floor;obj_telekomInternetServices;obj_telekomInternetProductAvailable;obj_cwId;obj_purchasePrice;ga_cd_application_requirements;obj_numberOfFloors;obj_noRoomsRange;ga_cd_maillead_default_shown;obj_garden;evt_count_pm_sig;obj_barrierFree;obj_international;obj_regio3;obj_objectnumber;obj_livingSpaceRange;obj_regio2;URL;beschreibung;obj_usableArea;obj_project_id;obj_nbp;obj_noParkSpaces;obj_rentSubsidy;ga_cd_via_qualified
2020-05-24 21:01:12.130197;Berlin;central_heating;;179106;n;y;https://pictures.immobilienscout24.de/listings/2bfcbee0-ddf9-4e35-ad8c-b0a2e0bb035c-1359873333.jpg/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;3;11.72;;;;1910;;11.72;116901497;gas;n;true;;y;Berlin;n;7;1;no_information;energy_consumption;6.22;94.64;Berlin;12487;well_kept;normal;E;false;;no_information;no_information;n;;;no_information;no_information;12487;3;137;n;669;2,active;;Deutschland;standard;;wohnung_kauf;y;3;;false;001.179106;307580;profile0;3;3;true;y;;n;n;Johannisthal_Treptow;S13534;4;Berlin;/expose/116901497;"['""BITTE PRÜFEN SIE AUCH IHREN SPAM-FILTER, WENN SIE EINE IMMOBILIE BEI UNS ANFRAGEN, UM KEINE E-MAIL ZU VERPASSEN""\n/""PLEASE CHECK YOUR SPAM FILTER SO YOU DO NOT MISS ANY EMALS""\n\n- Bestlage: zentrale und grüne Ruhiglage, nahe S-Bahnhof\n- Wohnhaus im Jahre 1910 in massiver Bauweise errichtet, Modernisierung und Aufteilung fand 1998 statt\n- Mietverhältnis seit 2004, nach Teilung geschlossen, 514,84 EUR Nettokaltmiete / pro Monat\n- Drei-Zimmer-Eigentumswohnung im 3. OG des Vorderhauses\n- Wohnung befindet sich in einem gepflegten Allgemeinzustand\n\n- Best location: central and green quiet location, near S-Bahn station\n- Residential house built in 1910 in massive construction, modernisation and division in 1998\n- tenancy since 2004, closed after division, 514,84 EUR net cold rent / per month\n- three-room condominium on the 3rd floor of the front building\n- Apartment is in a neat general condition', 'Balkon/Terrasse, Altbau, Garten/ -mitbenutzung, Gaszentralheizung, Gepflegt, Modernisiert, normale Ausstattung, vermietet dauerhaft', 'In einem infrastrukturell gut erschlossenen und gleichzeitig grünen Umfeld befindet sich der Köpenicker Ortsteil Johannisthal. Diverse Einkaufsmöglichkeiten, Schulen, Kindergärten etc. befinden sich in direkter Laufentfernung. Ebenso nah ist die Königsheide, eine große Parkanlage, die zur Erholung einlädt und innerhalb kürzester Zeit fußläufig erreichbar ist. Die Busverbindungen X11, 265, M11 und 160 sowie die Tram 63 liegen mit ihren Haltestellen in Laufentfernung und bieten über den wenige Busstationen entfernten S-Bahnhof Schöneweide eine hervorragende Anbindung an den öffentlichen Nahverkehr. Die Bundesstraße 96a gewährleistet den Zugang zum Individualverkehr.\nThe Köpenick district Johannisthal is located in an infrastructurally well developed and at the same time green environment. Various shopping facilities, schools, kindergartens etc. are within walking distance. The Königsheide is just as close, a large park that invites you to relax and is within walking distance. The bus connections X11, 265, M11 and 160 as well as the tram 63 with their stops are within walking distance and offer an excellent connection to public transport via the S-Bahn station Schöneweide, which is only a few bus stops away. The Bundesstraße 96a provides access to private transport.', 'Sie möchten Ihre Immobilie verkaufen? Wir sind Ihr Partner für einen erfolgreichen Verkauf.\n1. Unsere Experten verfügen über tiefgehende Kenntnis des bestehenden Immobilienmarktes und entwickeln gerne eine individuelle Verkaufsstrategie für Sie. Wir bewerten Ihre Immobilie unverbindlich, kostenfrei und marktgerecht.\n2. Wir sind für Sie da und begleiten Sie von der kostenlosen Beratung bis hin zum Notartermin, immer getreu unserer Philosophie: kompetent, zuverlässig und diskret.\n3. Unser nationales und internationales Netzwerk sowie interne Synergien ermöglichen Ihnen den Zugang zu potenziellen Käufern aus aller Welt und somit einen erfolgreichen Abschluss. \nProfitieren Sie von unserem Know-How, rund 20 Jahren Erfahrung und 6 Büros in den besten Lagen Berlins. Gerne beraten wir Sie kostenlos in unserem Büro, per Telefon oder E-Mail!  \nEnergieausweis vorhanden:\nja']";;;;;224.08;
2020-05-24 21:01:12.465372;Berlin;;ONE_YEAR_FREE;175423;n;n;https://pictures.immobilienscout24.de/listings/a623f3e4-852b-4afe-a434-25b838e2f46e-1359870467.jpg/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;1;11.13;40 MBit/s;telekom_layer_magenta_l;über VDSL;;REGULAR;11.13;116901242;no_information;n;false;MagentaZuhause L;;Berlin;n;10;;no_information;;5.02;121;Berlin;12249;no_information;no_information;;false;100 MBit/s;no_information;no_information;n;https://padlock.link/ioml;https://padlock.link/ml;no_information;apartment;12249;4;;n;;2,active;true;Deutschland;standard;100 MBit/s;wohnung_kauf;n;;web,email,bank,music,dl-ul,game,sd,mltstr,hd,fast-ul-dl;true;001.175423;971000;profile0;;4;true;n;showqualicontactform;n;n;Lankwitz_Steglitz;5448 (1/5448);6;Berlin;/expose/116901242;['- Hochwertige Ausstattung\n- ökologische Denkweise\n- Wohnungen von 40 bis 120 m²\n- Familiengerecht\n- Tiefgarage\n- Teilweise mit Gartenanteil'];;;;;;
2020-05-24 21:01:12.830613;Berlin;central_heating;ONE_YEAR_FREE;17425585;n;n;https://pictures.immobilienscout24.de/listings/9cc3f8b3-580f-48d9-b774-55d7c1107f6f-1359868507.jpg/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;12;12.1;40 MBit/s;telekom_layer_magenta_l;über VDSL;1955;REGULAR;12.1;116901050;gas;y;true;MagentaZuhause L;y;Berlin;y;6;2;9;energy_consumption;7.07;60.54;Berlin;10781;refurbished;no_information;;false;100 MBit/s;no_information;"Traunsteiner Stra&szlig;e";n;https://padlock.link/ioml;https://padlock.link/ml;Traunsteiner_Straße;ground_floor;10781;2;159;n;;2,active;true;Deutschland;schaufenster;100 MBit/s;wohnung_kauf;n;;web,email,bank,music,dl-ul,game,sd,mltstr,hd,fast-ul-dl;true;002.01008164665;300000;profile0;5;2;true;n;showqualicontactform;n;n;Schöneberg_Schöneberg;10781TR9/Eh1;2;Berlin;/expose/116901050;"['Sofort einziehen. Die schönen Dinge des Lebens genießen. Ruhig schlafen. \n\nDiese Wohnung strahlt frisch saniert wie ein kleiner Diamant und die beliebte Lage nahe dem Bayerischen Viertel und fußläufig zum Viktoria-Luise-Platz ein Glücksfall: eine ruhige Wohnstraße und trotzdem zentral und schnell an die City angebunden.\nDer perfekte Grundriss bietet mit ca. 61 m2 erstaunlich viel Platz: zwei große Zimmer, ein Badezimmer mit Tageslicht-Fenster, eine Küche mit Essbereich und ein weiteres halbes Zimmer, welches sich ideal als Arbeits- oder Gästeraum nutzen lässt. Die Erdgeschosswohnung ist durch ihre großen Fenster ungewöhnlich hell und das Wohnhaus von 1955 außergewöhnlich gut gepflegt.\nWillkommen im lässigen Schöneberg, dem charmanten Altberliner Bezirk \ninmitten der Hauptstadt.\n', 'Die frisch sanierte 2 Zimmerwohnung befindet sich im Erdgeschoss und verfügt über folgende Ausstattungsmerkmale: \n\n- Bad mit Tageslicht-Fenster\n- eigener Kellerabteil\n- Zentralheizung\n- Grünblick\n- Südausrichtung\n', 'Schöneberg liegt nicht nur geographisch zwischen dem Szenebezirk Kreuzberg und dem bürgerlich-schicken Wilmersdorf. Mit seinen stilvollen Cafés und Restaurants, kiezigen Kneipen und Galerien und dem wunderbaren Altberliner Flair der kleinen Nebenstraßen, ist der Bezirk \nein ebenso lebendiges wie gediegenes Ausgehviertel. Um Schöneberg zu erleben und zu ""genießen"", besucht man am besten am Wochenende den beliebten Winterfeldmarkt. Hier gibt es hochwertiges Obst und Gemüse sowie Blumen, Käse, Hausrat und Kleidung zu kaufen. \nKein Wunder, dass Schöneberg mit seiner Vielfältigkeit auch früher viele Persönlichkeiten angezogen hat: Marlene Dietrich wuchs hier auf, David Bowie lebte hier, ebenso auch Albert Einstein, Kurt Tucholsky und Helmut Newton. Fazit: der Name des Stadtteils ist Programm.', 'Bei diesem Angebot handelt es sich um eine Immobilie aus dem Firmenverbund.\n\nWeitere Angebote finden Sie unter: www.immokey.com']";;;;;272;true
2020-05-24 21:01:13.177251;Berlin;;ONE_YEAR_FREE;175423;n;n;https://pictures.immobilienscout24.de/listings/95703db5-2c67-4f0b-833a-a618a4152dcf-1359871309.jpg/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;1;11.24;40 MBit/s;telekom_layer_magenta_l;über VDSL;;REGULAR;11.24;116901300;gas;n;false;MagentaZuhause L;n;Berlin;n;8;;no_information;energy_consumption;6.2;99;Berlin;14197;no_information;no_information;;false;100 MBit/s;no_information;no_information;n;https://padlock.link/ioml;https://padlock.link/ml;no_information;ground_floor;14197;3;142;n;;2,active;true;Deutschland;standard;100 MBit/s;wohnung_kauf;n;;web,email,bank,music,dl-ul,game,sd,mltstr,hd,fast-ul-dl;true;001.175423;498000;profile0;;3;true;n;showqualicontactform;n;n;Wilmersdorf_Wilmersdorf;5449 (1/5449);4;Berlin;/expose/116901300;['Komplett saniertes Gemeinschaftseigentum. Die Wohnung ist renovierungsbedürftig.'];;;;;;
2020-05-24 21:01:13.590151;Berlin;central_heating;;175423;n;y;https://pictures.immobilienscout24.de/listings/f925db91-756d-4d80-aefa-9e448f9da6d1-1359872295.jpg/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;1;10.66;;;;;;10.66;116901410;no_information;n;false;;n;Berlin;n;10;;no_information;;5.91;130;Berlin;10179;no_information;sophisticated;;false;;no_information;no_information;n;;;no_information;apartment;10179;4;;n;;2,active;;Deutschland;standard;;wohnung_kauf;n;4;;false;001.175423;945000;profile0;;4;true;n;showqualicontactform;n;n;Mitte_Mitte;5453 (1/5453);6;Berlin;/expose/116901410;['Hochwertige Ausstattung mit Parkett Eiche Natur inkl. Einbauküche, Boden-tiefe Fenstern mit dreifach Verglasung, Fußbodenheizung, Deckenhöhe 2,90 m, voll ausgestatteten Bädern, Aufzug, Tiefgarage-Plätzen und Gegensprechanlage mit Videofunktion. '];;;;;;
2020-05-24 21:01:14.141174;Berlin;floor_heating;;18563079;n;y;https://pictures.immobilienscout24.de/listings/119014f0-1d97-400d-9878-8d0a5434638b-1357751233.jpg/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;5;12.78;;;;2017;;12.78;116679816;district_heating;n;true;;n;Berlin;y;11;9;41-44;energy_required;7.25;131.9;Berlin;10785;mint_condition;sophisticated;;false;;underground_garage;"Kurf&uuml;rstenstra&szlig;e";y;;;Kurfürstenstraße;penthouse;10785;3;45.1;n;172;2,active;;Deutschland;schaufenster;;wohnung_kauf;n;6;;false;002.01009463520;1499500;profile0;6;3;true;n;showqualicontactform;n;n;Tiergarten_Tiergarten;172/E-6-1;6;Berlin;/expose/116679816;['Sie lieben Berlin, wie lebendig diese Stadt ist, wie bunt und weit, doch ab und an da sehnen Sie sich natürlich auch nach Ruhe, nach Stille und gepflegtem Grün. Aber warum eine Datscha in Brandenburg, wenn Sie das Grün auch direkt in Berlin haben können? SCHŒNEGARTEN verfügt über einen zugangsbeschränkten, parkähnlichen Innenhof mit 1.500 m² sowie einen 2.200 m² großen Außenhof. Draußen Gartengestaltung vom Feinsten und drinnen Wohnen auf höchstem Niveau. Nutzen Sie auch einen der optionalen Stellplätze.\r\rGenießen Sie Wohnkomfort der Spitzenklasse, edles Parkett, nur die besten Marken bei der Gestaltung des Interieurs. Hohe Decken, bodentiefe Fenster, der eigene Balkon – ein neuer Lebensmittelpunkt mitten in Berlin wie gemacht für Sie. Zentral gelegen, mitten im Getümmel und doch ruhig und idyllisch wie im Park auf dem Lande.', '● KfW-Effizienz-Standard-55\r● Terrasse in Nord-und Süd-Ausrichtung\r● 2,85 bis 3,10 m lichte Raumhöhe\r● Innenarchitektonische Raffinesse und exklusive Ausstattung\r● Hochwertiges Echtholzparkett\r● Feinsteinzeug namhafter Sanitärhersteller\r● Objekte und Armaturen von renommierten Markenherstellern\r● Bodentiefe Fenster\r● Fußbodenheizung\r● Praktischer Hauswirtschaftsraum\r● Garderobe\r● Gäste-WC', 'Schöneberg + Tiergarten = SCHŒNEGARTEN. Genau am Schnittpunkt der beiden Stadtteile liegt das edle Neubauprojekt gleichen Namens. Die Summe aller Teile ergibt bekanntlich ein Ganzes: auch hier vor Ort, mitten im exklusiven Zentrum Berlins. In die eine Richtung geht es in den Tiergarten zum Joggen oder Spazieren. Die andere führt Sie in das Regierungsviertel, zum Brandenburger Tor und zur Siegessäule. Nicht zu vergessen: der historische Potsdamer Platz.\r \rNoch näher dran ist der weltberühmte Ku’damm mit seinen mannigfaltigen Einkaufsmöglichkeiten vom KaDeWe bis zu den Flagship-Stores der Haute Couture. Feinste Gastronomie mit und ohne Michelin-Sterne und ein aufregendes Jet-Set-Leben warten direkt vor Ihrer Türe darauf, von Ihnen entdeckt zu werden. Die kreative Sogwirkung des Quartiers spricht sich bereits herum. Eine Anziehungskraft, der sich auch Sony Music nicht entziehen kann. Der Umzug des Münchner Unternehmens in die Bülowstraße – spannende Perspektiven auch für Sie als Bewohner in der Nachbarschaft. Gönnen Sie sich hier, zentral und erstklassig versorgt, genau das exquisite Leben, das Sie sich verdient haben.'];;88417;true;;;
2020-05-24 21:01:14.553733;Berlin;;ONE_YEAR_FREE;175423;n;n;https://pictures.immobilienscout24.de/listings/8fa6c824-b475-434d-96b9-c0680e1189ef-1359869749.jpg/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;1;11.13;40 MBit/s;telekom_layer_magenta_l;über VDSL;;REGULAR;11.13;116901153;no_information;n;false;MagentaZuhause L;;Berlin;n;9;;no_information;;5.02;79.6;Berlin;12249;no_information;no_information;;false;100 MBit/s;no_information;no_information;n;https://padlock.link/ioml;https://padlock.link/ml;no_information;apartment;12249;3;;n;;2,active;true;Deutschland;standard;100 MBit/s;wohnung_kauf;n;;web,email,bank,music,dl-ul,game,sd,mltstr,hd,fast-ul-dl;true;001.175423;665000;profile0;;3;true;n;showqualicontactform;n;n;Lankwitz_Steglitz;5446 (1/5446);3;Berlin;/expose/116901153;['- Hochwertige Ausstattung\n- ökologische Denkweise\n- Wohnungen von 40 bis 120 m²\n- Familiengerecht\n- Tiefgarage\n- Teilweise mit Gartenanteil'];;;;;;
2020-05-24 21:01:14.961760;Berlin;floor_heating;;18563079;n;y;https://pictures.immobilienscout24.de/listings/36000496-2a35-4b12-9d63-9b750fd721d3-1357523192.jpg/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;4;12.78;;;;2017;;12.78;116649679;district_heating;n;true;;n;Berlin;y;11;9;41-44;energy_required;7.25;136.1;Berlin;10785;mint_condition;sophisticated;;false;;underground_garage;"Kurf&uuml;rstenstra&szlig;e";y;;;Kurfürstenstraße;penthouse;10785;4;45.1;n;172;2,active;;Deutschland;schaufenster;;wohnung_kauf;n;6;;false;002.01009463520;1389500;profile0;6;4;true;n;showqualicontactform;n;n;Tiergarten_Tiergarten;172/C-6-2;6;Berlin;/expose/116649679;['Sie lieben Berlin, wie lebendig diese Stadt ist, wie bunt und weit, doch ab und an da sehnen Sie sich natürlich auch nach Ruhe, nach Stille und gepflegtem Grün. Aber warum eine Datscha in Brandenburg, wenn Sie das Grün auch direkt in Berlin haben können? SCHŒNEGARTEN verfügt über einen zugangsbeschränkten, parkähnlichen Innenhof mit 1.500 m² sowie einen 2.200 m² großen Außenhof. Draußen Gartengestaltung vom Feinsten und drinnen Wohnen auf höchstem Niveau. Nutzen Sie auch einen der optionalen Stellplätze.\r\rGenießen Sie Wohnkomfort der Spitzenklasse, edles Parkett, nur die besten Marken bei der Gestaltung des Interieurs. Hohe Decken, bodentiefe Fenster, der eigene Balkon – ein neuer Lebensmittelpunkt mitten in Berlin wie gemacht für Sie. Zentral gelegen, mitten im Getümmel und doch ruhig und idyllisch wie im Park auf dem Lande.', '● KfW-Effizienz-Standard-55\r● Terrasse in Süd-und Ost-Ausrichtung\r● 2,85 bis 3,10 m lichte Raumhöhe\r● Innenarchitektonische Raffinesse und exklusive Ausstattung\r● Hochwertiges Echtholzparkett\r● Feinsteinzeug namhafter Sanitärhersteller\r● Objekte und Armaturen von renommierten Markenherstellern\r● Bodentiefe Fenster\r● Fußbodenheizung\r● Praktischer Hauswirtschaftsraum\r● Ankleide', 'Schöneberg + Tiergarten = SCHŒNEGARTEN. Genau am Schnittpunkt der beiden Stadtteile liegt das edle Neubauprojekt gleichen Namens. Die Summe aller Teile ergibt bekanntlich ein Ganzes: auch hier vor Ort, mitten im exklusiven Zentrum Berlins. In die eine Richtung geht es in den Tiergarten zum Joggen oder Spazieren. Die andere führt Sie in das Regierungsviertel, zum Brandenburger Tor und zur Siegessäule. Nicht zu vergessen: der historische Potsdamer Platz.\r \rNoch näher dran ist der weltberühmte Ku’damm mit seinen mannigfaltigen Einkaufsmöglichkeiten vom KaDeWe bis zu den Flagship-Stores der Haute Couture. Feinste Gastronomie mit und ohne Michelin-Sterne und ein aufregendes Jet-Set-Leben warten direkt vor Ihrer Türe darauf, von Ihnen entdeckt zu werden. Die kreative Sogwirkung des Quartiers spricht sich bereits herum. Eine Anziehungskraft, der sich auch Sony Music nicht entziehen kann. Der Umzug des Münchner Unternehmens in die Bülowstraße – spannende Perspektiven auch für Sie als Bewohner in der Nachbarschaft. Gönnen Sie sich hier, zentral und erstklassig versorgt, genau das exquisite Leben, das Sie sich verdient haben.'];;88417;true;;;
2020-05-24 21:01:15.381996;Berlin;floor_heating;;18563079;n;y;https://pictures.immobilienscout24.de/listings/75c9cc31-b1a2-4d54-b42e-c77c406bc7f8-1359919490.jpg/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;4;12.7;;;;2017;;12.7;116908501;district_heating;n;true;;n;Berlin;y;10;9;41-44;energy_required;7.58;151.3;Berlin;10785;mint_condition;sophisticated;;false;;underground_garage;"Kurf&uuml;rstenstra&szlig;e";y;;;Kurfürstenstraße;apartment;10785;4;45.1;n;172;2,active;;Deutschland;schaufenster;;wohnung_kauf;n;1;;false;002.01009463520;989500;profile0;6;4;true;n;showqualicontactform;n;n;Tiergarten_Tiergarten;172/G-1-1/2;7;Berlin;/expose/116908501;['Sie lieben Berlin, wie lebendig diese Stadt ist, wie bunt und weit, doch ab und an da sehnen Sie sich natürlich auch nach Ruhe, nach Stille und gepflegtem Grün. Aber warum eine Datscha in Brandenburg, wenn Sie das Grün auch direkt in Berlin haben können? SCHŒNEGARTEN verfügt über einen zugangsbeschränkten, parkähnlichen Innenhof mit 1.500 m² sowie einen 2.200 m² großen Außenhof. Draußen Gartengestaltung vom Feinsten und drinnen Wohnen auf höchstem Niveau. Nutzen Sie auch einen der optionalen Stellplätze.\r\rGenießen Sie Wohnkomfort der Spitzenklasse, edles Parkett, nur die besten Marken bei der Gestaltung des Interieurs. Hohe Decken, bodentiefe Fenster, der eigene Balkon – ein neuer Lebensmittelpunkt mitten in Berlin wie gemacht für Sie. Zentral gelegen, mitten im Getümmel und doch ruhig und idyllisch wie im Park auf dem Lande.', '● KfW-Effizienz-Standard-55\r● Balkon in Süd-West-Ausrichtung\r● 2,85 bis 3,10 m lichte Raumhöhe\r● Ankleidezimmer\r● Innenarchitektonische Raffinesse und exklusive Ausstattung\r● Hochwertiges Echtholzparkett\r● Hauswirtschaftsraum\r● Feinsteinzeug namhafter Sanitärhersteller\r● Objekte und Armaturen von renommierten Markenherstellern\r● Bodentiefe Fenster\r● Fußbodenheizung\r● Gäste-WC\r● Schlafzimmer mit Blick in den ruhigen und grünen Innenhof', 'Schöneberg + Tiergarten = SCHŒNEGARTEN. Genau am Schnittpunkt der beiden Stadtteile liegt das edle Neubauprojekt gleichen Namens. Die Summe aller Teile ergibt bekanntlich ein Ganzes: auch hier vor Ort, mitten im exklusiven Zentrum Berlins. In die eine Richtung geht es in den Tiergarten zum Joggen oder Spazieren. Die andere führt Sie in das Regierungsviertel, zum Brandenburger Tor und zur Siegessäule. Nicht zu vergessen: der historische Potsdamer Platz.\r \rNoch näher dran ist der weltberühmte Ku’damm mit seinen mannigfaltigen Einkaufsmöglichkeiten vom KaDeWe bis zu den Flagship-Stores der Haute Couture. Feinste Gastronomie mit und ohne Michelin-Sterne und ein aufregendes Jet-Set-Leben warten direkt vor Ihrer Türe darauf, von Ihnen entdeckt zu werden. Die kreative Sogwirkung des Quartiers spricht sich bereits herum. Eine Anziehungskraft, der sich auch Sony Music nicht entziehen kann. Der Umzug des Münchner Unternehmens in die Bülowstraße – spannende Perspektiven auch für Sie als Bewohner in der Nachbarschaft. Gönnen Sie sich hier, zentral und erstklassig versorgt, genau das exquisite Leben, das Sie sich verdient haben.'];;88417;true;1;;
2020-05-24 21:01:15.750988;Berlin;;ONE_YEAR_FREE;175423;n;n;https://pictures.immobilienscout24.de/listings/e45e5426-619f-4adc-95de-42e8d17703a6-1359872608.jpg/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;1;14.32;40 MBit/s;telekom_layer_magenta_l;über VDSL;;REGULAR;14.32;116901439;no_information;n;false;MagentaZuhause L;;Berlin;n;8;;no_information;;8.36;90;Berlin;13347;no_information;no_information;;false;100 MBit/s;no_information;no_information;n;https://padlock.link/ioml;https://padlock.link/ml;no_information;loft;13347;3;;n;;2,active;true;Deutschland;standard;100 MBit/s;wohnung_kauf;n;;web,email,bank,music,dl-ul,game,sd,mltstr,hd,fast-ul-dl;true;001.175423;495000;profile0;;3;true;n;showqualicontactform;n;n;Wedding_Wedding;5454 (1/5454);4;Berlin;/expose/116901439;['Ein Energieausweis ist beantragt, liegt aber noch nicht vor.'];;;;;;
2020-05-24 21:01:16.113705;Berlin;oil_heating;ONE_YEAR_FREE;261165;n;y;https://pictures.immobilienscout24.de/listings/422de33b-8f75-4379-b069-beffef52612b-1359869869.jpg/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;6;10.18;40 MBit/s;telekom_layer_magenta_l;über VDSL;1979;REGULAR;10.18;116900754;oil;y;false;MagentaZuhause L;y;Berlin;y;5;3;no_information;energy_consumption;5.21;53;Berlin;12203;well_kept;normal;E;false;100 MBit/s;outside;no_information;n;https://padlock.link/ioml;https://padlock.link/ml;no_information;apartment;12203;2;146.2;n;;2,active;true;Deutschland;top;100 MBit/s;wohnung_kauf;n;2;web,email,bank,music,dl-ul,game,sd,mltstr,hd,fast-ul-dl;true;001.261165;225000;profile0;3;2;true;n;showqualicontactform;n;n;Lichterfelde_Steglitz;W-02H77A;2;Berlin;/expose/116900754;['Die 1970 auf einem ca. 1.436 m² großen Grundstück errichtete Wohnanlage besteht aus einem an der Straße liegenden Haus mit 15 Wohneinheiten und einem hinten auf dem Grundstück erbauten Haus mit 9 Wohneinheiten. Zwischen den beiden Gebäuden liegt die Tiefgarage mit 15 Stellplätzen. Diese gehören der Eigentümergemeinschaft und können angemietet werden. Die hier angebotene Wohnung liegt im 2. Obergeschoss des hinteren Hauses. Sie wurde 2015 umfassend modernisiert und ist sofort bezugsfähig. Zur Wohnung gehört ein Kellerraum.', '• 2015 modernisiert\n• Einbauküche\n• Parkett im Wohnbereich\n• Balkon\n• Kellerraum\n• PKW-Stellplatz ggf. anmietbar', 'Der charmante Stadtteil Lichterfelde-West ist mit seiner Vielfalt an herrschaftlichen Villen unterschiedlichster historischer Baustile, seinen großen Gärten und Alleen als eines der ältesten Villenviertel Berlins bekannt. Der in großen Teilen denkmalgeschützte Baubestand erzählt noch heute die bewegte Geschichte dieses einmaligen Stadtteils im attraktiven Süd-Westen der Hauptstadt. Heute gilt Lichterfelde-West als bevorzugtes Wohngebiet für einkommensstarke Familien, die ein Leben im Grünen mit der Bequemlichkeit des Stadtlebens verbinden möchten. Die Infrastruktur ist ausgezeichnet: Den attraktiven Stadtkern von Lichterfelde-West erreichen Sie in nur wenigen Minuten. Hier erwarten Sie bekannte Bio-Märkte, Cafés und eine erfrischende Fülle von inhabergeführten Geschäften. Von den S-Bahnhöfen „Lichterfelde-West“ bzw. „Sundgauer Strasse“ gelangen Sie bequem zur beliebten Shopping-Meile “Schloßstrasse“ im benachbarten Steglitz und in nur ca. 20 Minuten zum Potsdamer Platz. Mit dem PKW haben Sie ausgezeichneten Anschluss an die Flughäfen und die Berliner City. Der berühmte Botanische Garten und die zahlreichen Einrichtungen der Freien Universität im an-grenzenden Ortsteil Dahlem befinden sich in der unmittelbaren Nähe. In Richtung Westen liegen die Berliner Seen, aus-gedehnte Waldgebiete und Naherholungsziele sowie die preußische Kulturhauptstadt Potsdam. Ein idealer Standort, um urbanes Lebensgefühl in einem grünen Umfeld zu genießen.', 'Der Makler-Vertrag mit uns und/oder unserem Beauftragten kommt durch schriftliche Vereinbarung oder durch die Inanspruchnahme unserer Maklertätigkeit auf der Basis des Objekt-Exposés und seiner Bedingungen zustande. Die Käufercourtage in Höhe von 7,14 % auf den Kaufpreis einschließlich gesetzlicher Mehrwertsteuer ist bei notariellem Vertragsabschluss verdient und fällig. Die Höhe der Bruttocourtage unterliegt einer Anpassung bei Steuersatzänderung. Die Engel & Völkers EuV Residential Berlin GmbH und ggf. deren Beauftragte erhalten einen unmittelbaren Zahlungsanspruch gegenüber dem Käufer (Vertrag zugunsten Dritter, § 328 BGB). Grunderwerbssteuer, Notar- und Gerichtskosten trägt der Käufer.\n\nAlle Angaben sind ohne Gewähr und basieren ausschließlich auf Informationen, die uns von unserem Auftraggeber übermittelt wurden. Wir übernehmen keine Gewähr für die Vollständigkeit, Richtigkeit und Aktualität dieser Angaben. Zwischenvermietung bleibt vorbehalten. Sollte das von uns nachgewiesene Objekt bereits bekannt sein, teilen Sie uns dieses bitte unverzüglich mit. Die Weitergabe dieses Exposees an Dritte ohne unsere Zustimmung löst gegebenenfalls Courtage- bzw. Schadensersatzansprüche aus. Im Übrigen gelten die allgemeinen Geschäftsbedingungen für die Rechtsbeziehung zwischen Ihnen und Engel & Völkers EuV Residential Berlin GmbH.'];;;;;178;
