timestamp;obj_regio1;obj_heatingType;obj_telekomTvOffer;obj_cId;obj_newlyConst;obj_balcony;obj_picture;obj_picturecount;obj_pricetrend;obj_telekomUploadSpeed;obj_telekomTrackingGroup;obj_telekomInternetTechnology;obj_yearConstructed;obj_telekomInternetType;obj_pricetrendbuy;obj_scoutId;obj_firingTypes;obj_hasKitchen;obj_ExclusiveExpose;obj_telekomInternetProductName;obj_courtage;geo_bln;obj_cellar;obj_purchasePriceRange;obj_yearConstructedRange;obj_houseNumber;obj_pricetrendrent;obj_livingSpace;geo_krs;obj_zipCode;obj_condition;obj_interiorQual;ga_cd_cxp_historicallisting;obj_telekomDownloadSpeed;obj_parkingSpace;obj_street;obj_lift;obj_telekomInternetUrlMobile;obj_telekomInternetUrl;obj_streetPlain;obj_typeOfFlat;geo_plz;obj_noRooms;obj_assistedLiving;obj_groupnumber;obj_ityp;obj_telekomHdTelephone;geo_land;ga_cd_via;obj_telekomInternet;obj_immotype;obj_rented;obj_floor;obj_telekomInternetServices;obj_telekomInternetProductAvailable;obj_cwId;obj_purchasePrice;ga_cd_application_requirements;obj_noRoomsRange;ga_cd_maillead_default_shown;obj_garden;evt_count_pm_sig;obj_barrierFree;obj_international;obj_regio3;obj_objectnumber;obj_livingSpaceRange;obj_regio2;URL;beschreibung;obj_noParkSpaces;obj_rentSubsidy;obj_energyType;obj_thermalChar;obj_numberOfFloors;ga_cd_via_qualified;obj_galleryAd;obj_energyEfficiencyClass;obj_telekomHybridUploadSpeed;obj_telekomHybridDownloadSpeed;obj_usableArea;obj_lastRefurbish
2020-05-11 12:49:38.919997;Berlin;district_heating;ONE_YEAR_FREE;97549;n;y;https://pictures.immobilienscout24.de/listings/93db4f2d-9d40-4bde-a31b-76741705237b-1296938899.jpg/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;6;11.49;40 MBit/s;telekom_layer_magenta_l;über VDSL;1926;REGULAR;11.49;111719944;no_information;n;false;MagentaZuhause L;y;Berlin;n;7;1;18 A;6.07;83.5;Berlin;12157;no_information;no_information;false;100 MBit/s;no_information;"Sch&ouml;nhauser Stra&szlig;e";n;https://padlock.link/ioml;https://padlock.link/ml;Schönhauser_Straße;apartment;12157;3;n;0;2,active;true;Deutschland;top;100 MBit/s;wohnung_kauf;y;1;web,email,bank,music,dl-ul,game,sd,mltstr,hd,fast-ul-dl;true;001.97549;389000;profile0;3;true;n;showqualicontactform;n;n;Steglitz_Steglitz;Schönhauser18-4;4;Berlin;/expose/111719944;['Der denkmalgeschützte Altbau ist gepflegt.', '- Loggia\n- Bad mit Fenster\n- vermietet\n- 1. Obergeschoss', 'Unweit vom Objekt befindet sich der Insulaner mit mehreren Freizeitangeboten, der Walther-Schreiber-Platz und die Schloßstraße die mit allem ausgestattet ist was die Shoppingwelt zu bieten hat.\nIn der unmittelbaren Umgebung gibt es Schulen und auch zur Uni ist es nicht weit.', 'Die monatliche Nettokaltmiete beträgt 628,06 €.'];;;;;;;;;;;;
2020-05-11 12:49:39.251956;Berlin;central_heating;ONE_YEAR_FREE;17174552;n;y;https://pictures.immobilienscout24.de/listings/4c084e6c-d93d-419c-89f5-036a473073c7-1361062819.jpg/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;5;12.86;40 MBit/s;telekom_layer_magenta_l;über VDSL;1967;REGULAR;12.86;111659596;gas;n;true;MagentaZuhause L;n;Berlin;n;5;2;no_information;6.82;70.28;Berlin;13409;well_kept;no_information;false;100 MBit/s;no_information;no_information;n;https://padlock.link/ioml;https://padlock.link/ml;no_information;apartment;13409;3;n;5;2,active;true;Deutschland;standard;100 MBit/s;wohnung_kauf;y;1;web,email,bank,music,dl-ul,game,sd,mltstr,hd,fast-ul-dl;true;002.01007947300;215000;profile0;3;true;n;showqualicontactform;n;n;Reinickendorf_Reinickendorf;498946;3;Berlin;/expose/111659596;"['PROVISIONSFREI ! \r\n\r\nDie 20 Wohneinheiten setzen sich aus 2- und 3-Zimmer-Wohnungen zusammen. Alle Wohnungen verfügen über eine Loggia und ein Kellerabteil. Die Wohnungen sind zwischen 58 m2 und 83 m2 groß und bieten Paaren und Familien viel Platz. Der Bezirk Reinickendorf soll zwischen 2015 und 2030 laut Bevölkerungsprognosen um 9,4 % wachsen – und liegt damit sogar über dem Wert, der für Gesamt-Berlin vorausgesagt wird. Insbesondere Paare, junge Familien aber auch Senioren interessieren sich für den von Wäldern und Gewässern geprägten Bezirk. Wo urig auf modern und Alt-Berliner auf Kosmopolit trifft, da ist der Reinickendorfer zu Hause. Aber nicht nur Letzterer liebt seinen Bezirk. Berliner aus allen Teilen der Stadt zieht es regelmäßig in den schönen Nordosten, wo viel Natur mit allerlei Freizeitmöglichkeiten lockt.\r\n\r\nDie 2–3-Zimmer-Wohnungen in der Reginhardstraße bieten das, was diese Zielgruppen sich wünschen:\r\nRuhiges Wohnen mit guter Infrastruktur und vielen Naherholungsangeboten. Hier lohnt es sich, zu investieren!', '• Baujahr 1967 bzw. 1992 \r\n• 3-Zimmer-Wohnungen\r\n\n• Ca. 70,28 m²\r\n• Loggia\r\n\n• Keller\n\r\n• Außenstellplätze (optional)', 'Dinge des täglichen Bedarfs sind hier schnell besorgt: Supermärkte wie Rewe, Edeka und Penny liegen in der Nachbarschaft und Bankfilialen, Ärzte, Apotheken, Drogeriemärkte uvm. finden sich an der Residenzstraße, fußläufig in zehn Minuten erreichbar. Auch Kitas, Grund- und Oberschulen (wie z. B. das Europäische Gymnasium Bertha-von-Suttner) befinden sich in der unmittelbaren Umgebung.\r\n\r\nAuch mit der Anbindung an den öffentlichen Nahverkehr kann die Lage punkten: zu den U-Bahn-Stationen ""Residenzstraße"" und ""Franz-Neumann-Platz"" läuft man lediglich ca. 10 Minuten, und mit der U8 ist der Alexanderplatz in 13 Minuten erreicht. Die S-Bahn-Station ""Schönholz"" ist zehn Gehminuten entfernt – die S1 bringt einen in 20 Minuten zum Potsdamer Platz, und mit den Pendlerbahnen ist jede Arbeitsstelle nur einen Katzensprung entfernt.']";;;energy_consumption;127;4;;disabled;;;;;
2020-05-11 12:49:39.619418;Berlin;;ONE_YEAR_FREE;16273579;n;y;https://pictures.immobilienscout24.de/listings/bb045e8c-757c-4973-8853-0ae297bd05c3-1324977322.jpg/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;19;10.81;40 MBit/s;telekom_layer_magenta_l;über VDSL;1910;REGULAR;10.81;111643756;gas;n;false;MagentaZuhause L;y;Berlin;n;8;1;no_information;6.01;84.7;Berlin;12161;no_information;no_information;false;100 MBit/s;no_information;no_information;n;https://padlock.link/ioml;https://padlock.link/ml;no_information;apartment;12161;3;n;;2,active;true;Deutschland;standard;100 MBit/s;wohnung_kauf;y;;web,email,bank,music,dl-ul,game,sd,mltstr,hd,fast-ul-dl;true;001.15952887;459000;profile0;3;true;n;;n;n;Friedenau_Schöneberg;361-09;4;Berlin;/expose/111643756;['Diese gut vermietete Wohnung befindet sich in einem sehr schönen, liebevoll und großzügig gestalteten Altbau. Es handelt sich um ein Baudenkmal.', 'Die gut geschnittene Wohnung verfügt über ein Wohnzimmer mit Balkon und zwei Schlafzimmer sowie Küche und Bad. Alle Räume - auch Küche und Bad - sind natürlich belichtet und belüftet.', 'Die Rheingaustraße ist eine ruhige Nebenstraße ohne Durchgangsverkehr. Das gesamte Umfeld im Bereich zwischen Breitenbachplatz und Friedrich-Wilhelm-Platz ist geprägt von sehr schönen Stilaltbauten.', 'Mit dem Mieter ist eine Nettokaltmiete von € 10,04 pro m², entsprechend einer monatlichen Miete von € 850,00, vereinbart. Die monatlichen Vorauszahlungen für die Betriebskosten sind € 125,00, das Wohngeld beträgt € 186,69. \n\nBitte beachten Sie, dass es sich um eine vermietete Wohnung handelt. Daher veröffentlichen wir hier keine Bilder vom Inneren der Wohnung. Eine Besichtigung ist nach Abstimmung mit dem Mieter möglich.\n\nAlle Angaben beruhen auf den Auskünften des Eigentümers, wir übernehmen dafür keine Gewähr. Zwischenverkauf / Änderung / Irrtum vorbehalten.'];;186.69;;;;;;;;;;
2020-05-11 12:49:40.024597;Berlin;self_contained_central_heating;ONE_YEAR_FREE;1230634;n;y;https://pictures.immobilienscout24.de/listings/84aa28f7-629f-4715-9bcc-5cd8e7226d34-1348469150.jpg/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;15;10.44;40 MBit/s;telekom_layer_magenta_l;über VDSL;1905;REGULAR;10.44;111738451;gas;n;false;MagentaZuhause L;y;Berlin;y;8;1;no_information;7.11;106.47;Berlin;13187;well_kept;no_information;false;100 MBit/s;no_information;no_information;y;https://padlock.link/ioml;https://padlock.link/ml;no_information;apartment;13187;3;n;;2,active;true;Deutschland;standard;100 MBit/s;wohnung_kauf;y;3;web,email,bank,music,dl-ul,game,sd,mltstr,hd,fast-ul-dl;true;001.1230634;479000;profile0;3;true;n;showqualicontactform;n;n;Pankow_Pankow;5261;5;Berlin;/expose/111738451;['Diese helle repräsentative 3-Zimmerwohnung befindet sich in einer schönen 1905 erbauten Gründerzeitvilla. Zwei Zimmer sind mit Flügeltüren miteinander verbunden. Der Erker und  der große Balkon mit Blick ins Grüne laden zum Verweilen ein.\r\nDer Altbau überzeugt durch hochwertige Elemente wie Stuckverzierungen, Parkettfußböden, Holzflügeltüren und Kassettendoppelfenster.\r\nAuch das Treppenhaus und der begrünte Innenhof wurden gut gepflegt und sind in einem hervorragenden Zustand. Die Deckenhöhe liegt bei 3,40 m. \r\n\r\nDaten zur Vermietung:\r\nMietbeginn 01.01.1998\r\nAktuelle Nettokaltmiete pro Monat 611,86 €\r\nJahresnettokaltmiete 7342,32 €\r\nRendite 1,53%\r\nTeilungserklärung 03.07.2012', 'Für eine Besichtigung stehen wir gern zur Verfügung. Alternativ haben wir eine Vielzahl an Dachrohlingen im  Angebot. Fragen Sie uns, wenn für Sie ein Dachgeschossausbau interessant ist! Wir beraten Sie gern!'];;265;energy_required;102;;;;;;;;
2020-05-11 12:49:40.329792;Berlin;central_heating;ONE_YEAR_FREE;17069422;n;y;https://pictures.immobilienscout24.de/listings/1ddbbaa7-1b65-41c4-8125-f7b0a7903761-1299603240.jpeg/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;1;11.24;40 MBit/s;telekom_layer_magenta_l;über VDSL;1938;REGULAR;11.24;111703681;no_information;y;false;MagentaZuhause L;y;Berlin;n;6;1;no_information;6.2;49;Berlin;10707;no_information;no_information;false;100 MBit/s;no_information;no_information;n;https://padlock.link/ioml;https://padlock.link/ml;no_information;apartment;10707;2;n;;2,active;true;Deutschland;standard;100 MBit/s;wohnung_kauf;n;0;web,email,bank,music,dl-ul,game,sd,mltstr,hd,fast-ul-dl;true;002.01007821175;255000;profile0;2;true;n;;n;n;Wilmersdorf_Wilmersdorf;ISDUS12;2;Berlin;/expose/111703681;['Im Jahre 1938 errichteter fünfgeschossiger Neubau befindet sich die 2 Zimmer-Wohnung mit Balkon und den Blick ins Grüne. Die Wohnung befindet sich im  Hochparterre, geht allerdings zum Innenhof raus. Küche und Badezimmer gehen zur Strasse raus und haben eingebaute ins Fassade Rollladen. Wohnzimmer und Schlafzimmer mit Balkon sind zum Süden ausgerichtet und haben freien Blick ins grüne Garten. Im Garten können Sie bei sonnigen Tagen entspannen oder mit Freunden grillen. Alle Fenster und Balkon haben hochwertige ins Fassade eingebaute Rollladen, das dient als zusätzliche Sicherheit, insbesondere wenn man verreist.. Die Wohnung wird komplett renoviert zum Kauf angeboten.   Weitere Fotos und eine Besichtigung erhalten Sie sehr gerne auf Ihre Anfrage!', 'Die Wohnung liegt in der ruhigen Strasse unweit von Olivaer Platz entfernt. Fehrberliner Platz mit dem Park ist auch fast um die Ecke. Der U-Bahn Adenauer Platz ist innerhalb 10 Minuten zu Fuß erreichbar.\nDie Geschäfte für den täglichen Bedarf, sowie Schulen, Kitas und Ärzte befinden sich in unmittelbarer Umgebung. Der Stadtring ist wenige Autominuten entfernt. Die Anbindung an den öffentlichen Nahverkehr ist durch Busse und den S-Bahnhof Charlottenburg als gut zu bezeichnen.'];;185;no_information;;;;;;;;;
2020-05-11 12:49:40.690287;Berlin;central_heating;ONE_YEAR_FREE;16677860;n;y;https://pictures.immobilienscout24.de/listings/86a318b7-0fe0-4b5e-958c-f057a9beabc2-1296919877.jpg/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;9;10.81;40 MBit/s;telekom_layer_magenta_l;über VDSL;1910;REGULAR;10.81;111718572;no_information;n;false;MagentaZuhause L;y;Berlin;n;7;1;19;6.01;86.2;Berlin;12161;well_kept;no_information;false;100 MBit/s;no_information;"Rheingaustra&szlig;e";n;https://padlock.link/ioml;https://padlock.link/ml;Rheingaustraße;apartment;12161;3;n;1;2,active;true;Deutschland;top;100 MBit/s;wohnung_kauf;y;3;web,email,bank,music,dl-ul,game,sd,mltstr,hd,fast-ul-dl;true;009.b91b88e3-9ba2-49d7-bfd5-e0e1ba0ca04e;379000;profile0;3;true;n;showqualicontactform;n;n;Friedenau_Schöneberg;B10013/WE12;4;Berlin;/expose/111718572;['Es handelt sich hierbei um eine vermietete ca. 86m² große Dreizimmerwohnung im 3. Obergeschoss des Vorderhauses. Sie ist Teil eines Wohnhauses und überzeugt mit einem komfortablen Schnitt.\n\nBereits beim Betreten der Wohnung lässt sich feststellen, dass es sich hierbei um eine geräumige Wohnung handelt, die mit Ihrem Altbaucharmé besticht. Vom Eingangsbereich gelangt man zur Rechten in das tagesbelichtete Wannenbad. Neben befindet sich der Küchenbereich, der über eine zusätzliche Speisekammer verfügt. Gegenüber führt der Flur in das erste Zimmer, das über einen direkten Zugang zum Balkon verfügt. Die beiden übrigen Schlafzimmer sind ebenfalls separat vom Flur begehbar.', 'Berlin-Friedenau: \n\nZwischen Schöneberg und Steglitz zählt der Bezirk Friedenau für den wohlhabenden und liberal-intellektuellen Wohnungssuchenden bisweilen zu den begehrtesten Wohnlagen Westberlins. Diese Gegend lädt aufgrund seines entspannten Lebensstils und der zahlreich vorhandenen Kultur-und Freizeitmöglichkeiten zum Wohlfühlen ein. \n\nDie Fregestraße ist eine Abzweigung der Hauptstraße, welche sowohl eine optimale Anbindung in den Norden- als auch in den Süden Berlins verspricht. Diese wird einerseits durch die naheliegende Stadtautobahn und andererseits durch den fußläufig zu erreichenden U-Bahnhöfe Friedrich-Wilhelm-Platz, bzw. Rüdesheimer Platzunterstützt.\n\nDie Anwohner und Gäste können unmittelbar die Bedürfnisse des alltäglichen Lebens befriedigen, sich gleichzeitig in zahlreichen Cafés und Restaurants entspannen oder durch die knapp 150 Meter entfernten Ceciliengärten flanieren. \nAußerdem bietet der zweiminütig entfernte Breslauer Platz, direkt vor dem Theater Morgenstern, einen zentralen Treffpunkt der Nachbarschaft, auf dem ein wöchentlich stattfindender Markt zum Einkaufen und stöbern verführt.', 'Die im Exposé angegebene Miete (385EUR) ist die Bruttomiete. Die Nettokaltmiete beträgt 305,28 EUR.\n\nDie Wohnung ist seit 2008 vermietet und somit als vermietete Kapitalanlage geeignet.'];;186.69;energy_consumption;87.5;4;;;;;;;
2020-05-11 12:49:41.015825;Berlin;central_heating;ONE_YEAR_FREE;16481091;n;y;https://pictures.immobilienscout24.de/listings/e3a0f093-b418-40a0-85c6-c04cdfdb8d0c-1343891677.jpg/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;18;11.35;10 MBit/s;telekom_layer_magenta_m;über VDSL;1900;REGULAR;11.35;111741879;gas;n;false;MagentaZuhause M;y;Berlin;y;9;1;53;7.53;90;Berlin;10245;fully_renovated;no_information;false;50 MBit/s;no_information;"Corinthstra&szlig;e";y;https://padlock.link/iomm;https://padlock.link/mm;Corinthstraße;apartment;10245;3;n;;2,active;true;Deutschland;top;50 MBit/s;wohnung_kauf;n;3;web,email,bank,music,dl-ul,game,sd,mltstr,hd,fast-ul-dl;true;001.16100359;529000;profile0;3;true;y;showqualicontactform;n;n;Friedrichshain_Friedrichshain;5322;4;Berlin;/expose/111741879;['Das Haus in der Corinthstr.53 wurde im Jahr 1900 erbaut und besteht aus 29 Wohnungen. Der größte Teil ist vermietet und ein paar Wohnungen sind bezugsfrei. Heizung und Warmwasser laufen über eine Gaszentralheizung. Die Fassaden und die Hausflure werden neu gestrichen und die Wohnungen im Hinterhaus bekommen Balkone angebaut. Das Vorderhaus hat bereits Balkone. Die Einheiten sind zwischen 25m2 und 142m2 groß und haben zwischen 1 und 5 Zimmern.Benannt ist sie seit dem 31. Mai 1951 nach dem Maler Lovis Corinth (1858-1925). Corinth war Vorstand der Künstlergruppe Berliner Secession und gilt als einer der bedeutendsten Vertreter des deutschen Impressionismus. Vom 23. August 1902 bis zur Umbenennung hieß sie Goßlerstraße, nach dem preußischen Ministerialbeamten Gustav Konrad Heinrich von Goßler (1838-1902).', '- Die Wohnung wird gerade saniert\n- Fahrstuhl wird angebaut\n- Parkettboden\n- Gespachtelte Wände\n- Friedrichshain\n- 3. Obergeschoss\n- Fassaden und Hausflure werden gerade neu gestrichen\n- Innenhof mit Fahrradabstellplätzen\n- Gaszentralheizung\n- Wannenbad\n- Bezugsfrei\n- Gemeinschaftsgarten im 2. Hof wird gerade erneuert\n- Balkon (wird angebaut)', 'Im Bezirk Friedrichshain, in einer ruhigen Seitenstraße gelegen, befindet sich die Corinthstr.53. Ob Joggen an der Spree, Erholung auf einer der weitläufigen Grünflächen oder Familienausflüge zu einer der vielen Spiel- und Sportplätze – in dieser beliebten Gegend kommen sowohl Groß und Klein auf ihre Kosten. Auch das nähere Umfeld bietet neben einer guten Nahversorgung mit einladenden Cafés und Restaurants ein abwechslungsreiches Angebot und ist bei jungen Berlinern wie bei alteingesessenen Anwohnern gleichermaßen beliebt. Mehrere Schulen und Kindergärten machen die Lage ebenfalls sehr familienfreundlich.Angesichts vieler Cafés, Restaurants, Boutiquen undGalerien sowie der Möglichkeit alle Annehmlichkeitendes täglichen Bedarfs fußläufig zu erreichen machendiesen Bezirk zu einer immer beliebter werdendenWohngegend.', 'Haftungsausschluss: Alle Angaben und Darstellungen in dieser Unterlage beruhen auf Angaben des Auftraggebers und wurden mit größter Sorgfalt und so vollständig wie möglich zusammengestellt. Gleichwohl kann das Vorhandensein von Fehlern nicht ausgeschlossen werden. Die Angaben erfolgen daher ohne jede Gewähr. Diese Unterlage dient der Information und stellt kein vertragliches Angebot dar. Soweit Grundrissgraphiken, Maßangaben und Einrichtungen enthalten sind, dienen diese Einrichtungen einem Beispielcharakter und sind nicht im Kaufpreis mit inbegriffen, weiter wird auch für diese jegliche Haftung ausgeschlossen. Ebenso weisen wir darauf hin, dass die Grundrissgraphiken nicht immer maßstabsgetreu sind. Eine Haftung für zukünftige allgemeine wirtschaftliche Entwicklungen, gegenwärtige Immobilienmarkteinschätzungen und zukünftige Immobilienmarktentwicklungen, Änderungen der Gesetzeslage, der Rechtsprechung sowie generell eine Garantie für den Eintritt der in der Unterlage angenommenen, wirtschaftlichen Ergebnisse kann nicht übernommen werden. Auf den baualtersbedingten Zustand wird hingewiesen. Diese Unterlage und die darin enthaltenen Informationen sind ausschließlich für den jeweiligen Empfänger bestimmt. Die unbefugte Weitergabe an Dritte ist untersagt. Die unbefugte Weitergabe der Objektinformationen und das Anbieten des Objektes an bzw. durch andere werden zivil- und strafrechtlich verfolgt. Kaufverhandlungen sind ausschließlich über die Firma Sebastian Faber Immobilien, An der Tränke 54, in 13589 Berlin bzw. deren Beauftragten zu führen. Besichtigungen sind jederzeit, jedoch nur nach vorheriger Terminabsprache möglich. Änderungen und Zwischenverkauf vorbehalten.'];;255.39;energy_consumption;137.4;5;;;;;;90;
2020-05-11 12:49:41.321983;Berlin;gas_heating;ONE_YEAR_FREE;362872;n;n;https://pictures.immobilienscout24.de/listings/f88bbf52-9741-4e98-80f4-20fb972f6456-1346519568.jpg/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;10;11.35;40 MBit/s;telekom_layer_magenta_l;über VDSL;1901;REGULAR;11.35;111758112;gas;n;true;MagentaZuhause L;y;Berlin;n;5;1;54;7.53;47.94;Berlin;10249;fully_renovated;no_information;false;100 MBit/s;no_information;"Ebertystra&szlig;e";n;https://padlock.link/ioml;https://padlock.link/ml;Ebertystraße;no_information;10249;1;n;;2,active;true;Deutschland;schaufenster;100 MBit/s;wohnung_kauf;y;;web,email,bank,music,dl-ul,game,sd,mltstr,hd,fast-ul-dl;true;001.362872;221200;profile0;1;true;n;showqualicontactform;n;n;Friedrichshain_Friedrichshain;3144/WE2;2;Berlin;/expose/111758112;['Dank der abgeschlossenen Renovierungsarbeiten profitiert der 4-geschossige Altbau aus dem Jahr 1901 von einer umfassenden Aufwertung: die Fassade hat einen neuen Anstrich erhalten, die Holzfenster als auch die Treppenhäuser inklusive der Wand- und Deckenleuchten sowie der Eingangstüren wurden überarbeitet und die Außenanlagen wurden umgestaltet. So wurden u.a. Fahrradstellplätze in das Außenkonzept integriert. Abschließend wurden Balkone im Hinterhaus angebracht.\n\nDie Wohneinheit befindet sich im Erdgeschoss des Vorderhauses und ist aufgrund ihres kompakten Grundrisses vor allem für Singles attraktiv. Das Tageslichtbad mit Badewanne und die geräumige Küche mit Blick in den Innenhof sorgen für Wohlfühlkomfort, das großzügige Zimmer bietet Platz zum Wohnen und Schlafen.', 'Mehrfamilienhaus aus dem Jahr 1901\nRenovierung des Gemeinschaftseigentums\ngespachtelte Wände \nTageslichtbad mit Badewanne\nFahrradstellplatz\n', 'Im Norden von Friedrichshain, in einer ruhigen Seitenstraße der Landsberger Allee gelegen, befindet sich das Objekt nur unweit des gleichnamigen Volksparks entfernt. Ob Joggen im Park, Erholung auf einer der weitläufigen Grünflächen oder Familienausflüge zu einer der vielen Spiel- und Sportplätze – in dieser beliebten Freizeitoase kommen sowohl Groß und Klein auf ihre Kosten. Auch das nähere Umfeld bietet neben einer guten Nahversorgung mit einladenden Cafés und Restaurants ein abwechslungsreiches Angebot und ist bei jungen Berlinern wie bei Alteingesessenen Anwohnern gleichermaßen beliebt. Dank der exzellenten Verkehrsanbindung über Tram und S-Bahn (Ringbahn Landsberger Allee) sind die pulsierenden Kieze der Stadt schnell erreicht. Mit dem Velodrom – einer der größten Veranstaltungshallen Berlins mit Schwimmhalle und Radrennbahn – sowie dem Freiluftkino Friedrichshain befinden sich zudem zwei beliebte Attraktionen in der Nähe, die eine vielseitige Freizeitgestaltung ermöglichen. Mehrere Schulen und Kindergärten sowie ein Spiel- und Sportplatz machen die Lage ebenfalls sehr familienfreundlich. '];;128.69;energy_required;149.2;;true;disabled;E;;;;
2020-05-11 12:49:41.644824;Berlin;central_heating;ONE_YEAR_FREE;463515;n;y;https://pictures.immobilienscout24.de/listings/ddfe1511-b436-4b3c-a8c3-134c0706ccf5-1343073784.jpg/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;12;7.75;40 MBit/s;telekom_layer_magenta_l;über VDSL;1976;REGULAR;7.75;111694264;oil;y;false;MagentaZuhause L;y;Berlin;y;10;3;no_information;3.57;95;Berlin;14193;well_kept;sophisticated;false;100 MBit/s;garage;no_information;n;https://padlock.link/ioml;https://padlock.link/ml;no_information;apartment;14193;3;n;4;2,active;true;Deutschland;top;100 MBit/s;wohnung_kauf;n;1;web,email,bank,music,dl-ul,game,sd,mltstr,hd,fast-ul-dl;true;001.463515;949000;profile0;3;true;y;showqualicontactform;n;n;Grunewald_Wilmersdorf;111694264;4;Berlin;/expose/111694264;"['Die Wohnung befindet sich in einem zwei geschossigem Mehrparteienhaus im I. Obergeschoß. \n\nGepflegte, sanierte 2 - 3 Zimmer Wohnung mit Essecke, Einbauküche, Balkon / große Terrasse, Eichenparkett, großes gefliestes Wannenbad mit Dusche und WC, Gäste WC, Diele. \n\nDie Wohnung eignet sich ideal für zwei Personen. \n\nZur Wohnung gehört eine Garage. \n\nDer tagesbelichtete Souterrain gehört mit ca. 120,00 m² als Hobby - bzw. und Kellerfläche deklariert, zur Wohnung dazu und wurde als Büro genutzt; kann als stilles Gewerbe ohne Publikumsverkehr vermietet werden. Die Deckenhöhe beträgt ca. 2,40 m, helle Räumlichkeiten, Einbauküche neues, gefliestes Bad.', 'Parkett, gefliestes Bad, gefliestes Gäste-WC, Terrasse / Balkon, Einbauküche mit Eßplatz, Garten, \nSchwimmbad\nGarage', 'Rosenecknah, dicht Blaus-Weiss-Tennisclub, Bus, Einkaufsmöglichkeiten, Grunewald, Schulen und Kitas sind in fußläufiger Nähe erreichbar; nur wenige Fahrminuten bis zum Halensee', 'Besichtigung : Sonntag, den 22.03., 11.30h!\nFrau Natalia Perazic 0172 396 53 33']";1;930;energy_required;205;2;;;;;;120;2014
2020-05-11 12:49:41.990664;Berlin;district_heating;ONE_YEAR_FREE;97549;n;n;https://pictures.immobilienscout24.de/listings/a2765905-57e1-4c80-9fdf-6f6b8b39d2f1-1296957508.jpg/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;6;11.49;40 MBit/s;telekom_layer_magenta_l;über VDSL;1926;REGULAR;11.49;111721307;no_information;n;false;MagentaZuhause L;y;Berlin;n;7;1;18 A;6.07;74;Berlin;12157;no_information;no_information;false;100 MBit/s;no_information;"Sch&ouml;nhauser Stra&szlig;e";n;https://padlock.link/ioml;https://padlock.link/ml;Schönhauser_Straße;apartment;12157;3;n;0;2,active;true;Deutschland;top;100 MBit/s;wohnung_kauf;y;1;web,email,bank,music,dl-ul,game,sd,mltstr,hd,fast-ul-dl;true;001.97549;329000;profile0;3;true;n;showqualicontactform;n;n;Steglitz_Steglitz;Schönhauser18-6;3;Berlin;/expose/111721307;['Der denkmalgeschützte Altbau ist gepflegt.', '- Bad mit Fenster\n- vermietet\n- 1. Obergeschoss', 'Unweit vom Objekt befindet sich der Insulaner mit mehreren Freizeitangeboten, der Walther-Schreiber-Platz und die Schloßstraße die mit allem ausgestattet ist was die Shoppingwelt zu bieten hat.\nIn der unmittelbaren Umgebung gibt es Schulen und auch zur Uni ist es nicht weit.', 'Die monatliche Nettokaltmiete beträgt 536,76 €.'];;;;;;;;;;;;
