timestamp;obj_regio1;obj_heatingType;ga_cd_via_qualified;obj_telekomTvOffer;obj_cId;obj_newlyConst;obj_balcony;obj_picture;obj_picturecount;obj_pricetrend;obj_telekomUploadSpeed;obj_telekomTrackingGroup;obj_usableArea;obj_telekomInternetTechnology;obj_yearConstructed;obj_telekomInternetType;obj_galleryAd;obj_pricetrendbuy;obj_scoutId;obj_firingTypes;obj_hasKitchen;obj_ExclusiveExpose;obj_telekomInternetProductName;obj_courtage;geo_bln;obj_cellar;obj_purchasePriceRange;obj_yearConstructedRange;obj_rentSubsidy;obj_houseNumber;obj_energyType;obj_pricetrendrent;obj_livingSpace;geo_krs;obj_zipCode;obj_condition;obj_interiorQual;obj_energyEfficiencyClass;ga_cd_cxp_historicallisting;obj_telekomDownloadSpeed;obj_parkingSpace;obj_street;obj_lift;obj_telekomInternetUrlMobile;obj_telekomInternetUrl;obj_streetPlain;obj_typeOfFlat;geo_plz;obj_noRooms;obj_thermalChar;obj_assistedLiving;obj_lastRefurbish;obj_ityp;obj_telekomHdTelephone;geo_land;ga_cd_via;obj_telekomInternet;obj_immotype;obj_rented;obj_floor;obj_telekomInternetServices;obj_telekomInternetProductAvailable;obj_cwId;obj_purchasePrice;ga_cd_application_requirements;obj_numberOfFloors;obj_noRoomsRange;ga_cd_maillead_default_shown;obj_garden;obj_barrierFree;obj_international;obj_regio3;obj_objectnumber;obj_livingSpaceRange;obj_regio2;URL;beschreibung;obj_groupnumber;evt_count_pm_sig;obj_noParkSpaces;ga_cd_developer_virtualreality;obj_project_id;obj_nbp;obj_telekomHybridUploadSpeed;obj_telekomHybridDownloadSpeed
2020-05-30 19:30:38.531519;Berlin;;true;ONE_YEAR_FREE;33013;n;y;https://pictures.immobilienscout24.de/listings/2bd7f6e1-f1ff-48de-8141-bfb547329551-1368642312.jpg/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;13;13.06;40 MBit/s;telekom_layer_magenta_l;;über VDSL;1966;REGULAR;disabled;13.06;118277601;oil;n;true;MagentaZuhause L;y;Berlin;y;3;2;201;no_information;;6.49;29.3;Berlin;13403;first_time_use_after_refurbishment;no_information;;false;100 MBit/s;outside;no_information;n;https://padlock.link/ioml;https://padlock.link/ml;no_information;apartment;13403;1;;n;;2,active;true;Deutschland;premium;100 MBit/s;wohnung_kauf;n;2;web,email,bank,music,dl-ul,game,sd,mltstr,hd,fast-ul-dl;true;001.33013;137850;profile0;3;1;true;n;n;n;Reinickendorf_Reinickendorf;186528;1;Berlin;/expose/118277601;['- very well maintained, 3-storey house\n\n- large, green courtyard\n\n- oil central heating (energy certificate will be available soon)\n\n- cellar compartment\n\n- community laundry room\n\n- dedicated parking space in the yard', '- top floor\n\n- apartment was extensively renovated in 2020 (first occupancy after renovation), all electrical, tile and painting work was carried out by specialist companies\n\n- spacious balcony\n\n- very bright living space\n\n- newly laid vinyl design floor\n\n- open kitchen area\n\n- tiled bathroom with new sanitary objects and washing machine connection', '- quiet, but conveniently located side street\n\n- optimal transport links\n\n- approx. 500 to the Kurt-Schumacher-Platz underground station\n\n- numerous shops, daycare centers and schools within walking distance\n\n- very good infrastructure\n\n- not far from Volkspark Rehberge', 'The commission of 7,14% of the purchase price (19% VAT) will be borne by the purchaser  and shall be payable to the BBI Immobilien after completion of the purchase contract.  \n\nWhat`s your property worth? We offer a free value determination of your property conducted by our experts. If you wish, we can handle the professional and promptly sale of your property. \n\nYou can contact us anytime, even on weekends.'];3;showqualicontactform;1;;;;;
2020-05-30 19:30:38.871368;Berlin;central_heating;;ONE_YEAR_FREE;4338188;n;n;https://pictures.immobilienscout24.de/listings/5b0d7238-9b08-48a6-a83c-47dd6a5bfd6d-1368673840.jpg/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;8;11.73;40 MBit/s;telekom_layer_magenta_l;;über VDSL;1910;REGULAR;disabled;11.73;118280082;no_information;n;false;MagentaZuhause L;y;Berlin;n;7;1;;no_information;energy_consumption;5.75;62;Berlin;12167;no_information;no_information;;false;100 MBit/s;no_information;no_information;n;https://padlock.link/ioml;https://padlock.link/ml;no_information;no_information;12167;2;76.8;n;;2,active;true;Deutschland;top;100 MBit/s;wohnung_kauf;n;2;web,email,bank,music,dl-ul,game,sd,mltstr,hd,fast-ul-dl;true;001.4338188;315000;profile0;;2;true;n;n;n;Steglitz_Steglitz;100449;3;Berlin;/expose/118280082;['Sie sind auf der Suche nach Ihrer Traumwohnung in einem der begehrtesten Stadtteile Berlins?\nSie wünschen sich Ruhe und Geborgenheit in einer großartigen Nachbarschaft?\n\nWillkommen in Steglitz!\n\nDiese traumhafte Altbauwohnung lädt Sie ein, Ihre Zukunft zu gestalten.\nKlassisch im Altbaustil finden Sie Echtholzdielen sowie einen alten Kachelofen, der auf seine Reaktivierung wartet.\nDie hochwertige Einbauküche mit Markengeräten integriert sich hervorragend in den Altbaucharme.\nEin modernisiertes Badezimmer mit Fenstern und großzügiger, gefliester Duschkabine rundet Ihr neues Zuhause ab.\nDas schicke Wohnzimmer lädt förmlich zu einem gemütlichen Spieleabend mit Freunden ein.\n\nDer Energieverbrauchsausweis gibt einen Energieverbrauchswert von 76,8 kWh/(m2.a) an, daraus ergibt sich der Energiekennwert C.\nWesentlicher Energieträger ist: Fernwärme\n\nHabe ich Ihr Interesse geweckt? Dann rufen Sie mich am besten noch heute an und vereinbaren Sie einen Besichtigungstermin!\nIch freue mich, von Ihnen zu hören! Michael Mandt, Immosky Berlin', 'Nur wenige Gehminuten entfernt von der Wohnung befindet sich der S-Bahnhof Südende. Nicht weit von der Haustüre entfernt finden Sie den Stadtpark Steglitz der zum Joggen und Radfahren einlädt.\nDie Wohnung liegt in einer ruhigen Seitenstraße. Hier gibt es keinen Großstadtlärm - Tür zu und entspannen.'];;showqualicontactform;;;;;;
2020-05-30 19:30:39.331904;Berlin;no_information;;ONE_YEAR_FREE;174522;n;y;https://pictures.immobilienscout24.de/listings/7a6afde4-5ec7-4cd1-a02f-1f3102e7fe64-1368680615.jpg/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;12;12.24;40 MBit/s;telekom_layer_magenta_l;;über VDSL;1925;REGULAR;disabled;12.24;118280632;district_heating;y;true;MagentaZuhause L;y;Berlin;y;11;1;;no_information;energy_required;6.53;134;Berlin;10777;no_information;no_information;;false;100 MBit/s;underground_garage;no_information;y;https://padlock.link/ioml;https://padlock.link/ml;no_information;apartment;10777;4;97.4;n;;2,active;true;Deutschland;top;100 MBit/s;wohnung_kauf;n;;web,email,bank,music,dl-ul,game,sd,mltstr,hd,fast-ul-dl;true;001.174522;1150000;profile0;;4;true;y;n;n;Schöneberg_Schöneberg;118280632;6;Berlin;/expose/118280632;['Diese exzeptionelle Immobilie bietet eine faszinierende Architektur, ein stilvolles Raumambiente und spezielle komfortable Lebensart.\nDie einstige Schalterhalle des Postamtes aus den 1920ziger Jahren ist unter Denkmalschutz heute eine Imposante Lounge und Bar mit Speiseangebot – ein toller Ort, um Nachbarn kennen zu lernen, ein Fest zu veranstalten oder sich einfach unter Leuten aufzuhalten. Kosmopolitisch zur Citylage passend ist der hotelartige Concierge-Service von 6 bis 22 Uhr, der diverse Dienste anbietet, z.B. Getränke-annahme, Paketservice, Catering, Wäschereinigung, Autopflege und Flughafentransfer. Zudem soll es ein Fitnessstudio geben.\nWohnen ohne Hindernisse, in einem erstaunlichen Haus und charaktervollen Altbauambiente, diese Immobilienempfehlung hat es in sich. Nach der Grundsanierung ist der Ersteinzug In eine frische Wohnung mit ca. 3,10 Meter hohen Raumdecken ein unvergessliches Erlebnis. Die von einem Sachverständigen begleitete Modernisierung 2020 kann sich auch vom ästhetischen Standpunkt sehen lassen: Zum Baustil passende Isolierfenster gemäß EnEV, massive Türen mit dreiteiligen Bändern und stattliches Eichenparkett zeigen eine auffallend hohe Qualität. Absolut modern ist die Einbauküche mit weißen Fronten und schwarzer Granitarbeitsplatte. Zeitgemäß und sachlich sind auch die Bäder in hellem Design mit modischen \ngroßformatigen Fliesen. Historische Qualitäten kombiniert mit modernster Technik, das sind die Zutaten für nachhaltige Werte. Eine harmonische Balance aus alten und neuen Bauelementen verdeutlichen u.a. der Aufzug aus Edelstahl und die effiziente Fernwärme. Komfortables, behagliches und kultiviertes Wohnen findet hier auf einem intelligenten Grundriss statt. Neben einem großzügigen Wohn-, Koch- und Essbereich erfreuen ein geräumiges Schlafzimmer mit Ankleide und Bad en suite, ein Kinderzimmer und ein zweites Bad mit großem Duschbereich.\nIn dem geschichtsträchtigen Bauwerk sind dieser Wohnung ein Kellerraum und ein Pkw-Stellplatz mit Elektroladestation In der Tiefgarage für 50.000,- € extra zugeordnet.\nIn punkto Lage, Architektur, Bau- und Ausstattungsqualität ist diese frappante Wohnung ein besonderes Kaufangebot.', 'Sie möchten den Marktwert Ihrer Immobilie wissen oder Ihre Immobilie verkaufen? Wir sind seit 1995 erfolgreich im Verkauf von Immobilien in Berlin, Potsdam und Umgebung tätig. Unsere exzellenten Eigentümerbewertungen sprechen für sich.\n\nOftmals haben wir schon den richtigen Käufer für Ihre Immobilie in unserer Kartei\nWir sind Bellevue Best Property Agent und Mitglied in den Verbänden IVD & FIABCI\nWir benötigen keinen schriftlichen Alleinauftrag\nKosten entstehen Ihnen bei uns keine\nUnsere Spezialisten stehen Ihnen gerne für ein erstes – für Sie unverbindliches - Gespräch zur Verfügung\n\nWir freuen uns über Ihre Kontaktaufnahme unter einkauf@immoberlin.de oder (030) 895 72 20.\nBitte besuchen Sie auch unsere Website: \nhttps://www.immoberlin.de'];;showqualicontactform;1;;;;;
2020-05-30 19:30:39.862342;Berlin;district_heating;;ONE_YEAR_FREE;661644;n;y;https://pictures.immobilienscout24.de/listings/db8521f3-83ed-44ee-8689-366237bf5368-1368628213.jpg/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;12;11.73;2,4 MBit/s;telekom_layer_magenta_m_hybrid2;57.1;über Hybrid;1932;WITH_HYBRID;disabled;11.73;118240750;district_heating;y;false;MagentaZuhause M Hybrid (2);y;Berlin;y;6;1;183;no_information;;5.75;57.1;Berlin;12169;well_kept;sophisticated;;false;16 MBit/s;no_information;no_information;n;https://padlock.link/mmh2sa;https://padlock.link/mmhy2;no_information;apartment;12169;2;;n;;2,active;true;Deutschland;top;50 MBit/s;wohnung_kauf;n;1;web,email,bank,music,dl-ul,game,sd,mltstr,hd;true;001.661644;265000;profile0;4;2;true;n;n;n;Steglitz_Steglitz;118240750;2;Berlin;/expose/118240750;['Diese sehr großzügige, repräsentative Altneubauwohnung mit herrlichem Grünblick ringsum befindet sich im ersten Obergeschoss einer grundsoliden, umfangreich modernisierten, repräsentativen Eigentumswohnanlage, „um die Ecke“ vom Stadtpark Steglitz.\n\nDie architektonisch sehr ansprechenden und Solidität vermittelnden Baukörper befinden sich auf einem mehrere tausend Quadratmeter großen Grundstück zwischen dem Steglitzer Damm und der Sackgasse Immenweg.\n\nGroße Abstände zwischen den Baukörpern mit über Jahrzehnte etabliertem Baum-, Hecken- und Blumenbewuchs zwischen den Gebäudeteilen vermitteln eine angenehme Großzügigkeit.', '- 2 sonnenhelle Zimmer mit besten Stellflächen\n- Große, essplatzgeeignete Küche (EBK)\n- Modernes Duschbad mit großem Fenster, Hänge-WC, Waschmaschinenplatz\n- Diele mit begehbarem Schrank\n- Südwest-Balkon mit herrlichem Grünblick\n- Großer Kellerraum', 'Verwaltungsbezirk Steglitz-Zehlendorf.\n\nExponierter Standort um die Ecke vom Stadtpark Steglitz und nur wenigen Fahrminuten entfernt von der „Einkaufsmeile Steglitzer Schlossstraße“, dem Botanischen Garten und dem Kurfürstendamm.\n\nÖPNV (Zone B):\n\nBusse X83, 181, 187, 282\nS-Bahn 25 (Südende)', 'Bitte beachten Sie, dass wir nur vollständig ausgefüllte Anfragen mit Namen, Anschrift und Telefonnummer bearbeiten können.\n\nRDM - Seit 1982 Mitglied im Ring Deutscher Makler - Landesverband Berlin-Brandenburg'];;;;;;;10 MBit/s;50 MBit/s
2020-05-30 19:30:40.405696;Berlin;district_heating;;ONE_YEAR_FREE;17476763;n;n;https://pictures.immobilienscout24.de/listings/d61a789a-8702-4416-9c65-de47208c3fa4-1368674321.jpg/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;7;12.24;40 MBit/s;telekom_layer_magenta_l;;über VDSL;1900;REGULAR;;12.24;118280074;district_heating;n;false;MagentaZuhause L;y;Berlin;n;7;1;260;no_information;energy_consumption;6.53;67;Berlin;10827;mint_condition;no_information;NO_INFORMATION;false;100 MBit/s;no_information;no_information;n;https://padlock.link/ioml;https://padlock.link/ml;no_information;apartment;10827;2;115;n;;2,active;true;Deutschland;top;100 MBit/s;wohnung_kauf;n;2;web,email,bank,music,dl-ul,game,sd,mltstr,hd,fast-ul-dl;true;009.2f31766d-95e4-4ffa-a307-2f0bd139b84e;309000;profile0;6;2;true;n;n;n;Schöneberg_Schöneberg;118280074;3;Berlin;/expose/118280074;['✓ Altbaucharme\n✓ hohe Decken\n✓ Alle Räume sind tageslichtdurchflutet\n✓ Zentrale Lage\n✓ frei werdend (6 Monate nach Eigentumswechsel)\n✓ Lebensqualität pur\n✓ Einbauküche', '✓ Nähe Rathaus Schöneberg \n✓ Exzellente Lage, verkehrsgünstig\n✓ kurze Wege zu den öffentlichen Verkehrsmittel\n✓ kulturelle Vielfältigkeit\n✓ Wochenmärkte in der Nähe\n✓ Kulinarische Hochburg um die Ecke in der Hauptstraße', 'Die Angaben sind ohne Gewähr und basieren auf Informationen, die uns vom Eigentümer zur Verfügung gestellt wurden. Wir übernehmen keine Gewähr für die Vollständigkeit, Richtigkeit und Aktualität dieser Angaben.'];1;showqualicontactform;;;;;;
2020-05-30 19:30:40.788263;Berlin;district_heating;;;13757876;n;y;https://pictures.immobilienscout24.de/listings/b0510485-42cf-4ed2-8c3d-f191f2c7c819-1368637161.jpg/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;21;10.64;;;;;2018;;disabled;10.64;118276868;no_information;n;false;;n;Berlin;y;8;9;250;135;energy_required;6.15;71.51;Berlin;13086;no_information;sophisticated;C;false;;underground_garage;"Charlottenburger Stra&szlig;e";y;;;Charlottenburger_Straße;maisonette;13086;2;87;n;;2,active;;Deutschland;top;;wohnung_kauf;n;0;;false;001.13757876;430000;profile0;;2;true;y;n;n;Weißensee_Weißensee;665;3;Berlin;/expose/118276868;['In der Charlottenburger Straße 135–138 entstehen 45 Eigentumswohnungen.\n\nEin Ensemble von fünf Häusern mit einer klaren, hellen Fassade. Die unterschiedlichen Höhen der Gebäude spiegeln die Individualität der Menschen wider, die sie bewohnen. Die Architektur von hkt – die architekten steht für Vielfalt und ein harmonisches Ganzes. Denn zu Berlin passt vieles – aber keine Beliebigkeit. Dank der zahlreichen unterschiedlichen Wohnungstypen findet hier jeder seine passende Lieblingswohnung.', 'Rund um die Charlottenburger Straße findet man sie noch, eine intakte Infrastruktur mit allem, was man fürs tägliche Leben braucht: Kitas, Schulen, Ärzte und Einzelhandel ebenso wie traditionelle Werkstätten, versteckte Gewerbehöfe, nette Cafés und Delis. Hier ist man noch unter sich und genießt die entspannte Atmosphäre im Kiez. Sport- und Freizeitangebote gibt es in der unmittelbaren Umgebung. Auch kulturell wird einiges geboten: Die Brotfabrik versammelt Kino, Bühne, Galerie, Literatur, Kneipe und Atelier unter einem Dach. Und das ehemalige Stummfilmkino Delphi wurde erst im letzten Jahr nach aufwendiger Sanierung als Veranstaltungsort für Kunst und Kultur wieder entdeckt.', 'Liebe Interessenten,\n\nDie PRIMUS ist trotz Covid-19 Pandemie für Sie uneingeschränkt da! Wie gewohnt erreichen Sie uns per E-Mail und Telefon. Videoberatungen und virtuelle Wohnungsbegehungen sind selbstverständlich auch möglich. Kommen Sie gerne mit Ihren Fragen und Anliegen zu unseren Projekten auf uns zu. Persönliche Besichtigungen und Beurkundungen finden unter Einhaltung aller Sicherheitsvorkehrungen statt. Außerdem halten wir Sie auf unseren sozialen Netzwerken weiterhin auf dem Laufenden. \n\nWir freuen uns von Ihnen zu hören und bleiben Sie gesund!'];;;;;77060;true;;
2020-05-30 19:30:41.187642;Berlin;gas_heating;;ONE_YEAR_FREE;17336565;n;n;https://pictures.immobilienscout24.de/listings/ad27f8dc-8985-49d8-8907-3bea06887a16-1368638253.jpg/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;7;12.24;40 MBit/s;telekom_layer_magenta_l;;über VDSL;1896;REGULAR;;12.24;118277059;gas;n;false;MagentaZuhause L;y;Berlin;y;10;1;385;no_information;;6.53;134;Berlin;10781;no_information;sophisticated;;false;100 MBit/s;no_information;no_information;n;https://padlock.link/ioml;https://padlock.link/ml;no_information;apartment;10781;5;;n;;2,active;true;Deutschland;top;100 MBit/s;wohnung_kauf;n;1;web,email,bank,music,dl-ul,game,sd,mltstr,hd,fast-ul-dl;true;002.01008088872;895000;profile0;5;5;true;n;n;n;Schöneberg_Schöneberg;1192;6;Berlin;/expose/118277059;['Bei dem angebotenen Objekt handelt es sich um eine 5-Zimmer-Wohnung, gelegen im 1. Obergeschoss eines sehr gepflegten Stuckaltbaus aus dem Jahr 1896.\nDie Wohnung verfügt neben fünf Zimmern auch über zwei Bäder, eine Küche und zwei Balkone. Es gibt zwei Wohnungseingänge, was bei Bedarf eine Aufteilung in zwei separate Wohnungen ermöglicht.\nDie Wohnung befindet sich in einem gepflegten Zustand.', '- zwei Balkone\n- Stuckverzierungen\n- Parkett und Dielen\n- zwei separate Eingänge\n- neue Elektrik (2019)\n- Heizung von 2008', 'Die Wohnung befindet sich in gefragter Lage von Berlin-Schöneberg, nur wenige Schritte vom Winterfeldtplatz entfernt. Der Winterfeldtplatz liegt nicht nur geographisch zwischen dem Szenebezirk Kreuzberg und dem bürgerlichen Wilmersdorf. Mit seinen stilvollen Kneipen, Cafés und Restaurants ist der Platz auch ein lebendiger Ausgeh-Ort. Um die ganz besondere Atmosphäre zu erleben, besucht man am besten den Winterfeldtmarkt am Sonnabend. Es ist der bekannteste und größte Wochenmarkt Berlins. Hier gibt es hochwertiges Obst und Gemüse sowie Blumen, Käse, Hausrat und Kleidung zu kaufen. In direkter Umgebung befinden sich auch alle wichtigen Einkaufsmöglichkeiten und Dienstleistungen des täglichen Bedarfs sowie Schulen, Kitas und ärztliche Versorgung. Die U-Bahn und Busverbindungen sind fußläufig erreichbar. Die Wohnung ist 15 Gehminuten vom KaDeWe entfernt. Erholungs- und Freizeitmöglichkeiten findet man im Volkspark Wilmersdorf oder im Park am Gleisdreieck, nur wenige Fahrradminuten entfernt.'];;showqualicontactform;;;;;;
2020-05-30 19:30:41.590743;Berlin;;true;ONE_YEAR_FREE;33013;n;y;https://pictures.immobilienscout24.de/listings/022a33aa-df5b-438c-a0c9-af8773370a9e-1368627498.jpg/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;23;12.24;40 MBit/s;telekom_layer_magenta_l;;über VDSL;1974;REGULAR;disabled;12.24;118275836;oil;y;true;MagentaZuhause L;y;Berlin;y;7;3;356;no_information;energy_consumption;6.53;77;Berlin;12157;well_kept;no_information;;false;100 MBit/s;no_information;no_information;y;https://padlock.link/ioml;https://padlock.link/ml;no_information;raised_ground_floor;12157;3;140.36;n;;2,active;true;Deutschland;schaufenster;100 MBit/s;wohnung_kauf;n;1;web,email,bank,music,dl-ul,game,sd,mltstr,hd,fast-ul-dl;true;001.33013;339000;profile0;6;3;true;n;n;n;Schöneberg_Schöneberg;186527;3;Berlin;/expose/118275836;"[""- well-kept, 6-storey residential building\n\n- large courtyard with playground\n\n- as part of the noise abatement measure BAB 100 / A103, the WEG noise protection measures are financed in the amount of 75%, the remaining amount is taken from the maintenance reserve\n\n- new soundproof windows will be built. Ventilation (silence mode) will be possible in the living room and in children's room; The decision has already been taken and the implementation of the measures for spring / summer 2020 is planned\n\n- cellar compartment\n\n- free parking for residents"", '- spacious balcony\n\n- living room and the two corridors are covered with industrial (designer) vinyl tiles\n\n- fitted kitchen with modern appliances, e.g. Induction cooker\n\n- spacious, tiled bathroom with shower and washing machine connection', '- in the Friedenau artists\' quarter\n\n- central location with optimal transport links by bus, train and the nearby city motorway\n\n- at the Friedenau S-Bahn station\n\n- shopping possibilities within walking distance\n\n- Walther-Schreiber-Platz with the beginning of the shopping street ""Schloßstr."" can be reached in about 1 km\n\n- kindergarten and several schools in the immediate vicinity\n\n- very good infrastructure', 'The commission of 7,14% of the purchase price (19% VAT) will be borne by the purchaser  and shall be payable to the BBI Immobilien after completion of the purchase contract.  \n\nWhat`s your property worth? We offer a free value determination of your property conducted by our experts. If you wish, we can handle the professional and promptly sale of your property. \n\nYou can contact us anytime, even on weekends.']";3;showqualicontactform;;true;;;;
2020-05-30 19:30:41.921232;Berlin;district_heating;;ONE_YEAR_FREE;15681940;n;y;https://pictures.immobilienscout24.de/listings/543a3ae7-f421-42ea-800a-b4c1d76f40e7-1368657469.jpg/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;9;11.3;40 MBit/s;telekom_layer_magenta_l;68.19;über VDSL;1971;REGULAR;;11.3;118277529;geothermal;n;false;MagentaZuhause L;y;Berlin;y;7;3;255.22;no_information;energy_consumption;5.73;68.19;Berlin;10627;well_kept;no_information;D;false;100 MBit/s;no_information;no_information;y;https://padlock.link/ioml;https://padlock.link/ml;no_information;apartment;10627;2;126.8;n;;2,active;true;Deutschland;standard;100 MBit/s;wohnung_kauf;n;5;web,email,bank,music,dl-ul,game,sd,mltstr,hd,fast-ul-dl;true;002.01002869861;359000;profile0;6;2;true;n;n;n;Charlottenburg_Charlottenburg;303;3;Berlin;/expose/118277529;['Das gepflegte 25 Parteien Mehrfamilienhaus wurde 1971 erbaut und besticht durch seine zentrale und ruhige Lage in Charlottenburg. Das Haus besitzt 6 Etagen und verfügt über einen Fahrstuhl. Die raffiniert geschnittene \n2 Zimmer Wohnung wirkt sehr großzügig. Sie verfügt über einen geräumigen Flur, 1 Wohnzimmer mit Zugang zum sonnigen Südbalkon, 1 Schlafzimmer und  1 Küche und Badezimmer mit Badewanne. Ein Tiefgaragenstellplatz kann für 39.000 Euro mit dazu erworben werden.', 'Zwecks Besichtigung erreichen Sie Frau Schirmer unter der 0177- 36 36  992\n\n(auch am Wochenende)', 'Die lichtdurchflutete 2 Zimmer Wohnung in  ist einer ruhigen Seitenstrasse zwischen Windscheidstr. und der Wilmersdorferstr. gelegen. Von hier aus erreichen Sie in Kürze, Arztpraxen,  alle Geschäfte des täglichen Bedarfs. Auch der Lietzensee  in unmittelbarer Umgebung bietet genügend Möglichkeiten zur Erholung. Die U-Bahnstation und Bushaltestelle erreichen Sie in 2 min.'];566;showqualicontactform;;;;;;
2020-05-30 19:30:42.258007;Berlin;central_heating;;;18607010;n;y;https://pictures.immobilienscout24.de/listings/b6bc98f5-4403-431a-8d3e-727a8568786b-1370407708.jpg/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;15;11.14;;;;;1912;;;11.14;118279855;gas;n;false;;n;Berlin;y;7;1;233;000;energy_consumption;6.17;70;Berlin;10409;fully_renovated;sophisticated;D;false;;no_information;"Erich-Weinert-Stra&szlig;e";n;;;Erich-Weinert-Straße;apartment;10409;2;137;n;2020;2,active;;Deutschland;premium;;wohnung_kauf;n;4;;;009.92f5db8e-9952-4ec3-8ffc-225819919edf;399978;profile0;5;2;true;n;n;n;Prenzlauer_Berg_Prenzlauer_Berg;46a02a46-e28c-4970-a15c-8b3773e0c707;3;Berlin;/expose/118279855;"['Provisionsfreier Privat-Verkauf einer schönen, klassischen Altbau-Wohnung in Top-Lage in Prenzlauer Berg / English below:\n\nSchweren Herzens suche ich aufgrund beruflicher Herausforderungen in einer anderen Stadt einen neuen Eigentümer für meine schöne, gepflegte 2-Zimmer-Wohnung. Die Wohnung wurde immer sehr gepflegt und ist im renovierten Zustand. Zwei hübsche Zimmer laden zur freien Entfaltung und zum individuellem Einrichten ein. Das Objekt befindet sich in einem 1912 erbauten Haus und wird durch eine Zentralheizung beheizt.\n\nDas hochwertige Eichenparkett mit MattÖl-Optik verleiht der Wohnung einen besonderen Flair. Die beiden großen Zimmer gehen links und rechts vom Flur ab und können so beispielsweise auch für eine WG genutzt werden. \n\nAuf dem Balkon lässt es sich wunderbar vom Alltagsstress erholen. Außerdem gehört ein Keller zur Immobilie, in dem Sie Gegenstände sicher lagern können, aber auch ein separater Abstellraum, der beleuchtet ist.  Die stilvolle Altbau-Wohnung kann provisionsfrei von privat übernommen werden.\n\nEnglish: \n\nCommission-free private sale of a beautiful, classic old building apartment in a top location in Prenzlauer Berg. \nDue to professional challenges in another city, I am looking for a new owner for my beautiful, well-kept 2-room apartment in Berlin - Prenzlauer Berg. \n\nThe apartment has always been very well maintained and is in renovated condition. Two nice rooms invite to free development and individual furnishing. The property is located in a house built in 1912 and is heated by central heating. The high-quality oak parquet flooring with matt oil look gives the apartment a special flair. \n\nThe two large rooms are on the left and right of the hallway and can therefore also be used for a shared flat, for example. The balcony is a wonderful place to relax from everyday stress. \n\nThe property also includes a cellar.', '- Hochwertiges Eichenparkett mit Mattöl-Optik\n- Hohe, schöne Decken und Wände \n- Balkon mit Sichtschutz\n- Geflieste Küche mit Blick in den Hinterhof \n- Gepflegtes, gefliestes Badezimmer mit Badewanne, Waschtisch und Toilette, Fenster zum Hinterhof\n- 1 Zimmer mit Fenstern zum ruhigen Hinterhof\n- 1 Zimmer mit Fenstern zur ruhigen Seitenstraße \n- Keller\n\nEnglish:\n\n- High-quality oak parquet with matt oil look\n- High, beautiful ceilings and walls \n- Balcony with privacy screen\n- Tiled kitchen with view into the backyard \n- Well-kept, tiled bathroom with bathtub, washstand and toilet, window to the backyard\n- 1 room with windows to the quiet backyard\n- 1 room with windows to the quiet side street \n- Cellar', ""Sehr schöne, ruhige Seitenstraße, zentral gelegen mit sehr guter Verkehrsanbindung zur Tram M4 & S-Bahn S41, S42, S8, S85 und Bussen.\nEinkaufsmöglichkeiten sind nur wenige Meter fußläufig erreichbar.   \n\nS Bahnhof Greifswalder Str. ist zu Fuß nur wenige Minuten entfernt. Der Bahnhof Berlin Greifswalder Straße ist ein Bahnhof der Berliner S-Bahn im Berliner Ortsteil Prenzlauer Berg. Es handelt sich dabei um eine Station der Ringbahn.\n\nIm Prenzlauer Berg leben junge Berufstätige und wohlhabende Familien, daher gibt es hier zahlreiche Kindergeschäfte, Spielplätze und kinderfreundliche Cafés. In den restaurieren Altbauten nahe dem Kollwitzplatz und dem Helmholtzplatz befinden sich zwanglose Restaurants und unabhängige Boutiquen. Der beliebte Sonntagsflohmarkt im Mauerpark zieht Stöberer und Straßenmusiker an. Die KulturBrauerei, eine riesige ehemalige Brauereianlage, beherbergt heute Geschäfte und Musikclubs.\n\n\nEnglish:\n\nVery nice, quiet side street, centrally located with very good traffic connections to the tram M4 & S-Bahn S41, S42, S8, S85 and buses. Shopping facilities are only a few meters away.\n\nS station Greifswalder Str. is only a few minutes walk away. The station Berlin Greifswalder Straße is a station of the Berlin S-Bahn in the Berlin district Prenzlauer Berg. It is a station of the Ringbahn.\n\nYoung professionals and wealthy families live in Prenzlauer Berg, so there are numerous children's shops, playgrounds and child-friendly cafés. The restored old buildings near Kollwitzplatz and Helmholtzplatz are home to casual restaurants and independent boutiques. The popular Sunday flea market in Mauerpark attracts browsers and street musicians. The KulturBrauerei, a huge former brewery complex, now houses shops and music clubs."", 'S-Bahn Station Greifswalder Str. 0,4 km\nS-Bahn Station Prenzlauer Allee 0,9 km \n\nU-Bahn Station Eberswalder Straße 1,9 km \nU-Bahn Station Schönhauser Allee 1,8 km\n\nTram in 2 Min.\nAutobahnanschluss und City in 10 Minuten erreichbar.']";;showqualicontactform;;;;;;
