timestamp;obj_regio1;obj_heatingType;obj_telekomTvOffer;obj_cId;obj_newlyConst;obj_balcony;obj_picture;obj_picturecount;obj_pricetrend;obj_telekomUploadSpeed;obj_telekomTrackingGroup;obj_telekomInternetTechnology;obj_yearConstructed;obj_telekomInternetType;obj_pricetrendbuy;obj_scoutId;obj_firingTypes;obj_hasKitchen;obj_ExclusiveExpose;obj_telekomInternetProductName;obj_courtage;geo_bln;obj_cellar;obj_purchasePriceRange;obj_yearConstructedRange;obj_houseNumber;obj_pricetrendrent;obj_livingSpace;geo_krs;obj_zipCode;obj_condition;obj_interiorQual;ga_cd_cxp_historicallisting;obj_telekomDownloadSpeed;obj_parkingSpace;obj_street;obj_lift;obj_telekomInternetUrlMobile;obj_telekomInternetUrl;obj_streetPlain;obj_typeOfFlat;geo_plz;obj_noRooms;obj_assistedLiving;obj_ityp;obj_telekomHdTelephone;geo_land;ga_cd_via;obj_telekomInternet;obj_immotype;obj_rented;obj_floor;obj_telekomInternetServices;obj_telekomInternetProductAvailable;obj_cwId;obj_purchasePrice;ga_cd_application_requirements;obj_numberOfFloors;obj_noRoomsRange;ga_cd_maillead_default_shown;obj_garden;evt_count_pm_sig;obj_barrierFree;obj_international;obj_regio3;obj_objectnumber;obj_livingSpaceRange;obj_regio2;URL;beschreibung;ga_cd_developer_virtualreality;obj_rentSubsidy;obj_usableArea;obj_energyType;obj_thermalChar;obj_groupnumber;obj_lastRefurbish;obj_telekomHybridUploadSpeed;obj_project_id;obj_noParkSpaces;obj_energyEfficiencyClass;obj_telekomHybridDownloadSpeed;obj_nbp
2020-05-30 19:24:21.935306;Berlin;central_heating;ONE_YEAR_FREE;17958406;n;y;https://pictures.immobilienscout24.de/listings/9f229c30-08b1-4609-8e2d-567f07649369-1370988219.jpg/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;1;11.3;40 MBit/s;telekom_layer_magenta_l;über VDSL;;REGULAR;11.3;118707367;district_heating;y;false;MagentaZuhause L;y;Berlin;y;9;;no_information;5.73;110;Berlin;10789;well_kept;normal;false;100 MBit/s;no_information;no_information;n;https://padlock.link/ioml;https://padlock.link/ml;no_information;no_information;10789;3;n;2,active;true;Deutschland;top;100 MBit/s;wohnung_kauf;n;;web,email,bank,music,dl-ul,game,sd,mltstr,hd,fast-ul-dl;true;002.01008673168;590000;profile0;5;3;true;n;showqualicontactform;n;n;Charlottenburg_Charlottenburg;1079;5;Berlin;/expose/118707367;['Angeboten wird eine Wohnung in absoluter Toplage Berlins. Ca. 110 m² verteilen sich auf 3 Zimmer, die dank der großzügigen Fenster, eine gute Lichtdurchflutung genießen. \nAufgrund der Diskretion bitten wir Sie um Kontaktaufnahme zur weiteren Besprechung der Details und Informationen.', 'Der Bedarf des täglichen Lebens wird durch eine Auswahl von Supermärkten und Geschäften gedeckt. Auch Arztpraxen und Apotheken finden sich in unmittelbarer Nachbarschaft. Grund- und weiterführende Schulen sowie Sportvereine und Fitness- und Yoga-Studios sind fußläufig zu erreichen.\nDie Anbindung an öffentliche Verkehrsmittel ist über mehrere Buslinien sowie den S-und U-Bahnhöfen in der Nähe gegeben.'];;;;;;;;;;;;;
2020-05-30 19:24:22.301592;Berlin;self_contained_central_heating;ONE_YEAR_FREE;527905;n;y;https://pictures.immobilienscout24.de/listings/59493ffa-c0e0-4c7b-91f6-50e6c46bfc8c-1370973059.jpg/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;14;12.19;40 MBit/s;telekom_layer_magenta_l;über VDSL;1890;REGULAR;12.19;118700117;gas;n;false;MagentaZuhause L;y;Berlin;n;11;1;no_information;7.44;168;Berlin;10999;refurbished;normal;false;100 MBit/s;no_information;no_information;n;https://padlock.link/ioml;https://padlock.link/ml;no_information;apartment;10999;5;n;2,active;true;Deutschland;standard;100 MBit/s;wohnung_kauf;n;1;web,email,bank,music,dl-ul,game,sd,mltstr,hd,fast-ul-dl;true;001.527905;1393000;profile0;5;5;true;n;showqualicontactform;n;n;Kreuzberg_Kreuzberg;118700117;7;Berlin;/expose/118700117;['LAGE LAGE LAGE - Tolle Altbauwohnung mit Wasserblick am Paul-Lincke-Ufer und mit viel Potential.\nEs handelt sich um eine bourgeoise Stuckaltbauwohung mit herrschaftlichem Treppenhaus. Die Wohnung verfügt über einen tollen Jugendstilkamin und einen Süd-West-Balkon zum Wasser.\n\nEs handelt sich um 2 Wohnungen nebeneinanderliegende, zusammengelegte Wohnungen von 125 m²  und 43 m². Beide verfügen jeweils über ein Bad und eine Küche und sind über einen Durchgang mit kleiner Stufe miteinander verbunden.\n\nRenovierung sollte noch erfolgen...', 'Kachelofen, zwei Bäder  (eins davon mit Fenster), Fischgrätparkett und abgezogene Dielen, sehr schöner Stuck, Flügeltüren, Balkon zum Wasser', 'Paul-Lincke-Ufer', 'Erfragen Sie ein ausführliches Exposé.'];;684;182;energy_required;150;1;1990;;;;E;;
2020-05-30 19:24:22.640779;Berlin;central_heating;ONE_YEAR_FREE;15781751;n;n;https://pictures.immobilienscout24.de/listings/99a66606-a04a-4a67-8f5c-7331973b9a76-1370968781.jpg/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;11;11.48;40 MBit/s;telekom_layer_magenta_l;über VDSL;1900;REGULAR;11.48;118699112;district_heating;y;false;MagentaZuhause L;y;Berlin;y;6;1;no_information;7.14;40;Berlin;10245;no_information;no_information;false;100 MBit/s;no_information;no_information;y;https://padlock.link/ioml;https://padlock.link/ml;no_information;no_information;10245;2;n;2,active;true;Deutschland;standard;100 MBit/s;wohnung_kauf;n;3;web,email,bank,music,dl-ul,game,sd,mltstr,hd,fast-ul-dl;true;002.01003048947;299000;profile0;;2;true;n;showqualicontactform;n;n;Friedrichshain_Friedrichshain;118699112;1;Berlin;/expose/118699112;"['This flawless two room apartment has a compact but fully-fitted kitchen (incl. dishwasher, fridge, freezer, oven and hob).\n\nTherefore the apartment is ""READ-TO GO"" as either for rental or for your own-use.\n\nThe apartment is on the 3rd floor and is south-west facing and so extremely bright all day long.\n\nThis Altbau building, built in 1900, was completely renovated in 2008, including this apartment.\n\nThe living room has large floor-to-ceiling-windows.\n\nThe central heating is thermostat controlled within the apartment, so you can maintain the precise temperature you are most comfortable with.\n\nSecurity is enhanced via a video intercom system.\n\nThe building has and attractive inner-courtyard and also a large communal indoor bicycle storage room and an indoor garbage room with odour extraction.\n\nThe building\'s owners\' community has a maintenance reserve of €148.535,29 (31.12.2018).', ""In the heart of the lovely Simon-Dach-Kiez, in Berlin-Friedrichshain.\n\nFeel and enjoy the atmosphere of this historic and immensely popular neighborhood on a daily basis.\n\nA plethora of boutique shops, restaurants, & cafés can be found all around the neighboring streets. \n\nBoxhagener Platz, with its much-loved lively Sunday flea market, is just 2 minutes' walk away.\n\nLess than 10 minutes' walk to the River Spree.\n\nExtremely well connected by local transport - for example Warschauerstraße and Frankfurter Allee U-Bahn stations - as well as by intercity trains from the Ostbahnhof."", ""Your Place is an independent native English (and also German) speaking boutique real estate agency based in Berlin. \n\nWe know the local market for old apartments and for new builds, including luxury property, and we can offer exclusive opportunities in these areas. \n\nWe will support and advise you through all procedures and provide information on all aspects of your investment.\n\nSelling your German property? We sell your property at no cost to you. See http://yourplaceberlin.com/services-for-sellers/\n\nPlease also check the sellers' recommendations on our TESTIMONIALS page.""]";;194;;energy_consumption;92;;;;;;C;;
2020-05-30 19:24:22.998693;Berlin;central_heating;ONE_YEAR_FREE;251918;n;y;https://pictures.immobilienscout24.de/listings/22d80841-0c38-4161-b8bc-0efd7c00a17c-1369239959.jpg/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;14;11.49;40 MBit/s;telekom_layer_magenta_l;über VDSL;1985;REGULAR;11.49;118326672;oil;y;false;MagentaZuhause L;y;Berlin;y;6;4;no_information;5.14;68.34;Berlin;12351;no_information;normal;false;100 MBit/s;no_information;no_information;n;https://padlock.link/ioml;https://padlock.link/ml;no_information;roof_storey;12351;3;n;2,active;true;Deutschland;top;100 MBit/s;wohnung_kauf;y;2;web,email,bank,music,dl-ul,game,sd,mltstr,hd,fast-ul-dl;true;001.251918;280000;profile0;2;3;true;n;showqualicontactform;n;n;Buckow_Neukölln;118326672;3;Berlin;/expose/118326672;['Für Kapitalanleger, die eine Immobilie mit Potential und Perspektive suchen:\n\nLaut Teilungserklärung gehört zur angebotenen Wohnung mit 68,34 qm Wohnfläche (79,31 Wohn-Nutzfäche) ein Dachboden mit 32,95 qm Nutzfläche,  der mit Heizung und einem Gäste-WC ausgebaut wurde.  Um beide Ebenen zu verbinden, ist der Einbau einer Treppe gestattet. So kann eine Maisonette-Wohnung mit 117,93 qm entstehen. \n\nJetzt gibt es einen großen offenen Wohnbereich mit Balkon , eine kleine Küche, zwei Schlafzimmer und ein Wannenbad.\n\nDie Wohnung liegt in der oberen Etage eines Mehrfamilienhauses mit fünf Wohnungen, das 1985 auf einem Gartengrundstück  erbaut wurde. Das Gemeinschaftseigentum ist in gutem Zustand und wird von der kleinen Eigentümergemeinschaft (5 Parteien) bei Bedarf instandgesetzt.', 'Die Wohnung ist im Erstbesitz seit 1985 und wird weiterhin von Familienangehörigen bewohnt. \n\n- Küche mit Einbauten\n- Bad, hellbeige gefliest, ausgestattet mit \n  Wanne, Toilette, Waschbecken, mit Fenster \n- Fußboden: Estrichboden mit  \n  Teppichboden \n- Ölzentralheizung, Warmwasserversorgung \n  über Durchlauferhitzer', 'Das Haus liegt im Ortsteil Buckow, in einer ruhigen Seitenstraße der Johannisthaler Chaussee, umgeben von Gartengrundstücken mit Einfamilienhäusern\nund kleinen Mehrfamilienhäusern. \n\nIn fußläufiger Entfernung gibt es gute Einkaufsmöglichkeiten wie Gropiuspassagen\nmit Geschäften aller Art, Restaurants, Kino usw. Das Klinikum Neukölln ist zu Fuß zu erreichen. Die Anbindung an den öffentlichen Nahverkehr mit Bus und Bahn (U7) ist  ebenfalls gewährleistet.\n\nÜber die A113 ist der neue Flughafen BER in ca. 20 Minuten zu erreichen.', 'Die derzeitige Jahres-Netto-Kaltmiete beträgt ca. EUR 5.000,- (gemäß Mietspiegel)'];;330;117.93;energy_consumption;185.4;;;;;;F;;
2020-05-30 19:24:23.362858;Berlin;central_heating;ONE_YEAR_FREE;16047295;n;y;https://pictures.immobilienscout24.de/listings/85cb489a-2a24-4191-97a4-11c8e3761e76-1370954254.jpg/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;20;9.73;2,4 MBit/s;telekom_layer_magenta_m_hybrid2;über Hybrid;1938;WITH_HYBRID;9.73;118696663;gas;y;false;MagentaZuhause M Hybrid (2);y;Berlin;n;9;1;27B;3.79;103.79;Berlin;14195;mint_condition;luxury;false;16 MBit/s;underground_garage;"Saargem&uuml;nder Stra&szlig;e";y;https://padlock.link/mmh2sa;https://padlock.link/mmhy2;Saargemünder_Straße;maisonette;14195;4;n;2,active;true;Deutschland;standard;50 MBit/s;wohnung_kauf;y;0;web,email,bank,music,dl-ul,game,sd,mltstr,hd;true;001.15850309;740000;profile0;3;4;true;y;;n;n;Dahlem_Zehlendorf;E0574-KE-Saa-27-B-14195-MAI-103.79-20.03.2020e;5;Berlin;/expose/118696663;"['Die Maisonettewohnung liegt im ruhigen Seitenflügel eines Mehrfamilienhauses. Das Gebäude ""The Square"" ist Teil des Baudenkmals ""US-Headquarter"" und wurde ursprünglich als Verwaltungs- und Kasernenanlage vom Reichsluftfahrtministerium 1938 erbaut. 2014 wurde das gesamte Gebäude umfangreich komplett entkernt und denkmalgerecht mit hochwertigen Baustoffen und Materialien zu Wohnraum umgebaut. Die Ausstattung, Dämmung und Technik haben einen neubauähnlichen, hochwertigen Standard. Die 4-Zimmer-Wohnung im Erdgeschoss mit Terrasse ist ca. 103 m² groß und befindet sich im Bezirk Steglitz-Zehlendorf im Ortsteil Dahlem.\n\n\nThe maisonette apartment is located in the quiet side wing of an apartment building. The building ""The Square"" is part of the monument ""US Headquarter"" and was originally built as an administrative and barracks facility by the Reich Air Ministry in 1938. In 2014, the entire building was extensively gutted and converted into living space in accordance with the preservation order using high-quality building materials and materials. The equipment, insulation and technology are of a high standard similar to that of a new building. The 4-room apartment on the ground floor with terrace is approx. 103 m² and is located in the district of Steglitz-Zehlendorf in the Dahlem district.', 'Ökologisch, nachhaltig und umweltfreundliche Kernsanierung des Baudenkmals.\n\nModerne Einbauküche inkl. Geräte\nHochwertige Parkettböden\nZwei Bäder (Hauptbad en Suite)\nEbenerdige Dusche\n\nZur Wohnung gehört ein Tiefgaragenstellplatz. Besucherparkplätze sind im Außenbereich vorhanden.', 'Die Eigentumswohnung liegt in Zehlendorf im Ortsteil Dahlem. Die öffentlichen Verkehrsmittel sind über die U-Bahnstation: Oskar-Helene-Heim erreichbar. Die nächste S-Bahnstation ist Lichterfelde-West. Neben den Nachbarschaftszentren Dahlems ist das Zentrum West-Berlins in ca. 7 km erreichbar. Im direkten Umfeld befinden sich Einkaufsmöglichkeiten für den täglichen Bedarf, Restaurants und ein Ärztehaus. Das Grünareal des Grunewalds und des Botanischen Gartens laden zu Spaziergängen ein. Schulen, Kitas und die Freie Universität Berlin sind gut angebunden.\n\n\nThe condominium is located in Zehlendorf in the district of Dahlem. The public transport is accessible via the underground station: Oskar-Helene-Heim. The next S-Bahn station is Lichterfelde-West. In addition to the neighbourhood centres of Dahlem, the centre of West Berlin can be reached in about 7 km. In the direct vicinity there are shopping facilities for daily needs, restaurants and a medical centre. The green area of the Grunewald forest and the botanical garden invite you to take a walk. Schools, daycare centres and the Free University of Berlin are well connected.', 'Besichtigungstermine nach Vereinbarung.\n\nWir bitten darum, Besichtigungen nur mit uns vorzunehmen und auf unangekündigte Außenbesichtigungen zum Schutz der Privatsphäre der Mieter zu verzichten.']";;388;;energy_required;110;;2014;10 MBit/s;;1;;50 MBit/s;
2020-05-30 19:24:23.726199;Berlin;central_heating;ONE_YEAR_FREE;16047295;n;y;https://pictures.immobilienscout24.de/listings/d8baca97-731b-49ed-b725-c2824f66a649-1370953239.jpg/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;21;9.95;40 MBit/s;telekom_layer_magenta_l;über VDSL;1994;REGULAR;9.95;118696652;gas;n;false;MagentaZuhause L;y;Berlin;y;6;5;4A;5.75;94;Berlin;13055;modernized;normal;false;100 MBit/s;no_information;"Freienwalder Stra&szlig;e";y;https://padlock.link/ioml;https://padlock.link/ml;Freienwalder_Straße;raised_ground_floor;13055;3;n;2,active;true;Deutschland;standard;100 MBit/s;wohnung_kauf;n;0;web,email,bank,music,dl-ul,game,sd,mltstr,hd,fast-ul-dl;true;001.15850309;280000;profile0;5;3;true;n;;n;n;Alt_Hohenschönhausen_Hohenschönhausen;E0555-KE-Fre-4-A-13055-HP-94.7-11.02.2020e;4;Berlin;/expose/118696652;['Die Hochparterre-Einheit in der Freienwalder Straße 4 in 13055 Berlin liegt im Vorderhaus eines Mehrfamilienhauses. Die 3-Zimmer-Wohnung ist ca. 94 m² groß. Die Hochparterre-Einheit wurde 1994 modernisiert. Die Eigentumswohnung befindet sich in Lichtenberg.\n\nThe raised ground floor unit at Freienwalder Straße 4 in 13055 Berlin is located in the front building of an apartment building. The 3-room apartment is approx. 94 m² in size. The raised ground floor unit was modernised in 1994. The condominium is located in Lichtenberg.', 'Balkon\nKeller\nKammer', 'Die Freienwalder Straße liegt in Lichtenberg. Hier lässt es sich kompromisslos in einer urbanen und gleichzeitig ruhigen Atmosphäre leben. Lichtenberg hat sein ein ganz eigenes Lebensgefühl. In Kneipen und Cafés treffen sich gerne Freunde, in Galerien Kunstliebhaber und auf den zahlreichen Spielplätzen Familien. Im naheliegenden Oberseepark mit dem Orankesee lässt man gerne die Seele baumeln. Solltest du mal die anderen Seiten von Berlin sehen wollen, sind die nächsten öffentlichen Verkehrsmittel in ca. 364 m zu erreichen.\n \n\nThe Freienwalder Straße is located in Lichtenberg. Here it is possible to live uncompromisingly in an urban and at the same time quiet atmosphere. Lichtenberg has his very own attitude to life. Friends meet in pubs and cafés, art lovers in galleries and families in the numerous playgrounds. In the nearby Oberseepark with the Orankesee you can relax and unwind. Should you ever want to see the other sides of Berlin, the nearest public transport is about 364 m away.', 'Einzelbesichtigungstermin: Auf Nachfrage.\n\nDie Wohnung ist aktuell vermietet.\nDer Mieter wird voraussichtlich zum 01.07.2020 ausziehen.'];;326;;energy_required;75;;1994;;;;NO_INFORMATION;;
2020-05-30 19:24:24.092556;Berlin;self_contained_central_heating;ONE_YEAR_FREE;527905;n;n;https://pictures.immobilienscout24.de/listings/e3c89408-0260-4c3b-9a5c-4845261053c1-1370971665.jpg/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;8;12.19;40 MBit/s;telekom_layer_magenta_l;über VDSL;2015;REGULAR;12.19;118699787;gas;y;false;MagentaZuhause L;y;Berlin;n;6;8;no_information;7.44;34;Berlin;10999;mint_condition;sophisticated;false;100 MBit/s;no_information;no_information;n;https://padlock.link/ioml;https://padlock.link/ml;no_information;apartment;10999;1;n;2,active;true;Deutschland;standard;100 MBit/s;wohnung_kauf;n;2;web,email,bank,music,dl-ul,game,sd,mltstr,hd,fast-ul-dl;true;001.527905;290000;profile0;5;1;true;n;showqualicontactform;n;n;Kreuzberg_Kreuzberg;118699787;1;Berlin;/expose/118699787;['LAGE LAGE LAGE \n\n..ruhig und saniert.....ideale Stadtwohnung...im Seitenflügel gelegen', 'Original Dielenboden, Kassettentüren, hohe Decken, große Fenster, Wannenbad etc. - siehe Fotos\n\nFenster lassen sich mit franz. Balkonen ausbilden/gestalten', 'Berlin-Kreuzberg in bester Kiezlage', 'Erfragen Sie ein ausführliches Exposé.'];;120;29;energy_required;141;1;2015;;;;;;
2020-05-30 19:24:24.423016;Berlin;central_heating;ONE_YEAR_FREE;16047295;n;y;https://pictures.immobilienscout24.de/listings/ef565b69-7aac-4f52-9419-1c72252dee68-1370952350.jpg/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;13;7.97;40 MBit/s;telekom_layer_magenta_l;über VDSL;1938;REGULAR;7.97;118696570;gas;y;false;MagentaZuhause L;y;Berlin;y;9;1;24;3.48;112;Berlin;14089;modernized;sophisticated;false;100 MBit/s;outside;"Ferdinand-Magellan-Stra&szlig;e";n;https://padlock.link/ioml;https://padlock.link/ml;Ferdinand-Magellan-Straße;roof_storey;14089;4;n;2,active;true;Deutschland;standard;100 MBit/s;wohnung_kauf;y;2;web,email,bank,music,dl-ul,game,sd,mltstr,hd,fast-ul-dl;true;001.15850309;520000;profile0;2;4;true;n;;n;n;Gatow_Spandau;E0597-KE-Fer-24-14089-DG-112.22-27.04.2020d;5;Berlin;/expose/118696570;"['Die 4-Zimmer-Dachgeschosswohnung in der Ferdinand-Magellan-Straße 24 in 14089 Berlin-Gatow liegt im Dachgeschoss eines Mehrfamilienhauses und hat Fenster in allen Himmelsrichtungen. Das Gebäude ist Teil des Denkmalbereichs „Flugplatz Gatow“ und wurde ursprünglich für die Nutzung von Flugoffizieren 1938 erbaut. Während der Besatzungszeit wurde die Anlage als Wohnanlage der Offiziere der Royal Air Force von Großbritannien genutzt. 2016 wurde das gesamte Gebäude umfangreich komplett entkernt und denkmalgerecht mit hochwertigen Baustoffen und Materialien umgebaut. Die Ausstattung, Dämmung und Technik haben einen neubauähnlichen, hochwertigen Standard. Ein Außenstellplatz sowie ein Keller-Abteil gehören mit zur Wohneinheit.\n\n\nThe 4-room attic apartment in Ferdinand-Magellan-Straße 24 in 14089 Berlin-Gatow is located in the attic of an apartment building and has windows in all directions. The building is part of the ""Gatow Airfield"" memorial area and was originally built for the use of flight officers in 1938. During the occupation period, the complex was used as a residence for officers of the Royal Air Force of Great Britain. In 2016, the entire building was extensively gutted and rebuilt in accordance with the preservation order using high-quality building materials and materials. The equipment, insulation and technology are of a high standard similar to that of a new building. An outside parking space and a cellar compartment are part of the accommodation unit.', 'Parkettboden\nWest-Terrasse\nOst-Terrasse\nKeller\nModernes Badezimmer mit Badewanne\nGäste-WC mit Duschbad\nAnkleide im Schlafzimmer\nStellplatz\nKeller', ""Das Mehrfamilienhaus liegt in Spandau im Ortsteil Gatow. Die öffentlichen Verkehrsmittel sind über die Bushaltestellen: Christopf-Kolumbus-Straße und Breitehornweg erreichbar. Neben den Nachbarschaftszentren Kladow und Hohengatow ist das Zentrum Berlins in ca. 20 km erreichbar. Im direkten Umfeld befinden sich Einkaufsmöglichkeiten für den täglichen Bedarf und Restaurants. Die Havel und der Wannsee sind nur wenige Gehminuten entfernt. Viele Wälder in unmittelbarer Nähe laden zu Spaziergängen ein. Schulen und Kitas sind gut angebunden.\n\nThe apartment house is located in Spandau in the district of Gatow. The public transport is via bus stops: Christopf-Kolumbus-Straße and Breitehornweg. In addition to the neighbourhood centres of Kladow and Hohengatow, the centre of Berlin can be reached in about 20 km. In the direct vicinity there are shopping facilities for daily needs and restaurants. The Havel and Wannsee are only a few minutes' walk away. Many forests in the immediate vicinity invite you to go for a walk. Schools and day-care centres are well connected."", 'Einheit bewohnt\n\nBesichtigungstermin: Nach Vereinbarung']";;;;energy_required;82;;2016;;;1;;;
2020-05-30 19:24:24.891342;Berlin;self_contained_central_heating;ONE_YEAR_FREE;527905;n;y;https://pictures.immobilienscout24.de/listings/6477eef2-ff8c-4655-8cdc-726759b1c0bd-1370972735.jpg/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;6;12.19;40 MBit/s;telekom_layer_magenta_l;über VDSL;2009;REGULAR;12.19;118700012;gas;y;false;MagentaZuhause L;y;Berlin;y;10;7;no_information;7.44;140;Berlin;10999;first_time_use_after_refurbishment;sophisticated;false;100 MBit/s;no_information;no_information;n;https://padlock.link/ioml;https://padlock.link/ml;no_information;ground_floor;10999;5;n;2,active;true;Deutschland;standard;100 MBit/s;wohnung_kauf;n;0;web,email,bank,music,dl-ul,game,sd,mltstr,hd,fast-ul-dl;true;001.527905;903000;profile0;5;5;true;y;showqualicontactform;y;n;Kreuzberg_Kreuzberg;118700012;6;Berlin;/expose/118700012;['Occassion...schöne Familienwohnung im Erdgeschoss, mit Süd-West Garten zum Ufer und im Innenhof ebenfalls.', 'Fußbodenheizung, Eiche-Fischgrät...elektrische Jalusien Einbauküche Bad mit badewanne und Dusche Gäste WC', 'Berlin-Kreuzberg - Paul-Lincke-Ufer', 'Besichtigungen sofort möglich'];;390;156;;;1;2019;;;;;;
2020-05-30 19:24:25.297643;Berlin;central_heating;ONE_YEAR_FREE;527905;n;y;https://pictures.immobilienscout24.de/listings/39f3e1ad-6188-48d4-a3f7-2c70a95ee215-1370971008.jpg/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;10;12.19;40 MBit/s;telekom_layer_magenta_l;über VDSL;;REGULAR;12.19;118699682;gas;n;false;MagentaZuhause L;y;Berlin;y;7;;no_information;7.44;123.68;Berlin;10961;no_information;no_information;false;100 MBit/s;no_information;no_information;n;https://padlock.link/ioml;https://padlock.link/ml;no_information;roof_storey;10961;4;n;2,active;true;Deutschland;standard;100 MBit/s;wohnung_kauf;n;5;web,email,bank,music,dl-ul,game,sd,mltstr,hd,fast-ul-dl;true;001.527905;400000;profile0;5;4;true;y;showqualicontactform;n;n;Kreuzberg_Kreuzberg;118699682;6;Berlin;/expose/118699682;['Beste, beliebte Kiez-Lage, ruhig, sonnig nach Süden im Innenhof gelegen. \n\nDachrohling mit Baugenehmigung für ca. 105,18 Wfl./DIN Wohnung plus ca. 37,00 qm Dachterrasse \n\nEine Aufzugsgenehmigung liegt nicht vor.', 'Baukosten werden bei etwa EUR 390.000,00 liegen.'];;330;146.18;energy_consumption;134;1;;;;;;;
2020-05-30 19:24:25.649614;Berlin;central_heating;ONE_YEAR_FREE;15824119;y;y;https://pictures.immobilienscout24.de/listings/bc86edc6-3c1c-418b-806c-d48afb543de3-1370966264.jpeg/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;11;12.78;2,4 MBit/s;telekom_layer_magenta_m_hybrid2;über Hybrid;2020;WITH_HYBRID;12.78;118697553;district_heating;n;false;MagentaZuhause M Hybrid (2);n;Berlin;y;11;9;no_information;7.23;420;Berlin;10785;first_time_use;luxury;false;16 MBit/s;underground_garage;no_information;y;https://padlock.link/mmh2sa;https://padlock.link/mmhy2;no_information;penthouse;10785;7;n;2,active;true;Deutschland;top;50 MBit/s;wohnung_kauf;n;6;web,email,bank,music,dl-ul,game,sd,mltstr,hd;true;002.01004261345;3500000;profile0;6;5;true;y;showqualicontactform;y;n;Tiergarten_Tiergarten;118697553;7;Berlin;/expose/118697553;['Die Grundrisse und die Ausstattung flexibel.\nDas Loft ist im Rohbauzustand.\n\nEine Besichtigung ist jederzeit möglich.\n\nRufen Sie uns an: \n\n+491632511055\nvertrieb@dcasa.de\n\nPlease contact us for more information: \n+491632511055\nsales@dcasa.de\n\nWeitere Informationen unter:\nhttps://www.potsdamer72.com/', 'optional:\nKlimaanlage\nAusstattung und Raumaufteilung nach Kundenwunsch', 'Outstanding location.\nDas Wohn- und Geschäftshaus Potsdamer Straße 72 liegt an der Schnittstelle zwischen City West und City Ost im Ortsteil Tiergarten. Hier trennen Sie nur wenige Gehminuten vom Stadtpark „Großer Tiergarten“ und der neuen Mitte Berlins, dem Potsdamer Platz. Die erstklassige zentrale Lage verspricht kurze Wege zum Brandenburger Tor und Reichstag, zur Neuen Nationalgalerie und Philharmonie sowie dem traditionsreichen KaDeWe. Auch Restaurants befinden sich in Laufnähe – so das renommierte Café Einstein, das gehobene Gastronomie in stilvollem Ambiente zelebriert. Im Zuge der Ansiedlung namhafter Galerien wandelt sich die Potsdamer Straße immer mehr zu einer der beliebtesten Wohn- und Geschäftsadressen Berlins. Das haben auch verschiedene Modelabels und angesehene Firmen erkannt, die die exklusive zentrale Lage als vornehme Geschäftsadresse nutzen. Dies lässt eine weitere Aufwertung der Immobilie erwarten.\n\n\n290 m zu der Neuen Nationalgalerie\n600 m zu Berliner Philarmonie\n750 m zur U-Bahn Mendelssohn-Bartholdy Park\n800 m zum Potsdamer Platz\n1.000 m zur S-Bahn Potsdamer Platz\n1.000 m zum Park am Gleisdreieck\n1.000 m zum Tiergarten\n2.000 m zum KaDeWe\n2.000 m zu Brandenburger Tor und Reichstag\n3,3 km zum Hauptbahnhof\n9,6 km Flughafen Berlin Tegel\nSonstiges', 'Alle in den Plänen und der Anzeige enthaltenen Angaben sind unverbindlich. Änderungen vorbehalten.'];;;340;energy_required;40;;2020;10 MBit/s;62351;2;B;50 MBit/s;true
